pair_key,s1,s2,param_set,pair_pnl,pair_sharpe,run_sharpe,dsr_pvalue,n_trades,window_idx,train_end
CSCO/HST,CSCO,HST,weekly_aligned_windows,3468.779586080422,1.2688839776849135,-0.9925698817996864,0.9999999999999879,56,1,2025-09-18
AIG/GILD,AIG,GILD,weekly_aligned_windows,1008.392805611526,0.19199547875039844,-0.9925698817996864,0.9826296357886184,64,1,2025-09-18
AIG/JNJ,AIG,JNJ,weekly_aligned_windows,2219.793299600487,0.35848311073334566,-0.9925698817996864,0.9999351680644337,64,1,2025-09-18
DOV/ACGL,DOV,ACGL,weekly_aligned_windows,224.5799173664157,0.08712498659822922,-0.9925698817996864,0.3489551365173942,60,1,2025-09-18
ACGL/YUM,ACGL,YUM,weekly_aligned_windows,1180.386807823876,0.45735670957451746,-0.9925698817996864,0.9999999991146874,66,1,2025-09-18
CNP/AEE,CNP,AEE,weekly_aligned_windows,3245.246271713069,0.7083447537622692,-0.9925698817996864,0.9999800393491549,68,1,2025-09-18
AFL/SPG,AFL,SPG,weekly_aligned_windows,-1611.17874890922,-0.3235771944363404,-0.9925698817996864,0.0007456357751182013,74,1,2025-09-18
AIG/ATO,AIG,ATO,weekly_aligned_windows,2035.136759231741,0.3833717761810785,-0.9925698817996864,0.99929011116943,70,1,2025-09-18
AME/MAR,AME,MAR,weekly_aligned_windows,-1047.475802471272,-0.47837533445559105,-0.9925698817996864,2.3962755445257196e-19,58,1,2025-09-18
AME/SNA,AME,SNA,weekly_aligned_windows,-107.6131641332736,-0.04828742727844761,-0.9925698817996864,0.0016296505792205995,66,1,2025-09-18
CINF/AWK,CINF,AWK,weekly_aligned_windows,-2168.985162104299,-0.7668938844479968,-0.9925698817996864,5.4642812177519546e-18,70,1,2025-09-18
F/AWK,F,AWK,weekly_aligned_windows,710.9837765295983,0.11639895185253907,-0.9925698817996864,0.5994049749517938,66,1,2025-09-18
INCY/AWK,INCY,AWK,weekly_aligned_windows,281.07752019124,0.06214062607999094,-0.9925698817996864,0.19737049217277675,60,1,2025-09-18
INCY/CINF,INCY,CINF,weekly_aligned_windows,-5875.549386832564,-1.2619175247752388,-0.9925698817996864,1.4723181591735897e-11,58,1,2025-09-18
MDLZ/CINF,MDLZ,CINF,weekly_aligned_windows,-3876.450261299366,-0.9945149231112196,-0.9925698817996864,2.656546326433676e-12,70,1,2025-09-18
CSCO/HST,CSCO,HST,no_skip_month,685.9324483329107,0.5518395943174134,-1.6794273132913344,0.9988486716193289,10,1,2025-09-18
AIG/GILD,AIG,GILD,no_skip_month,-672.0485852076355,-0.6849705218455215,-1.6794273132913344,5.042320993053461e-15,10,1,2025-09-18
AIG/JNJ,AIG,JNJ,no_skip_month,400.5667080241758,0.6056538319643122,-1.6794273132913344,0.9999999472266208,6,1,2025-09-18
DOV/ACGL,DOV,ACGL,no_skip_month,248.5498927848566,0.17466350178094384,-1.6794273132913344,0.9281317047589726,14,1,2025-09-18
ACGL/YUM,ACGL,YUM,no_skip_month,-205.2066106030045,-0.23540367433189416,-1.6794273132913344,4.4376396685608815e-09,12,1,2025-09-18
CNP/AEE,CNP,AEE,no_skip_month,-13.37333619725968,-0.04436033745623076,-1.6794273132913344,0.0024762855142011356,6,1,2025-09-18
AFL/SPG,AFL,SPG,no_skip_month,-478.2010496583255,-0.25135751196715034,-1.6794273132913344,7.355163077059584e-05,14,1,2025-09-18
AIG/ATO,AIG,ATO,no_skip_month,-335.7516773632876,-0.28940642801643185,-1.6794273132913344,3.2027118369040085e-05,10,1,2025-09-18
AME/MAR,AME,MAR,no_skip_month,101.357864926018,0.18402491250447867,-1.6794273132913344,0.855895724214187,4,1,2025-09-18
AME/SNA,AME,SNA,no_skip_month,0.0,-1.6794273132913344,-1.6794273132913344,1.2205209493936312e-110,0,1,2025-09-18
