Pair,OOS_PnL,Sharpe,MaxDD,MaxDD_pct,WinRate,N_Trades,Turnover,N_Days
L/AWK,13267.59866929942,2.3725597232379307,-3246.2100000000037,-0.006492420000000007,0.6140350877192983,12,21812.0,156
MNST/AWK,7353.118736047109,1.202538856986103,-4976.633740951611,-0.009953267481903222,0.5384615384615384,6,10454.0,130
WELL/AIG,6415.998754156188,0.9245049116885898,-9423.58983198146,-0.01884717966396292,0.6071428571428571,5,5550.0,156
AFL/ICE,4708.783474075584,0.7766888029267871,-10639.009089937648,-0.021278018179875298,0.543859649122807,12,18685.0,156
CSX/AIG,4599.916176129787,1.3974581073210053,-1188.059814600222,-0.002376119629200444,0.47368421052631576,4,15149.0,156
PEP/AIG,3535.0792627772,0.7164388227184706,-5683.339588319779,-0.011366679176639558,0.5675675675675675,12,30410.0,156
MAR/AME,298.3683335965997,0.1656295860580986,-1270.4128573684998,-0.0025408257147369996,0.6,1,984.0,156
AEE/CNP,188.03267491401346,0.08539186474694793,-2657.0106348807894,-0.005314021269761579,0.4520547945205479,16,47610.0,156
STT/C,154.51460872762493,0.11708123766357509,-3316.2200408715544,-0.006632440081743109,0.5789473684210527,2,3712.0,52
ACGL/YUM,0.0,0.0,0.0,0.0,,0,0.0,156
ESS/ALL,0.0,0.0,0.0,0.0,,0,0.0,0
HST/ALL,-808.9499999999894,-0.4194088507009691,-1946.3999999999915,-0.0038927999999999827,0.36363636363636365,1,5910.0,156
CSCO/ALL,-4397.868550724654,-1.4227828670457279,-5221.70375786855,-0.0104434075157371,0.5263157894736842,2,4390.0,156
CINF/AWK,-4948.929950172633,-1.7263886539111784,-7979.256495772448,-0.015958512991544896,0.3333333333333333,5,5956.0,156
CSCO/HST,-8703.384579562524,-1.672890254515054,-11312.277784454387,-0.022624555568908775,0.3783783783783784,12,84421.0,156
