Pair,OOS_PnL,Sharpe,MaxDD,MaxDD_pct,WinRate,N_Trades,Turnover,N_Days
MNST/AWK,4457.294958519737,1.1747793777368019,-3438.6169040260243,-0.006877233808052049,0.53125,3,6455.0,104
CINF/AWK,3186.748822138935,0.8721355235674494,-3009.2302182935914,-0.006018460436587183,0.5333333333333333,7,11329.0,130
AEE/CNP,2866.1878168816747,1.116575626505288,-2120.4392647427667,-0.0042408785294855336,0.48,15,54292.0,156
CSX/AIG,2053.7874507532056,0.4570393031861017,-4458.162549246804,-0.008916325098493608,0.42857142857142855,4,19186.0,156
INCY/CINF,1894.8342973968502,0.759849899808989,-2073.0577657781314,-0.004146115531556263,0.5,3,4869.0,104
AIG/JNJ,929.820000000001,1.3272038416669019,-817.7400000000043,-0.0016354800000000086,0.625,1,2160.0,52
AME/MAR,229.02000000000874,0.16611294487028433,-1120.899999999992,-0.002241799999999984,0.5,1,1232.0,156
VTRS/WMT,0.0,0.0,0.0,0.0,,0,0.0,156
YUM/ACGL,0.0,0.0,0.0,0.0,,0,0.0,156
VTRS/AME,0.0,0.0,0.0,0.0,,0,0.0,0
CSCO/HST,-4497.258439908048,-0.9076639790136171,-9980.090000000007,-0.019960180000000015,0.35294117647058826,3,16518.0,156
AIG/GILD,-5328.440141016797,-1.022303028285183,-9539.36014101681,-0.01907872028203362,0.3333333333333333,7,20990.0,104
MDLZ/CINF,-5627.177518609107,-2.4126325646834026,-5627.177518609107,-0.011254355037218215,0.4,4,9778.0,78
F/AWK,-12316.926656720494,-2.6832437669089098,-14137.20665672051,-0.028274413313441018,0.4146341463414634,5,47711.0,78
AME/WMT,-25518.392017737053,-2.267484584195753,-31303.012017737023,-0.06260602403547405,0.43529411764705883,12,28870.0,156
