Pair,OOS_PnL,Sharpe,MaxDD,MaxDD_pct,WinRate,N_Trades,Turnover,N_Days
MNST/AWK,10702.770146376493,2.188041899781508,-4125.347559373747,-0.008250695118747493,0.5370370370370371,5,8266.0,130
AFL/ICE,10528.872062882501,1.823337833210223,-6135.830447774837,-0.012271660895549675,0.5555555555555556,11,16259.0,156
WELL/AIG,9890.320904186881,1.8241261218081963,-3279.0235457705676,-0.006558047091541135,0.5925925925925926,4,4449.0,156
L/AWK,4605.970709261992,0.8433914884866451,-5119.911192838861,-0.010239822385677722,0.603448275862069,12,21757.0,156
CSX/AIG,4176.893870220167,1.263446566154945,-1180.3303997682408,-0.0023606607995364814,0.45,4,15088.0,156
MAR/AME,296.7023324382783,0.16543867739008702,-1266.0162849470814,-0.0025320325698941627,0.6,1,980.0,156
YUM/ACGL,0.0,0.0,0.0,0.0,,0,0.0,156
ESS/ALL,0.0,0.0,0.0,0.0,,0,0.0,0
PEP/AIG,-284.2330230158541,-0.054552942968347805,-7083.92414595497,-0.014167848291909941,0.4722222222222222,10,26361.0,156
AEE/CNP,-436.0608146371542,-0.20133725757980664,-3060.410223337509,-0.006120820446675017,0.43661971830985913,17,49872.0,156
HST/ALL,-804.8599999999896,-0.4184988177487072,-1938.3999999999915,-0.0038767999999999828,0.36363636363636365,1,5896.0,156
STT/C,-813.0477420746226,-0.6542976283849841,-3603.7684894239865,-0.007207536978847973,0.5294117647058824,2,3638.0,52
CSCO/ALL,-4388.676376811609,-1.4219870836733035,-5212.213384570351,-0.010424426769140701,0.5263157894736842,2,4382.0,156
CINF/AWK,-4984.318947033825,-1.7368952389033223,-8014.996495772452,-0.016029992991544905,0.36,5,6677.0,156
CSCO/HST,-9485.097875702944,-1.7861270422035962,-12088.17792868357,-0.02417635585736714,0.4,12,84260.0,156
