Pair,OOS_PnL,Sharpe,MaxDD,MaxDD_pct,WinRate,N_Trades,Turnover,N_Days
XOM/V,15386.522421629114,1.262062694830556,-8613.681380003327,-0.017227362760006654,0.5119047619047619,10,13735.0,156
RSG/AFL,4176.883510493193,1.4254051029865056,-2810.4199999999937,-0.005620839999999987,0.574468085106383,11,13324.0,156
ETR/AVB,2382.1375809479023,0.466448777632926,-3526.161260591038,-0.007052322521182076,0.5531914893617021,9,15374.0,156
EVRG/AVB,657.8772578650082,0.22890271419391933,-2713.332000481172,-0.005426664000962344,0.4444444444444444,4,9916.0,156
ALL/SPG,262.0875351140269,0.05290753617879824,-5256.2300000000005,-0.010512460000000001,0.48717948717948717,16,14960.0,130
TJX/AVB,0.0,0.0,0.0,0.0,,0,0.0,0
C/GS,0.0,0.0,0.0,0.0,,0,0.0,0
ALL/GS,-350.36928106090363,-0.02572301322585802,-17232.9917699565,-0.034465983539913,0.5056179775280899,15,12894.0,156
RSG/AIG,-2564.457174279307,-0.32076155546828583,-10683.80869429241,-0.02136761738858482,0.5641025641025641,7,14916.0,156
CB/ACGL,-4019.9969666654765,-1.137178349509158,-5803.3400000000165,-0.011606680000000032,0.4857142857142857,6,9982.0,156
JNJ/AIG,-4291.647046382011,-1.5212946739370699,-5897.284477019305,-0.01179456895403861,0.21428571428571427,8,8934.0,156
AIG/HST,-5489.927485515635,-2.1285529394349774,-5489.927485515636,-0.010979854971031273,0.4,2,14052.0,156
MCD/ACGL,-10595.881269963429,-3.2299150586787198,-10595.881269963429,-0.02119176253992686,0.27586206896551724,6,13280.0,104
CTRA/ACGL,-11694.714937898647,-2.40307007855118,-12123.894937898649,-0.024247789875797298,0.4107142857142857,13,57297.0,130
BK/ALL,-17324.497708178937,-2.348386104206148,-22540.603848736457,-0.04508120769747291,0.3793103448275862,5,9032.0,156
