pair_key,s1,s2,param_set,pair_pnl,pair_sharpe,run_sharpe,dsr_pvalue,n_trades,window_idx,train_end
AMAT/BSX,AMAT,BSX,monthly_aligned_windows,-438.9821376049603,-0.13018409759921437,0.2037085277481721,5.14127528819789e-07,22,1,2025-10-28
AMAT/CSGP,AMAT,CSGP,monthly_aligned_windows,308.8952126641943,0.10096538263175213,0.2037085277481721,0.4512471208520218,22,1,2025-10-28
LRCX/LULU,LRCX,LULU,monthly_aligned_windows,-4547.26471948151,-0.7731651581707092,0.2037085277481721,2.9769180681947267e-05,24,1,2025-10-28
LRCX/FIS,LRCX,FIS,monthly_aligned_windows,-556.5026557766021,-0.08724372685568713,0.2037085277481721,4.14375837310937e-06,22,1,2025-10-28
GLW/CMCSA,GLW,CMCSA,monthly_aligned_windows,1735.231676802582,0.32801259632786617,0.2037085277481721,0.9924741935932738,24,1,2025-10-28
GLW/FOXA,GLW,FOXA,monthly_aligned_windows,4900.523210866218,1.6122943218004446,0.2037085277481721,0.9999999999999942,22,1,2025-10-28
TER/FISV,TER,FISV,monthly_aligned_windows,8568.416748261476,1.2425700076751225,0.2037085277481721,1.0,24,1,2025-10-28
TER/FOX,TER,FOX,monthly_aligned_windows,5435.930372789391,0.753187854360997,0.2037085277481721,0.9999999998914493,24,1,2025-10-28
DVA/TYL,DVA,TYL,monthly_aligned_windows,1762.03000000001,0.25803131665462065,0.2037085277481721,0.9873376286499093,20,1,2025-10-28
DVA/JKHY,DVA,JKHY,monthly_aligned_windows,-5616.419009128873,-0.7366001325786926,0.2037085277481721,0.0017015824730269235,24,1,2025-10-28
CAT/ISRG,CAT,ISRG,monthly_aligned_windows,2043.343653870085,0.7057668878853062,0.2037085277481721,0.9989740549404178,24,1,2025-10-28
CAT/MKC,CAT,MKC,monthly_aligned_windows,7451.241782710849,0.8908695181111392,0.2037085277481721,0.999496915236379,22,1,2025-10-28
MRNA/ULTA,MRNA,ULTA,monthly_aligned_windows,-1343.850000000002,-0.3341840483232051,0.2037085277481721,6.619861175435168e-15,24,1,2025-10-28
MRNA/EFX,MRNA,EFX,monthly_aligned_windows,4516.252519254298,0.4771684394825562,0.2037085277481721,0.9999996726033636,24,1,2025-10-28
PWR/GEHC,PWR,GEHC,monthly_aligned_windows,6726.747487729945,1.0508685751204738,0.2037085277481721,0.9999998458726475,24,1,2025-10-28
AMAT/BSX,AMAT,BSX,beta_neutral_long_term,1208.276626188455,0.607403119524034,0.0292702310294794,0.9998947920853806,8,1,2025-10-28
AMAT/CSGP,AMAT,CSGP,beta_neutral_long_term,-300.964812780378,-0.27005922866160986,0.0292702310294794,2.2557917144407655e-07,6,1,2025-10-28
LRCX/LULU,LRCX,LULU,beta_neutral_long_term,2.105993465708252,0.00035052975287563025,0.0292702310294794,0.018960472410800008,10,1,2025-10-28
LRCX/FIS,LRCX,FIS,beta_neutral_long_term,1535.98191462532,0.5575512780504355,0.0292702310294794,0.9999622737108929,8,1,2025-10-28
GLW/CMCSA,GLW,CMCSA,beta_neutral_long_term,5198.269875452963,1.6222231030976073,0.0292702310294794,0.999996537364216,12,1,2025-10-28
GLW/FOXA,GLW,FOXA,beta_neutral_long_term,1590.142451726465,0.6778381584965618,0.0292702310294794,0.9998890214802725,2,1,2025-10-28
TER/FISV,TER,FISV,beta_neutral_long_term,8047.322359005623,1.2683682983986155,0.0292702310294794,0.9999999843269858,10,1,2025-10-28
TER/FOX,TER,FOX,beta_neutral_long_term,175.4803735734043,0.0543325154109613,0.0292702310294794,0.16416442457063052,4,1,2025-10-28
DVA/TYL,DVA,TYL,beta_neutral_long_term,30.21000000000123,0.06859928035824224,0.0292702310294794,0.2419189073215114,2,1,2025-10-28
DVA/JKHY,DVA,JKHY,beta_neutral_long_term,-1150.34263615225,-0.6651978749547185,0.0292702310294794,9.211662788813528e-05,6,1,2025-10-28
CAT/ISRG,CAT,ISRG,beta_neutral_long_term,2336.222335528973,0.8001159112967751,0.0292702310294794,0.9999999999789567,10,1,2025-10-28
CAT/MKC,CAT,MKC,beta_neutral_long_term,5422.111832446984,1.913896632742685,0.0292702310294794,0.9999999999999984,10,1,2025-10-28
