Pair,OOS_PnL,Sharpe,MaxDD,MaxDD_pct,WinRate,N_Trades,Turnover,N_Days
LRCX/CAG,36938.37988962067,1.4355969105410358,-25804.73402908137,-0.05160946805816274,0.5229357798165137,15,109802.0,156
ON/TRMB,34441.49000000002,2.783766184853223,-5808.400000000012,-0.011616800000000024,0.6444444444444445,8,18278.0,156
STLD/TYL,25101.500000000007,2.095040310813485,-10600.459999999992,-0.021200919999999984,0.5352112676056338,9,5415.0,156
PANW/IQV,22671.15,2.266179754390949,-4785.9400000000005,-0.009571880000000001,0.609375,9,7699.0,156
FFIV/CBRE,22391.270000000004,2.369308587684409,-5234.579999999993,-0.010469159999999986,0.6428571428571429,6,3549.0,156
CSCO/REGN,18724.206611218968,1.6024734023334508,-11301.801840118358,-0.022603603680236718,0.5666666666666667,11,12567.0,156
BWA/MKTX,16923.211285684076,2.2242956602488397,-6213.499999999996,-0.012426999999999992,0.6666666666666666,5,8581.0,156
LRCX/HCA,16531.078017088104,1.4014075527976941,-8898.79,-0.01779758,0.5128205128205128,8,5585.0,156
STLD/INTU,9373.20167766758,1.0107256037968226,-10268.310000000009,-0.020536620000000016,0.5294117647058824,8,5734.0,156
FFIV/LOW,8096.184076451233,1.6866004184509102,-4380.382181825567,-0.008760764363651134,0.6818181818181818,4,2449.0,156
CSCO/JKHY,7173.657326959513,0.8537745640583436,-8664.295897572752,-0.017328591795145506,0.5660377358490566,13,16339.0,156
ON/UHS,6281.713196240213,0.8651177754419351,-5517.839999999998,-0.011035679999999997,0.44,8,10209.0,156
KLAC/ISRG,5049.037930078925,0.868307597654633,-3542.5745781236087,-0.007085149156247217,0.6086956521739131,7,1593.0,156
KLAC/LVS,-7606.240730879028,-0.5486065016197371,-16664.863819784543,-0.03332972763956909,0.5217391304347826,14,18244.0,156
PANW/KR,-12958.636322802826,-0.8101404625420031,-27679.94707441237,-0.05535989414882474,0.4782608695652174,14,32563.0,156
