Pair,OOS_PnL,Sharpe,MaxDD,MaxDD_pct,WinRate,N_Trades,Turnover,N_Days
WELL/AIG,6753.158624300923,1.0102803343164084,-9373.506488991887,-0.018747012977983774,0.5882352941176471,5,6024.0,156
MNST/AWK,5399.857443504951,0.7196289653073304,-5674.7075,-0.011349415000000002,0.5348837209302325,9,16908.0,156
STT/C,3316.5267706942964,1.0018778997989908,-4383.138098713505,-0.00876627619742701,0.5178571428571429,12,18155.0,130
AFL/ICE,3298.6595142063015,0.7583095714550498,-3934.369999999986,-0.007868739999999971,0.575,9,12183.0,156
CSX/AIG,2467.1048841251622,0.7078341203902477,-2611.875115874839,-0.005223750231749679,0.4375,4,13948.0,156
L/AWK,1418.6233922596375,0.20071482122438147,-6832.936108151908,-0.013665872216303816,0.49122807017543857,12,22151.0,156
MAR/AME,712.1009245511545,0.29451182159940986,-1551.9487379560792,-0.003103897475912158,0.5833333333333334,1,842.0,156
AEE/CNP,321.73363678049054,0.16036332673511416,-2602.1999999999907,-0.0052043999999999814,0.4583333333333333,17,45811.0,156
YUM/ACGL,0.0,0.0,0.0,0.0,,0,0.0,156
ESS/ALL,0.0,0.0,0.0,0.0,,0,0.0,0
HST/ALL,-805.0599999999895,-0.4186970217686936,-1938.4799999999914,-0.0038769599999999827,0.36363636363636365,1,5894.0,156
CSCO/ALL,-4084.7544927536383,-1.420517758763543,-4848.0317142439,-0.0096960634284878,0.5263157894736842,2,4080.0,156
CINF/AWK,-4396.753338606213,-1.2039570062607026,-8571.866486185003,-0.017143732972370006,0.4473684210526316,5,6431.0,156
AIG/PEP,-8483.987425872525,-1.4360680771059318,-11666.25897234795,-0.023332517944695902,0.4444444444444444,11,20262.0,156
CSCO/HST,-9753.695148612478,-1.4570793245275742,-15098.199999999983,-0.030196399999999964,0.36666666666666664,9,69524.0,156
