pair_key,s1,s2,param_set,pair_pnl,pair_sharpe,run_sharpe,dsr_pvalue,n_trades,window_idx,train_end
HST/CSCO,HST,CSCO,trend_leverage,1113.688761601666,0.6110394815966025,0.0064106430638096,0.998861083996812,8,1,2025-08-22
CSX/AIG,CSX,AIG,trend_leverage,1494.625050271628,0.7082354496712511,0.0064106430638096,0.9999984566084822,12,1,2025-08-22
HLT/AIG,HLT,AIG,trend_leverage,220.640692571185,0.1273079447892371,0.0064106430638096,0.6195911158581897,8,1,2025-08-22
AIG/WELL,AIG,WELL,trend_leverage,1335.409883414955,0.7636986563252081,0.0064106430638096,0.9999999994186772,8,1,2025-08-22
ALL/WELL,ALL,WELL,trend_leverage,1039.185038330189,1.0381891396871405,0.0064106430638096,0.9999999997626047,4,1,2025-08-22
FOX/AWK,FOX,AWK,trend_leverage,14199.7185291406,1.5725171614009068,0.0064106430638096,0.9999951750534775,14,1,2025-08-22
NSC/D,NSC,D,trend_leverage,0.0,0.0064106430638096,0.0064106430638096,0.025001542858627476,0,1,2025-08-22
NDSN/MSCI,NDSN,MSCI,trend_leverage,857.6052321458326,0.7008821919927347,0.0064106430638096,0.9999926508188879,4,1,2025-08-22
ACGL/YUM,ACGL,YUM,trend_leverage,243.3245703701189,0.17431480037831495,0.0064106430638096,0.8246349073574589,8,1,2025-08-22
AEE/CNP,AEE,CNP,trend_leverage,-19.46353830465563,-0.04209262310031515,0.0064106430638096,0.0027877187771531936,6,1,2025-08-22
CMI/ALL,CMI,ALL,trend_leverage,1355.478337354882,0.5653640218553093,0.0064106430638096,0.9999999064349083,6,1,2025-08-22
ALL/ESS,ALL,ESS,trend_leverage,-2287.624814445054,-1.5813737711394167,0.0064106430638096,0.00017655378890705018,10,1,2025-08-22
CINF/AWK,CINF,AWK,trend_leverage,-2059.305099708416,-0.5435856139201237,0.0064106430638096,1.8845272509359332e-06,12,1,2025-08-22
CMI/AWK,CMI,AWK,trend_leverage,8029.232926495229,0.9832532263585958,0.0064106430638096,0.9997567005769837,12,1,2025-08-22
RJF/BLK,RJF,BLK,trend_leverage,0.0,0.0064106430638096,0.0064106430638096,0.025001542858627476,0,1,2025-08-22
HST/CSCO,HST,CSCO,crash_tolerant,1477.927115502421,0.6111811560878115,-0.250687069331085,0.9988671316030133,8,1,2025-08-22
CSX/AIG,CSX,AIG,crash_tolerant,1640.772153581703,0.5816437258531301,-0.250687069331085,0.9999921726512858,12,1,2025-08-22
HLT/AIG,HLT,AIG,crash_tolerant,287.3677858661304,0.1247250545731976,-0.250687069331085,0.6046621122140619,8,1,2025-08-22
AIG/WELL,AIG,WELL,crash_tolerant,1766.190936049854,0.7611874507737244,-0.250687069331085,0.9999999994233191,8,1,2025-08-22
ALL/WELL,ALL,WELL,crash_tolerant,1386.190696530421,1.039762469815212,-0.250687069331085,0.9999999997675202,4,1,2025-08-22
FOX/AWK,FOX,AWK,crash_tolerant,11191.74697890643,1.6800486125191676,-0.250687069331085,0.9999999702779865,14,1,2025-08-22
NSC/D,NSC,D,crash_tolerant,0.0,-0.250687069331085,-0.250687069331085,4.183317743689308e-12,0,1,2025-08-22
NDSN/MSCI,NDSN,MSCI,crash_tolerant,1142.149960658812,0.700077942214822,-0.250687069331085,0.9999919974095809,4,1,2025-08-22
ACGL/YUM,ACGL,YUM,crash_tolerant,322.2930521734827,0.17388484802404797,-0.250687069331085,0.8232699229175499,8,1,2025-08-22
AEE/CNP,AEE,CNP,crash_tolerant,-26.62478969538753,-0.043454844703416116,-0.250687069331085,0.0026044047915091406,6,1,2025-08-22
CMI/ALL,CMI,ALL,crash_tolerant,1788.847643000707,0.5634754906101015,-0.250687069331085,0.9999999016689634,6,1,2025-08-22
ALL/ESS,ALL,ESS,crash_tolerant,-3054.4230669444,-1.5836563474130283,-0.250687069331085,0.00017710276929303598,10,1,2025-08-22
CINF/AWK,CINF,AWK,crash_tolerant,-1982.355089747461,-0.661367802062281,-0.250687069331085,6.02766761278108e-10,12,1,2025-08-22
CMI/AWK,CMI,AWK,crash_tolerant,5705.629072765718,0.8530072356812991,-0.250687069331085,0.9999979590324766,12,1,2025-08-22
RJF/BLK,RJF,BLK,crash_tolerant,0.0,-0.250687069331085,-0.250687069331085,4.183317743689308e-12,0,1,2025-08-22
HST/CSCO,HST,CSCO,no_reversal_protection,295.3246529246297,0.21813041538612044,-0.2832321596545784,0.9114889603753036,8,1,2025-08-22
CSX/AIG,CSX,AIG,no_reversal_protection,999.1817068387734,0.6469906552714367,-0.2832321596545784,0.9999998899081605,12,1,2025-08-22
HLT/AIG,HLT,AIG,no_reversal_protection,495.9135427696567,0.410476416444313,-0.2832321596545784,0.9974233371995476,6,1,2025-08-22
AIG/WELL,AIG,WELL,no_reversal_protection,498.7449927559837,0.4027263167044722,-0.2832321596545784,0.9999999485190193,8,1,2025-08-22
ALL/WELL,ALL,WELL,no_reversal_protection,694.0113164004586,1.0444580916852146,-0.2832321596545784,0.9999999997812152,4,1,2025-08-22
FOX/AWK,FOX,AWK,no_reversal_protection,9567.428833880967,1.5870393708642974,-0.2832321596545784,0.9999954411191793,14,1,2025-08-22
NSC/D,NSC,D,no_reversal_protection,0.0,-0.2832321596545784,-0.2832321596545784,5.790459710036839e-14,0,1,2025-08-22
NDSN/MSCI,NDSN,MSCI,no_reversal_protection,551.2627835727948,0.6863041212664043,-0.2832321596545784,0.9999924049040911,4,1,2025-08-22
ACGL/YUM,ACGL,YUM,no_reversal_protection,-216.0707571946072,-0.2041555811401931,-0.2832321596545784,1.8042500912508861e-09,8,1,2025-08-22
AEE/CNP,AEE,CNP,no_reversal_protection,112.8811483362895,0.27366470648214414,-0.2832321596545784,0.9981585106052033,4,1,2025-08-22
CMI/ALL,CMI,ALL,no_reversal_protection,665.7386116302569,0.3994042447799668,-0.2832321596545784,0.9999927447908281,6,1,2025-08-22
ALL/ESS,ALL,ESS,no_reversal_protection,-899.2176593227844,-0.9691555496541465,-0.2832321596545784,1.1005009046225373e-19,8,1,2025-08-22
CINF/AWK,CINF,AWK,no_reversal_protection,2811.720589770007,0.472131965417816,-0.2832321596545784,0.996443999310325,10,1,2025-08-22
CMI/AWK,CMI,AWK,no_reversal_protection,5491.761388472458,1.0077888009465377,-0.2832321596545784,0.999763204105476,12,1,2025-08-22
RJF/BLK,RJF,BLK,no_reversal_protection,0.0,-0.2832321596545784,-0.2832321596545784,5.790459710036839e-14,0,1,2025-08-22
HST/CSCO,HST,CSCO,kalman_aggressive,5183.599549178251,1.1001496469871217,-0.3855218042575539,1.0,36,1,2025-08-22
CSX/AIG,CSX,AIG,kalman_aggressive,2677.572183202385,0.7665272693037581,-0.3855218042575539,1.0,34,1,2025-08-22
HLT/AIG,HLT,AIG,kalman_aggressive,1847.05062848253,0.5245226468432589,-0.3855218042575539,0.9999999685027035,32,1,2025-08-22
AIG/WELL,AIG,WELL,kalman_aggressive,1701.86574460652,0.2614644983214187,-0.3855218042575539,0.9980265789796668,36,1,2025-08-22
ALL/WELL,ALL,WELL,kalman_aggressive,236.6072095358411,0.031079067009940405,-0.3855218042575539,0.051381342896585726,28,1,2025-08-22
FOX/AWK,FOX,AWK,kalman_aggressive,10926.87904811182,1.1122314504954773,-0.3855218042575539,0.9999999438407281,32,1,2025-08-22
NSC/D,NSC,D,kalman_aggressive,-3488.40593199475,-1.0267393871248307,-0.3855218042575539,1.4606576787769846e-14,28,1,2025-08-22
NDSN/MSCI,NDSN,MSCI,kalman_aggressive,-187.8895704365887,-0.04733503106848429,-0.3855218042575539,0.0009864819508348277,26,1,2025-08-22
