Pair,OOS_PnL,Sharpe,MaxDD,MaxDD_pct,WinRate,N_Trades,Turnover,N_Days
AIG/WELL,4357.402058021963,1.7657970854718006,-1353.560000000006,-0.002707120000000012,0.68,5,5901.0,156
CMI/AWK,4322.961155528257,0.4669199826506364,-6871.02822133416,-0.01374205644266832,0.5,8,7163.0,156
FOX/AWK,1075.0385407379006,0.26184350565373554,-4655.6314592621075,-0.009311262918524216,0.5454545454545454,6,13211.0,156
ALL/WELL,544.129999999999,0.6366224709245102,-653.1400000000017,-0.0013062800000000034,0.625,1,529.0,156
CSX/AIG,510.83238123236356,0.17889256138330006,-3692.8596211123095,-0.007385719242224619,0.5625,4,14839.0,156
ACGL/YUM,0.0,0.0,0.0,0.0,,0,0.0,156
RJF/BLK,0.0,0.0,0.0,0.0,,0,0.0,0
AEE/CNP,-1070.7199999999955,-1.277269634698462,-1299.3599999999951,-0.00259871999999999,0.2,1,3912.0,156
NSC/D,-1968.5899999999858,-1.4365325505691302,-1968.5899999999858,-0.003937179999999972,0.3333333333333333,1,1039.0,156
CMI/ALL,-4353.430045558603,-0.4667316491762019,-12847.84004555862,-0.02569568009111724,0.35714285714285715,4,1891.0,156
NDSN/MSCI,-4354.0490437278995,-0.9637493422946236,-8255.32819266406,-0.01651065638532812,0.475,8,4506.0,156
HST/CSCO,-4853.483752151476,-0.8909373450947945,-7817.040000000006,-0.015634080000000012,0.4166666666666667,3,26056.0,156
ALL/ESS,-5455.299999999999,-3.4207406722100298,-6627.500000000002,-0.013255000000000003,0.375,1,916.0,26
CINF/AWK,-7850.382171938803,-2.196428656198949,-8889.041863182156,-0.017778083726364313,0.4222222222222222,6,7213.0,156
HLT/AIG,-24318.72013986217,-2.7535398698652163,-24472.281583455577,-0.048944563166911155,0.3389830508474576,9,18379.0,156
