pair_key,s1,s2,param_set,pair_pnl,pair_sharpe,run_sharpe,dsr_pvalue,n_trades,window_idx,train_end
AMAT/TRMB,AMAT,TRMB,aggressive,3811.960306058664,0.7460978811300075,0.6001567703034943,0.9999999998781287,32,1,2025-10-21
AMAT/FISV,AMAT,FISV,aggressive,11251.34892148635,1.4099276867275836,0.6001567703034943,1.0,30,1,2025-10-21
LRCX/FMC,LRCX,FMC,aggressive,6058.592430094667,0.633290299176429,0.6001567703034943,0.9999999999786334,30,1,2025-10-21
LRCX/BR,LRCX,BR,aggressive,2465.899877251096,0.3728338483593189,0.6001567703034943,0.9999280510085121,34,1,2025-10-21
DVA/KLAC,DVA,KLAC,aggressive,-974.7765186764707,-0.08909623548066212,0.6001567703034943,1.0249491501520974e-06,30,1,2025-10-21
DVA/INTU,DVA,INTU,aggressive,4629.939187011305,0.8047929266915474,0.6001567703034943,0.9999972795178367,30,1,2025-10-21
TER/EFX,TER,EFX,aggressive,5268.324078342643,0.5878017552937396,0.6001567703034943,0.9999999999999679,26,1,2025-10-21
TER/FOXA,TER,FOXA,aggressive,4031.156209870087,0.4385067612146082,0.6001567703034943,0.9993371093486313,34,1,2025-10-21
JBL/FOX,JBL,FOX,aggressive,-3347.310929576095,-0.45772186342226484,0.6001567703034943,1.4580024392083909e-15,34,1,2025-10-21
JBL/ULTA,JBL,ULTA,aggressive,-2022.799554142674,-0.29262321871603003,0.6001567703034943,4.779992816183187e-14,32,1,2025-10-21
KEYS/NFLX,KEYS,NFLX,aggressive,-542.4939999999624,-0.08857909208920817,0.6001567703034943,6.199513742748753e-05,30,1,2025-10-21
KEYS/CPRT,KEYS,CPRT,aggressive,1794.349999999989,0.4727223108768146,0.6001567703034943,0.9999995371510536,30,1,2025-10-21
CVS/CTSH,CVS,CTSH,aggressive,1805.160017369963,0.2612800615807454,0.6001567703034943,0.9770268610375895,32,1,2025-10-21
CVS/ADBE,CVS,ADBE,aggressive,11780.17516342015,1.484911350469116,0.6001567703034943,0.9999999999935818,32,1,2025-10-21
MGM/PTC,MGM,PTC,aggressive,5004.530000000022,0.8332483330971938,0.6001567703034943,0.9999999992576654,26,1,2025-10-21
AMAT/TRMB,AMAT,TRMB,kalman_aggressive,1033.79615039166,0.2525262179327908,0.0641423022290009,0.9994847036725351,34,1,2025-10-21
AMAT/FISV,AMAT,FISV,kalman_aggressive,6310.522092084526,1.0807216589086852,0.0641423022290009,1.0,32,1,2025-10-21
LRCX/FMC,LRCX,FMC,kalman_aggressive,3819.496048257321,0.5053139363174436,0.0641423022290009,0.9999999978424684,32,1,2025-10-21
LRCX/BR,LRCX,BR,kalman_aggressive,-1168.293722863803,-0.20364759457665732,0.0641423022290009,5.0504765383757014e-09,36,1,2025-10-21
