Pair,OOS_PnL,Sharpe,MaxDD,MaxDD_pct,WinRate,N_Trades,Turnover,N_Days
AFL/ICE,13790.522429152836,1.9336413997405817,-4517.537224076438,-0.009035074448152876,0.5454545454545454,10,14961.0,156
WELL/AIG,10219.026298713521,1.7672163327414872,-4443.385307068351,-0.008886770614136702,0.5714285714285714,4,5025.0,156
MNST/AWK,8095.018484725442,1.6400399705084736,-4956.539999999997,-0.009913079999999994,0.5272727272727272,5,8237.0,130
CSX/AIG,4428.655666280429,1.3305634301648335,-1175.3174565469194,-0.0023506349130938387,0.47619047619047616,4,17044.0,156
L/AWK,1498.7224314341593,0.22356719702988653,-11518.947568565865,-0.023037895137131732,0.5147058823529411,13,22575.0,156
AEE/CNP,310.39485782494876,0.14683672184646512,-3082.6698920953377,-0.006165339784190676,0.43478260869565216,18,50125.0,156
YUM/ACGL,0.0,0.0,0.0,0.0,,0,0.0,156
ESS/ALL,0.0,0.0,0.0,0.0,,0,0.0,0
MAR/AME,-2.8204580634876493,-0.0015761351360595842,-1265.9162849470813,-0.0025318325698941626,0.5555555555555556,1,984.0,156
PEP/AIG,-348.6450240018685,-0.06824271042305559,-6407.6447911358655,-0.012815289582271731,0.46153846153846156,10,26310.0,156
STT/C,-548.3345740136198,-0.46954522770793883,-2811.6934335946876,-0.005623386867189375,0.5333333333333333,2,3650.0,52
HST/ALL,-805.2599999999908,-0.41889530184751816,-1938.5599999999931,-0.003877119999999986,0.36363636363636365,1,5892.0,156
CINF/AWK,-1653.7159134058481,-0.5548474309857353,-6266.499999423495,-0.01253299999884699,0.4166666666666667,5,6666.0,156
CSCO/ALL,-4385.562318840594,-1.422823919420986,-5205.649926804285,-0.01041129985360857,0.5263157894736842,2,4376.0,156
CSCO/HST,-7799.3294280377395,-1.6644176290469648,-10398.279941788607,-0.020796559883577214,0.3333333333333333,7,60322.0,156
