Date,Equity,DailyPnL,Window,Equity_Chained
2025-07-22,499931.5068493151,-68.49315068493152,1,499931.5068493151
2025-07-23,493586.7319943942,-68.49315068493152,1,493586.7319943942
2025-07-24,494043.1311288631,456.3991344688693,1,494043.1311288631
2025-07-25,494388.3625671987,345.2314383356133,1,494388.3625671987
2025-07-28,491681.1642645044,-2707.198302694247,1,491681.1642645044
2025-07-29,493718.3689022858,2037.204637781368,1,493718.3689022858
2025-07-30,498021.5462525291,4303.177350243321,1,498021.5462525291
2025-07-31,490722.3320593676,-7299.214193161577,1,490722.3320593676
2025-08-01,486384.8889355434,-4337.443123824196,1,486384.8889355434
2025-08-04,490322.3131194997,3937.424183956347,1,490322.3131194997
2025-08-05,486841.2209441798,-3481.092175319907,1,486841.2209441798
2025-08-06,478246.4825015827,-8594.738442597096,1,478246.4825015827
2025-08-07,470802.9425765359,-7443.539925046847,1,470802.9425765359
2025-08-08,464330.9743318895,-6471.968244646327,1,464330.9743318895
2025-08-11,464660.9411812045,329.9668493149802,1,464660.9411812045
2025-08-12,465078.8680305196,417.9268493150594,1,465078.8680305196
2025-08-13,463677.3548798346,-1401.513150685001,1,463677.3548798346
2025-08-14,463955.2417291498,277.8868493152549,1,463955.2417291498
2025-08-15,463760.0885784647,-195.1531506851315,1,463760.0885784647
2025-08-18,463660.7914187023,-99.29715976235457,1,463660.7914187023
2025-08-19,463223.1782680175,-437.6131506848615,1,463223.1782680175
2025-08-20,460980.2451173326,-2242.933150684927,1,460980.2451173326
2025-08-21,459091.5919666475,-1888.653150685015,1,459091.5919666475
2025-08-22,458657.2388159626,-434.3531506849686,1,458657.2388159626
2025-08-25,461073.8056652776,2416.566849315073,1,461073.8056652776
2025-08-26,461005.3125145927,-68.49315068498254,1,461005.3125145927
2025-08-28,499931.5068493149,-68.49315068493152,2,461005.3125145927
2025-08-29,499310.3212860954,-68.49315068493152,2,460384.12695137324
2025-09-02,498141.1981354104,-1169.123150684987,2,459215.0038006882
2025-09-03,502530.4899847256,4389.291849315166,2,463604.2956500034
2025-09-04,501543.8918340406,-986.5981506849639,2,462617.6974993184
2025-09-05,495696.7736833557,-5847.118150684983,2,456770.57934863353
2025-09-08,495553.0605326705,-143.7131506851874,2,456626.86619794834
2025-09-09,495016.5646296513,-536.4959030192113,2,456090.37029492913
2025-09-10,504651.0135332125,9634.44890356122,2,465724.8191984903
2025-09-11,500492.5252202331,-4158.488312979345,2,461566.3308855109
2025-09-12,501522.4692860886,1029.944065855467,2,462596.2749513664
2025-09-15,513228.9102038788,11706.44091779017,2,474302.71586915664
2025-09-16,509768.2170531935,-3460.693150685285,2,470842.0227184713
2025-09-17,527191.7439025089,17423.52684931539,2,488265.5495677867
2025-09-18,518727.390751824,-8464.353150684852,2,479801.19641710183
2025-09-19,517846.271396603,-881.1193552210461,2,478920.07706188085
2025-09-22,512004.44408674,-5841.827309862943,2,473078.24975201784
2025-09-23,511941.9760836797,-62.46800306031946,2,473015.7817489575
2025-09-24,513230.7725350484,1288.796451368718,2,474304.57820032624
2025-09-25,517069.2652251848,3838.492690136423,2,478143.0708904626
2025-09-26,518945.8724039823,1876.60717879748,2,480019.67806926015
2025-09-29,520173.3382306186,1227.465826636297,2,481247.14389589644
2025-09-30,518074.0150799336,-2099.323150685057,2,479147.82074521144
2025-10-01,517807.7719292488,-266.2431506847497,2,478881.57759452664
2025-10-02,523539.5987785636,5731.826849314733,2,484613.4044438414
2025-10-03,528177.9256278788,4638.326849315199,2,489251.73129315657
2025-10-07,499931.5068493149,-68.49315068493152,3,489251.73129315657
2025-10-08,497163.4736986296,-68.49315068493152,3,486483.69814247126
2025-10-09,498080.675701006,917.202002376318,3,487400.9001448477
2025-10-10,500064.4349959627,1983.75929495669,3,489384.6594398044
2025-10-13,504002.2911143029,3937.856118340278,3,493322.51555814454
2025-10-14,495960.1341714188,-8042.156942884088,3,485280.35861526045
2025-10-15,493283.6061170526,-2676.528054366237,3,482603.8305608943
2025-10-16,496197.6195708881,2914.013453835505,3,485517.8440147298
2025-10-17,492729.5965265355,-3468.023044352653,3,482049.8209703772
2025-10-20,492556.2570493198,-173.3394772156607,3,481876.48149316147
2025-10-21,491120.2700210839,-1435.987028235919,3,480440.49446492555
2025-10-22,493455.6768703989,2335.406849315041,3,482775.9013142406
2025-10-23,491435.453719714,-2020.223150684964,3,480755.6781635557
2025-10-24,494013.3878053438,2577.93408562988,3,483333.61224918545
2025-10-27,493043.9946546587,-969.3931506851222,3,482364.2190985004
2025-10-28,496332.1494631575,3288.154808498803,3,485652.3739069992
2025-10-29,499898.3624539945,3566.212990836939,3,489218.5868978362
2025-10-30,492912.061506247,-6986.300947747426,3,482232.28595008864
2025-10-31,482368.0080217835,-10544.05348446348,3,471688.23246562516
2025-11-03,476896.0748710984,-5471.933150685159,3,466216.29931494006
2025-11-04,490876.7317204132,13980.65684931481,3,480196.95616425487
2025-11-05,491162.6212594144,285.8895390011603,3,480482.8457032561
2025-11-06,496008.5991568911,4845.977897476754,3,485328.8236007328
2025-11-07,502620.2610402881,6611.661883397028,3,491940.48548412975
2025-11-10,498229.0678896032,-4391.193150684936,3,487549.2923334449
2025-11-11,502853.9347389184,4624.866849315236,3,492174.15918276005
2025-11-13,499931.5068493151,-68.49315068493152,4,492174.15918276005
2025-11-14,501338.0047067067,-68.49315068493152,4,493580.65704015165
2025-11-17,508629.7832250283,7291.778518321575,4,500872.4355584733
2025-11-18,507661.9389727742,-967.8442522541154,4,499904.59130621917
2025-11-19,502590.1774816337,-5071.761491140467,4,494832.8298150787
2025-11-20,505714.873622051,3124.696140417247,4,497957.52595549595
2025-11-21,504491.5643698127,-1223.30925223825,4,496734.2167032577
2025-11-24,504591.5953909555,100.0310211427277,4,496834.2477244005
2025-11-25,500940.1716962419,-3651.423694713507,4,493182.82402968686
2025-11-26,507883.4250734113,6943.253377169371,4,500126.0774068563
