Pair,OOS_PnL,Sharpe,MaxDD,MaxDD_pct,WinRate,N_Trades,Turnover,N_Days
AFL/RSG,6604.030348304739,1.842235741618162,-3251.230000000006,-0.006502460000000012,0.56,6,7987.0,156
MSCI/NDSN,6135.346148305553,0.5801746430208795,-13148.442240003067,-0.026296884480006135,0.46938775510204084,9,6066.0,156
ALL/DGX,0.0,0.0,0.0,0.0,,0,0.0,52
ALL/EQR,0.0,0.0,0.0,0.0,,0,0.0,0
D/NSC,0.0,0.0,0.0,0.0,,0,0.0,156
ACGL/YUM,0.0,0.0,0.0,0.0,,0,0.0,156
ACGL/MCD,-1088.5049460993953,-1.2726027345348663,-2275.3699999999994,-0.004550739999999999,0.5294117647058824,2,3042.0,26
AWK/AIZ,-1824.9269874329575,-0.1725942478694106,-15246.796907261056,-0.030493593814522112,0.5166666666666667,10,18039.0,156
AWK/PLD,-2293.304960027963,-0.6232233943755966,-5707.851728090993,-0.011415703456181986,0.53125,7,10080.0,156
HLT/AIG,-2364.58437918329,-2.0579016126728957,-2364.5843791832904,-0.004729168758366581,0.0,3,5774.0,156
CFG/ALL,-2729.853025862202,-0.21041051822573867,-20119.32806451615,-0.0402386561290323,0.5,8,25345.0,156
CSX/AIG,-3055.037900918989,-1.0024173843809119,-5584.487900918988,-0.011168975801837976,0.47058823529411764,4,15904.0,156
WFC/MMM,-6193.280000000003,-2.403865697199808,-6436.179999999988,-0.012872359999999975,0.14285714285714285,2,4920.0,130
AFL/AVB,-6600.773929817476,-2.8516085944364855,-6844.713929817478,-0.013689427859634956,0.15384615384615385,5,5587.0,156
AIG/WELL,-6678.671967103004,-1.2182457427519269,-10704.41922920867,-0.02140883845841734,0.5625,5,8700.0,156
