Pair,OOS_PnL,Sharpe,MaxDD,MaxDD_pct,WinRate,N_Trades,Turnover,N_Days
AMAT/TRMB,59863.13392230348,2.763218111345009,-13907.969999999976,-0.027815939999999952,0.6022727272727273,13,27460.0,156
ODFL/PLTR,31489.282323175477,1.9474312778469751,-15138.774181975565,-0.03027754836395113,0.5978260869565217,18,17813.0,156
LRCX/NRG,31301.773178301304,2.658594467956335,-8170.057892913526,-0.01634011578582705,0.5737704918032787,5,4457.0,156
TER/BR,17855.70286635592,0.8832508811858583,-29784.621930708647,-0.05956924386141729,0.625,13,12402.0,156
CVS/PYPL,14532.543588446013,1.1318317284515158,-20155.69357501363,-0.04031138715002726,0.5632183908045977,20,55132.0,156
TER/EFX,11348.190385588787,0.4870108263105755,-25986.459346118703,-0.051972918692237406,0.5411764705882353,17,16445.0,156
MGM/FISV,9376.529999999992,1.3909579408085877,-4572.13,-0.00914426,0.631578947368421,2,8570.0,130
ODFL/TYL,6928.514506747308,0.9076566683218568,-8227.909999999993,-0.016455819999999986,0.42105263157894735,6,3980.0,104
LRCX/JKHY,2228.961345576993,0.17334835196628684,-15237.073572263373,-0.030474147144526745,0.46153846153846156,9,7643.0,156
VLO/ULTA,2208.623017153823,0.6819755661576472,-5837.756065716207,-0.011675512131432413,0.5789473684210527,4,2284.0,52
STLD/INTU,1097.9837794538917,0.11731990285432464,-10685.77,-0.02137154,0.5128205128205128,10,7579.0,156
CVS/ADBE,513.270074233169,0.032177695090633035,-20973.941642630576,-0.04194788328526115,0.5333333333333333,17,36663.0,156
AMAT/FMC,510.69859135541265,0.020934513860376192,-33367.88796604436,-0.06673577593208872,0.46153846153846156,13,51924.0,156
MGM/ICE,-2246.5516824571205,-0.5496988903914063,-5263.330000000007,-0.010526660000000014,0.5789473684210527,5,11823.0,156
STLD/KLAC,-20289.535329486025,-1.2075113767232126,-31001.82862041001,-0.06200365724082002,0.4246575342465753,14,22544.0,156
