Pair,OOS_PnL,Sharpe,MaxDD,MaxDD_pct,WinRate,N_Trades,Turnover,N_Days
AMAT/LULU,64437.744631872774,3.1995069106954706,-12387.640000000018,-0.024775280000000035,0.6330275229357798,16,16645.0,156
GLW/FOXA,32790.61702430085,2.174223195697684,-7639.6718310046635,-0.015279343662009327,0.5833333333333334,11,19032.0,156
GLW/FOX,32308.437024300907,2.155639719912807,-7652.421831004656,-0.015304843662009312,0.5833333333333334,11,20406.0,156
TER/ICE,31630.811288547204,1.18421027139452,-21276.890000000014,-0.04255378000000003,0.5692307692307692,9,8607.0,156
TER/CMCSA,27741.44550874313,1.5101383935440489,-12098.03344827586,-0.02419606689655172,0.5463917525773195,18,57434.0,156
AMAT/CSGP,26017.20037454547,1.5570003848658263,-6671.573361856626,-0.013343146723713253,0.5147058823529411,12,27502.0,156
KEYS/ISRG,21893.47,1.6888107539540715,-5182.3399999999965,-0.010364679999999992,0.5606060606060606,11,4263.0,156
KMX/TYL,19195.85,1.9407941792400671,-4385.060000000001,-0.008770120000000003,0.5454545454545454,5,9199.0,156
IRM/MSFT,11892.721026327574,1.838880943541649,-6252.484566566571,-0.012504969133133141,0.6129032258064516,7,8294.0,156
CAT/INTU,11283.63354571585,0.9163636801126415,-15513.05870994796,-0.03102611741989592,0.5737704918032787,10,2663.0,156
CAT/KLAC,0.0,0.0,0.0,0.0,,0,0.0,156
KMX/PTC,-966.0999999999829,-0.194218361124094,-8329.529999999992,-0.016659059999999982,0.5833333333333334,5,10579.0,156
KEYS/NKE,-4397.2108065953835,-0.33328146989712715,-18705.120292018193,-0.037410240584036386,0.5151515151515151,12,21414.0,156
LRCX/FISV,-9250.047320610614,-0.5679240489980873,-19486.227321874925,-0.03897245464374985,0.4878048780487805,10,17156.0,156
LRCX/BR,-15764.842688717596,-1.2967240708606862,-29660.127937469097,-0.059320255874938194,0.38181818181818183,14,11428.0,156
