Pair,OOS_PnL,Sharpe,MaxDD,MaxDD_pct,WinRate,N_Trades,Turnover,N_Days
AMCR/INTU,118687.64984455961,1.4740482592644881,-8790.779999999984,-0.01758155999999997,0.7916666666666666,3,10606.0,156
DVA/MKTX,31184.80395009514,2.029135504607966,-3794.4646880947475,-0.007588929376189495,0.5862068965517241,5,6255.0,156
TRGP/IR,31119.359493899334,2.0083550632960825,-11727.050220669047,-0.023454100441338093,0.6161616161616161,12,25866.0,156
CSCO/REGN,17628.79746529189,1.4351863456710667,-12408.908898006932,-0.024817817796013865,0.5396825396825397,10,13466.0,156
LRCX/HCA,14832.26000000002,2.26141730107916,-3197.159999999997,-0.006394319999999994,0.6086956521739131,7,3251.0,156
TRGP/IQV,7588.084440337887,0.9737741093913183,-9163.650000000001,-0.0183273,0.5,8,7210.0,156
ODFL/WYNN,5863.280360662612,0.679206337009926,-8252.689999999999,-0.016505379999999997,0.5517241379310345,7,8189.0,156
AMCR/UHS,909.5000000000091,0.35358034894994095,-2702.159999999998,-0.005404319999999996,0.5,2,19130.0,156
LRCX/TRMB,-837.8362972338496,-0.09026174310775761,-17151.316297233858,-0.03430263259446772,0.5106382978723404,11,15992.0,156
DVA/TYL,-1927.8099999999993,-0.9134566371186599,-4481.649999999998,-0.008963299999999995,0.5,4,2147.0,52
BWA/FMC,-3384.611451881697,-0.6113364659779956,-8020.741451881697,-0.016041482903763393,0.39285714285714285,6,43860.0,156
AKAM/JKHY,-4275.472059015612,-0.6268491070858404,-6872.769999999995,-0.01374553999999999,0.4782608695652174,5,6344.0,156
BWA/CDW,-6213.7622944558725,-1.4329304468280424,-9020.597522511634,-0.01804119504502327,0.525,9,17015.0,156
CSCO/LVS,-7922.151870909791,-2.2669345697958767,-7922.151870909791,-0.015844303741819582,0.23076923076923078,5,11576.0,156
AKAM/XYL,-10461.776319254222,-0.8461683784665981,-16529.836319254202,-0.033059672638508404,0.45614035087719296,11,23840.0,130
