Pair,OOS_PnL,Sharpe,MaxDD,MaxDD_pct,WinRate,N_Trades,Turnover,N_Days
DVA/TRMB,49234.520000000004,1.8438518072580885,-12969.039999999985,-0.025938079999999968,0.5757575757575758,15,44201.0,156
CSCO/LULU,25087.108389580364,2.2163565672796315,-9501.980000000001,-0.019003960000000004,0.5660377358490566,5,7263.0,156
CBOE/TYL,25016.622374519196,2.5234034010177053,-5260.440000000006,-0.010520880000000012,0.5616438356164384,8,4522.0,156
SLB/ALLE,14272.480332016676,1.466127015716922,-8435.87999999999,-0.01687175999999998,0.6046511627906976,15,41455.0,130
SLB/XYL,13921.498303876113,1.733092480203497,-6461.52,-0.01292304,0.5454545454545454,7,18945.0,156
CSCO/BLDR,13664.061548505546,1.0907350585276716,-21342.558451494464,-0.04268511690298893,0.5344827586206896,10,19998.0,156
TRGP/ROP,12444.8302817381,1.55699920334003,-5620.303661003687,-0.011240607322007374,0.5454545454545454,9,6194.0,156
TRGP/NCLH,9416.19375024662,0.4280171178169798,-25263.25704011081,-0.05052651408022162,0.5857142857142857,11,72754.0,156
AKAM/HCA,6737.899212822586,0.4484283080868323,-14740.140787177417,-0.029480281574354835,0.4827586206896552,6,8344.0,156
NVDA/REGN,6477.5348634524435,0.6283751983453184,-6914.066148690321,-0.013828132297380643,0.49122807017543857,11,6726.0,156
DVA/PNR,3316.3146749225957,0.4618626427876315,-8171.599999999991,-0.01634319999999998,0.5434782608695652,7,15210.0,156
ODFL/MKTX,1649.1775392448617,0.09507062021039041,-25989.483258606735,-0.05197896651721347,0.4852941176470588,14,20491.0,156
CBOE/IP,0.0,0.0,0.0,0.0,,0,0.0,0
AKAM/CDW,-7505.658852863859,-1.4577620373384572,-13272.488852863855,-0.02654497770572771,0.4,4,7126.0,78
ODFL/LVS,-9802.72256729112,-0.6050899872098218,-30578.08302417647,-0.061156166048352945,0.49333333333333335,17,54207.0,156
