Pair,OOS_PnL,Sharpe,MaxDD,MaxDD_pct,WinRate,N_Trades,Turnover,N_Days
CNC/CME,41776.73849621856,3.2241666493581045,-6355.2800000000025,-0.012710560000000004,0.5825242718446602,21,43840.0,156
CVS/NKE,40336.027355182036,2.127928491916241,-8591.025535541987,-0.017182051071083972,0.509090909090909,15,54435.0,156
GLW/T,26057.206181359095,0.801464023191484,-23158.865835323857,-0.04631773167064771,0.5324675324675324,16,84420.0,156
AXON/HAS,19045.240206585804,1.019493996043138,-28147.999002249828,-0.05629599800449966,0.5526315789473685,10,11410.0,156
CNC/CPRT,18315.719999999994,2.1696145161141978,-5957.060000000003,-0.011914120000000005,0.5531914893617021,7,26056.0,156
AMAT/CSGP,14590.08770732689,0.8593462718500288,-13806.055340820261,-0.027612110681640524,0.42028985507246375,13,31722.0,156
GLW/KKR,14483.684361309319,0.6052893116949398,-18832.744356596868,-0.03766548871319374,0.5531914893617021,10,19287.0,156
JBHT/IDXX,7970.45091067073,0.7776487182960213,-8425.30218134523,-0.016850604362690463,0.5375,12,8183.0,156
FFIV/APO,5302.390800514669,0.941761877557586,-7256.214595547106,-0.014512429191094212,0.5142857142857142,8,5708.0,156
FFIV/CCI,4589.460080451966,0.46351938826258454,-11612.98000000001,-0.02322596000000002,0.5087719298245614,14,15421.0,156
BAX/DVN,-197.71634702192432,-0.024266156812980465,-12207.050000000003,-0.024414100000000005,0.5625,7,48624.0,156
JBHT/NDAQ,-625.6377910998399,-0.15560616583661344,-3140.4399999999982,-0.0062808799999999965,0.5294117647058824,3,2441.0,156
CVS/WMT,-3108.780173520937,-0.7517197285081636,-9904.3173473173,-0.0198086346946346,0.3870967741935484,7,12908.0,156
AXON/WYNN,-4262.912872340425,-1.4414365091404076,-4780.470000000005,-0.009560940000000009,0.3076923076923077,4,1253.0,156
AMAT/CBOE,-6834.639999999997,-1.3437656260259687,-6834.639999999997,-0.013669279999999994,0.0,1,592.0,156
