Pair,OOS_PnL,Sharpe,MaxDD,MaxDD_pct,WinRate,N_Trades,Turnover,N_Days
AFL/RSG,4170.091212929002,1.4925173964367726,-2435.655177731487,-0.004871310355462974,0.5789473684210527,7,9026.0,156
HLT/AIG,2561.590000000014,0.8566176781334054,-1002.8699999999849,-0.00200573999999997,0.5454545454545454,3,1832.0,156
WELL/AIG,1830.1272158693012,0.43742089175223914,-3669.9199999999864,-0.0073398399999999725,0.5,4,5974.0,156
ALL/DGX,0.0,0.0,0.0,0.0,,0,0.0,52
D/NSC,0.0,0.0,0.0,0.0,,0,0.0,156
CSX/AIG,-1890.3219003476158,-0.7508607277261212,-3725.881900347615,-0.00745176380069523,0.38461538461538464,3,10272.0,156
CFG/ALL,-2311.762277821093,-0.3379401681233912,-5624.954834015468,-0.011249909668030935,0.38461538461538464,10,21428.0,156
ACGL/MCD,-4416.544190702372,-1.864438340636167,-6014.817879545888,-0.012029635759091776,0.3939393939393939,6,7991.0,104
WFC/MMM,-5288.370000000015,-2.399703844033762,-5494.920000000002,-0.010989840000000004,0.14285714285714285,2,4190.0,130
ALL/EQR,-6182.357259974786,-1.3049638700850652,-11234.086445117311,-0.022468172890234624,0.4782608695652174,11,23306.0,156
AFL/AVB,-7611.145693912256,-3.1741807840262957,-7835.38569391226,-0.01567077138782452,0.15384615384615385,4,5372.0,156
ACGL/YUM,-7802.398950013888,-1.6892736204396654,-10071.02111291345,-0.020142042225826898,0.5277777777777778,9,13531.0,156
NDSN/MSCI,-7851.808891916277,-1.0918423899955942,-12790.407074465886,-0.02558081414893177,0.46153846153846156,7,4655.0,156
AWK/AIZ,-12309.032617024928,-1.4420251123457621,-13534.674327681736,-0.027069348655363472,0.46774193548387094,8,14056.0,156
CSCO/HST,-17511.709370083365,-3.3401542925062953,-17511.70937008336,-0.03502341874016672,0.27586206896551724,5,46964.0,156
