Pair,OOS_PnL,Sharpe,MaxDD,MaxDD_pct,WinRate,N_Trades,Turnover,N_Days
CSCO/PNR,39641.79818999358,2.5930102986762855,-14611.06071800079,-0.02922212143600158,0.5466666666666666,10,26264.0,156
CBOE/MKTX,22009.82082724916,1.9189352314348012,-10498.883973406342,-0.020997767946812684,0.6153846153846154,7,7208.0,156
CSCO/BLDR,19379.31001032826,1.6897941459839534,-18822.08998967174,-0.037644179979343474,0.5714285714285714,7,14062.0,156
AKAM/HCA,16464.585610495702,1.2509847610774334,-5691.299999999988,-0.011382599999999977,0.5714285714285714,8,12993.0,156
TRGP/ALLE,15844.774313047194,1.8102031983678508,-6898.334031439767,-0.013796668062879535,0.5779816513761468,19,17044.0,156
TRGP/XYL,12290.405219521443,1.6730387748952416,-5468.0000000000055,-0.010936000000000012,0.5970149253731343,11,12099.0,156
SLB/REGN,9248.569356411947,0.7938145412918443,-12598.93506127952,-0.02519787012255904,0.524390243902439,11,22588.0,156
SLB/LVS,5794.405772162058,0.40492318120138393,-9687.90240050308,-0.01937580480100616,0.5569620253164557,17,90255.0,156
BWA/MOS,2429.778795229812,0.16428834956251462,-24682.61968309112,-0.04936523936618224,0.5421686746987951,12,97097.0,156
ODFL/JKHY,1859.1804465329528,0.24789491968970573,-10681.490017051969,-0.02136298003410394,0.5957446808510638,7,7673.0,156
DVA/INTU,1710.6967803457705,0.2390473184290354,-6074.189335318738,-0.012148378670637476,0.42857142857142855,5,3999.0,156
AKAM/POOL,227.5963770864837,0.057649109185062546,-5298.669999999996,-0.010597339999999993,0.5,5,6161.0,104
DVA/TYL,-15.950000000000841,-0.013495325199973675,-2815.369999999998,-0.005630739999999996,0.5294117647058824,3,1069.0,52
CBOE/CDW,-2034.9477898255009,-0.24082928300414813,-15348.987944668477,-0.030697975889336954,0.5087719298245614,8,6470.0,156
ODFL/NCLH,-7324.928602962387,-1.5207108592089018,-7324.928602962387,-0.014649857205924774,0.375,3,2349.0,156
