Pair,OOS_PnL,Sharpe,MaxDD,MaxDD_pct,WinRate,N_Trades,Turnover,N_Days
VLO/TAP,37655.59979134963,2.1885563335976275,-10632.163642461666,-0.02126432728492333,0.515625,10,39710.0,161
DVA/HAS,27447.894220183472,3.745908100926093,-4536.000000000004,-0.009072000000000007,0.6521739130434783,9,15209.0,161
DVA/APO,13526.019999999966,2.9597902709606165,-1584.6399999999976,-0.0031692799999999952,0.7083333333333334,5,6263.0,161
STT/VICI,7446.648119585543,0.7644464677681934,-14805.403079041585,-0.02961080615808317,0.5660377358490566,18,72116.0,161
LLY/WY,7183.237677176122,0.6297412131889318,-10486.38362550908,-0.020972767251018157,0.5714285714285714,5,6905.0,161
MOH/WYNN,1514.5579385872927,0.2521035496082981,-8741.43841228255,-0.0174828768245651,0.45454545454545453,3,3512.0,161
TRGP/WMT,0.0,0.0,0.0,0.0,,0,0.0,0
VLO/CCI,-68.4955874473444,-0.006108064442321636,-12163.00885348599,-0.02432601770697198,0.5294117647058824,14,22870.0,161
MOH/SYF,-94.5600000000104,-0.019226361809676015,-3663.729999999996,-0.007327459999999992,0.6,2,4602.0,161
STT/SWKS,-388.8396465739522,-0.019013497395203745,-34776.6716161799,-0.0695533432323598,0.5346534653465347,17,60812.0,161
ANET/T,-2540.1446535022205,-0.18758982557351828,-12405.454653502215,-0.024810909307004428,0.5384615384615384,8,35946.0,161
TRGP/ORLY,-4757.199118697898,-0.6447023812951038,-10097.83911869789,-0.02019567823739578,0.45714285714285713,10,12228.0,161
ANET/DIS,-23120.272341583746,-1.8834919280756186,-25793.83922330418,-0.05158767844660836,0.42592592592592593,13,20523.0,161
