Pair,OOS_PnL,Sharpe,MaxDD,MaxDD_pct,WinRate,N_Trades,Turnover,N_Days
CAT/TYL,68326.55812601814,2.9370948754295996,-17018.91999999999,-0.03403783999999998,0.6226415094339622,15,6170.0,156
LRCX/CSGP,34339.34000137563,2.0182901475315687,-9906.170088265579,-0.01981234017653116,0.5172413793103449,10,21862.0,156
ADI/FOXA,29153.257551182316,2.703106289078066,-7970.161431739776,-0.01594032286347955,0.5961538461538461,8,12094.0,156
KEYS/BR,28704.19393691093,2.3252794101011056,-7380.0577582436235,-0.014760115516487248,0.6,10,7941.0,156
TER/FIS,28462.17222202947,1.3317666804939141,-21880.229123119814,-0.04376045824623963,0.5324675324675324,12,24947.0,156
MRNA/INTU,27030.17992569897,2.0823195369136176,-7188.799999999988,-0.014377599999999977,0.4838709677419355,6,9253.0,156
CAT/ADBE,22506.61297292697,1.1312392893311027,-20416.9079429938,-0.0408338158859876,0.5333333333333333,15,8477.0,156
KEYS/CMCSA,21550.09413793105,1.2185590702567572,-15563.805862068964,-0.03112761172413793,0.5257731958762887,11,44966.0,156
AMAT/BSX,18842.84711972187,1.1454445387696062,-17650.35999999999,-0.03530071999999998,0.5342465753424658,9,9488.0,156
AMAT/LULU,18472.51373437084,1.2213697635820098,-10754.749999999998,-0.021509499999999997,0.631578947368421,12,10198.0,156
LRCX/TRMB,15019.23024271299,1.3944511886351671,-12440.730996371918,-0.024881461992743836,0.5609756097560976,7,10332.0,156
TER/FISV,4988.621071002766,0.25309478769359434,-22998.41108623015,-0.045996822172460296,0.5657894736842105,11,17477.0,156
MRNA/CTSH,-2620.132829154551,-0.21957850448694524,-12324.487284443097,-0.024648974568886196,0.425,12,38725.0,156
DVA/KLAC,-6172.321516704063,-0.6672536156833002,-11914.748098030908,-0.023829496196061818,0.48484848484848486,7,9408.0,156
DVA/EPAM,-8318.36999999996,-1.12852925248848,-17100.55999999998,-0.03420111999999996,0.4642857142857143,11,12543.0,156
