pair_key,s1,s2,param_set,pair_pnl,pair_sharpe,run_sharpe,dsr_pvalue,n_trades,window_idx,train_end
CSCO/LULU,CSCO,LULU,aggressive,-3286.139692122328,-0.19425808394748084,-0.2284259898484037,2.509947830096833e-11,34,1,2025-09-29
CSCO/BLDR,CSCO,BLDR,aggressive,4161.279807433821,0.427263592818809,-0.2284259898484037,0.9999995810590039,36,1,2025-09-29
DVA/TRMB,DVA,TRMB,aggressive,1549.689999999994,0.34698199671992863,-0.2284259898484037,0.999952261496162,32,1,2025-09-29
DVA/PNR,DVA,PNR,aggressive,-128.5451444872497,-0.028082298208407585,-0.2284259898484037,0.004927274099776554,30,1,2025-09-29
AKAM/HCA,AKAM,HCA,aggressive,-369.9208805393278,-0.06809433618057492,-0.2284259898484037,0.0004140562123022741,32,1,2025-09-29
AKAM/CDW,AKAM,CDW,aggressive,-3586.126113473903,-0.6104723569504366,-0.2284259898484037,2.970470199292524e-06,22,1,2025-09-29
CBOE/IP,CBOE,IP,aggressive,-2953.683876781743,-0.35319498809445843,-0.2284259898484037,5.237079841493176e-10,32,1,2025-09-29
CBOE/TYL,CBOE,TYL,aggressive,-332.1370950613982,-0.06308670024662054,-0.2284259898484037,0.0003238259369566668,26,1,2025-09-29
SLB/ALLE,SLB,ALLE,aggressive,870.9437227178219,0.19239374322965921,-0.2284259898484037,0.9561498332870161,32,1,2025-09-29
SLB/XYL,SLB,XYL,aggressive,-2542.142700779184,-0.736296441690829,-0.2284259898484037,3.0011044657886635e-25,30,1,2025-09-29
ODFL/MKTX,ODFL,MKTX,aggressive,6608.401672390019,0.8208269939261853,-0.2284259898484037,0.9999999999254384,22,1,2025-09-29
ODFL/LVS,ODFL,LVS,aggressive,9847.164773738306,1.3886888167934712,-0.2284259898484037,1.0,32,1,2025-09-29
TRGP/NCLH,TRGP,NCLH,aggressive,3880.910772813772,0.46529379913411867,-0.2284259898484037,0.9999999120510205,32,1,2025-09-29
TRGP/ROP,TRGP,ROP,aggressive,-2310.690691819959,-0.32488006462424335,-0.2284259898484037,4.6713969519805424e-07,34,1,2025-09-29
NVDA/REGN,NVDA,REGN,aggressive,4082.144126279044,0.38328285767207726,-0.2284259898484037,0.9996373122837547,36,1,2025-09-29
CSCO/LULU,CSCO,LULU,kalman_aggressive,4802.955938172136,0.7425360739454411,-0.3261844905793184,0.9999999814577724,36,1,2025-09-29
CSCO/BLDR,CSCO,BLDR,kalman_aggressive,883.1395069813777,0.11437002855401979,-0.3261844905793184,0.5542748895622344,38,1,2025-09-29
DVA/TRMB,DVA,TRMB,kalman_aggressive,6203.110000000017,1.0681059497430236,-0.3261844905793184,1.0,34,1,2025-09-29
DVA/PNR,DVA,PNR,kalman_aggressive,725.5599842711208,0.16810504228866163,-0.3261844905793184,0.8851811742744589,34,1,2025-09-29
AKAM/HCA,AKAM,HCA,kalman_aggressive,2981.376483429989,0.7119768125322864,-0.3261844905793184,0.999999997058974,32,1,2025-09-29
AKAM/CDW,AKAM,CDW,kalman_aggressive,-3240.86380323832,-0.6414159089895454,-0.3261844905793184,1.453724890383496e-06,28,1,2025-09-29
CBOE/IP,CBOE,IP,kalman_aggressive,-3958.852728831884,-0.5807520083994249,-0.3261844905793184,3.6974988353091104e-11,34,1,2025-09-29
CBOE/TYL,CBOE,TYL,kalman_aggressive,-819.9073271204556,-0.16332408411715651,-0.3261844905793184,1.3202889498465355e-08,30,1,2025-09-29
SLB/ALLE,SLB,ALLE,kalman_aggressive,-4101.899965932675,-0.8446833013226314,-0.3261844905793184,4.965256763201693e-19,32,1,2025-09-29
SLB/XYL,SLB,XYL,kalman_aggressive,-1808.774581115011,-0.5718465211546138,-0.3261844905793184,2.7838784351307073e-21,32,1,2025-09-29
ODFL/MKTX,ODFL,MKTX,kalman_aggressive,-333.588555419461,-0.042971437642302976,-0.3261844905793184,0.001593765991967459,30,1,2025-09-29
ODFL/LVS,ODFL,LVS,kalman_aggressive,12069.57662934362,1.7235060684165118,-0.3261844905793184,0.999999999987868,34,1,2025-09-29
TRGP/NCLH,TRGP,NCLH,kalman_aggressive,-3635.587796153201,-0.6912658492983457,-0.3261844905793184,2.5881406098190226e-29,32,1,2025-09-29
TRGP/ROP,TRGP,ROP,kalman_aggressive,-414.2050572897395,-0.06470616372611526,-0.3261844905793184,0.0016692470221554327,34,1,2025-09-29
NVDA/REGN,NVDA,REGN,kalman_aggressive,5579.158260345404,0.5951208590861187,-0.3261844905793184,0.9999996066176581,36,1,2025-09-29
CSCO/LULU,CSCO,LULU,monthly_aligned_windows,5933.947523158936,1.2994171971459714,-1.9669902802547392,0.9999999660397398,24,1,2025-09-29
CSCO/BLDR,CSCO,BLDR,monthly_aligned_windows,-109.8250153437602,-0.04804390814775777,-1.9669902802547392,0.0009638875240895335,24,1,2025-09-29
DVA/TRMB,DVA,TRMB,monthly_aligned_windows,609.6099999999935,0.197475877952825,-1.9669902802547392,0.9883257631439946,24,1,2025-09-29
DVA/PNR,DVA,PNR,monthly_aligned_windows,-201.328298017864,-0.0746515014002047,-1.9669902802547392,0.00036019855188389654,24,1,2025-09-29
AKAM/HCA,AKAM,HCA,monthly_aligned_windows,-1124.794761091519,-0.34491978784179916,-1.9669902802547392,2.8420197182849617e-19,22,1,2025-09-29
AKAM/CDW,AKAM,CDW,monthly_aligned_windows,-2048.875048240416,-0.7141947754876651,-1.9669902802547392,3.983927575335491e-06,24,1,2025-09-29
CBOE/IP,CBOE,IP,monthly_aligned_windows,-5222.360019118669,-1.5542446823005258,-1.9669902802547392,1.0993427809235173e-11,24,1,2025-09-29
CBOE/TYL,CBOE,TYL,monthly_aligned_windows,-629.6225923086774,-0.3752092941675647,-1.9669902802547392,1.8881676679613694e-21,24,1,2025-09-29
SLB/ALLE,SLB,ALLE,monthly_aligned_windows,-1811.020722686093,-0.5528041928960874,-1.9669902802547392,2.9047808753970404e-12,24,1,2025-09-29
SLB/XYL,SLB,XYL,monthly_aligned_windows,-2831.80096458041,-1.061090723069054,-1.9669902802547392,2.1838261984162745e-07,22,1,2025-09-29
ODFL/MKTX,ODFL,MKTX,monthly_aligned_windows,-466.6263687719606,-0.16923105737047817,-1.9669902802547392,0.00010674306929615615,24,1,2025-09-29
ODFL/LVS,ODFL,LVS,monthly_aligned_windows,-1968.590878984779,-0.36091300221760203,-1.9669902802547392,8.930658656808304e-08,24,1,2025-09-29
TRGP/NCLH,TRGP,NCLH,monthly_aligned_windows,3316.872153263342,0.9419096742771126,-1.9669902802547392,0.9999999999980921,22,1,2025-09-29
TRGP/ROP,TRGP,ROP,monthly_aligned_windows,1435.735142052321,0.5869789063208778,-1.9669902802547392,0.999999997950408,24,1,2025-09-29
NVDA/REGN,NVDA,REGN,monthly_aligned_windows,5054.985794336691,1.2846342347432391,-1.9669902802547392,0.9999999999995343,24,1,2025-09-29
CSCO/LULU,CSCO,LULU,let_profits_run,370.3063347426756,0.23830355088676636,-2.6090999024009225,0.9734787438635851,6,1,2025-09-29
CSCO/BLDR,CSCO,BLDR,let_profits_run,3718.683268912202,0.6142687501189614,-2.6090999024009225,0.9999999743826391,8,1,2025-09-29
DVA/TRMB,DVA,TRMB,let_profits_run,866.6599999999972,0.6340130374844853,-2.6090999024009225,0.9999999977301939,8,1,2025-09-29
DVA/PNR,DVA,PNR,let_profits_run,108.5574086223018,0.10157781050429274,-2.6090999024009225,0.454870527813328,10,1,2025-09-29
AKAM/HCA,AKAM,HCA,let_profits_run,1532.562350124562,0.9220820092557159,-2.6090999024009225,0.9999960028608512,6,1,2025-09-29
AKAM/CDW,AKAM,CDW,let_profits_run,-338.0664670658675,-0.7731229155622626,-2.6090999024009225,0.00021823663252905714,2,1,2025-09-29
CBOE/IP,CBOE,IP,let_profits_run,-2545.638119027722,-0.9235701101887231,-2.6090999024009225,1.806936372436079e-14,10,1,2025-09-29
CBOE/TYL,CBOE,TYL,let_profits_run,331.5948221583169,0.2663875407729485,-2.6090999024009225,0.9927549508241726,8,1,2025-09-29
SLB/ALLE,SLB,ALLE,let_profits_run,-2100.978877715693,-1.2333397770897554,-2.6090999024009225,1.184772315974932e-10,8,1,2025-09-29
SLB/XYL,SLB,XYL,let_profits_run,-782.333093811045,-0.8862380961930174,-2.6090999024009225,3.606514414677387e-13,6,1,2025-09-29
ODFL/MKTX,ODFL,MKTX,let_profits_run,-1849.639394924696,-0.8744525176104826,-2.6090999024009225,0.0010765039855051548,6,1,2025-09-29
ODFL/LVS,ODFL,LVS,let_profits_run,388.1299322774137,0.257361561743162,-2.6090999024009225,0.9982985904729375,4,1,2025-09-29
TRGP/NCLH,TRGP,NCLH,let_profits_run,-94.68799455218254,-0.05292302613046783,-2.6090999024009225,0.0005683786616193084,6,1,2025-09-29
TRGP/ROP,TRGP,ROP,let_profits_run,-603.1457635335926,-0.4612741406339087,-2.6090999024009225,5.105788700148598e-13,4,1,2025-09-29
NVDA/REGN,NVDA,REGN,let_profits_run,-539.8275263015355,-0.2045362549283464,-2.6090999024009225,4.4336828866054445e-09,8,1,2025-09-29
CSCO/LULU,CSCO,LULU,long_term_tilt,2293.067875783638,1.454306963225969,-2.673654349137128,1.0,8,1,2025-09-29
CSCO/BLDR,CSCO,BLDR,long_term_tilt,7824.422916839371,1.641229176466897,-2.673654349137128,0.9999999999999432,8,1,2025-09-29
DVA/TRMB,DVA,TRMB,long_term_tilt,68.42000000000075,0.03986616068612125,-2.673654349137128,0.06642441684039252,8,1,2025-09-29
DVA/PNR,DVA,PNR,long_term_tilt,-989.7898257788619,-0.9922476343474447,-2.673654349137128,3.2441253286491114e-14,10,1,2025-09-29
AKAM/HCA,AKAM,HCA,long_term_tilt,990.9846523249469,0.6554521350441311,-2.673654349137128,0.9997969657383895,8,1,2025-09-29
AKAM/CDW,AKAM,CDW,long_term_tilt,-239.7153592814378,-0.5695852494356834,-2.673654349137128,0.00030714319910787717,2,1,2025-09-29
CBOE/IP,CBOE,IP,long_term_tilt,-1889.222864783834,-0.7702945308201773,-2.673654349137128,6.259179200394938e-13,10,1,2025-09-29
CBOE/TYL,CBOE,TYL,long_term_tilt,-59.10381594421003,-0.04338529690343885,-2.673654349137128,0.001537431884716065,10,1,2025-09-29
SLB/ALLE,SLB,ALLE,long_term_tilt,-1197.062403740872,-0.8829292509543684,-2.673654349137128,9.351570401796689e-31,8,1,2025-09-29
SLB/XYL,SLB,XYL,long_term_tilt,7.425674044280441,0.010684024674630125,-2.673654349137128,0.02879043229438958,6,1,2025-09-29
ODFL/MKTX,ODFL,MKTX,long_term_tilt,-2963.448603813754,-1.2173993271421588,-2.673654349137128,0.00013787889066998348,6,1,2025-09-29
ODFL/LVS,ODFL,LVS,long_term_tilt,456.0790260886382,0.3734875177625086,-2.673654349137128,0.9999817727446202,4,1,2025-09-29
TRGP/NCLH,TRGP,NCLH,long_term_tilt,428.1678853730434,0.2303827046668969,-2.673654349137128,0.9709148420412507,4,1,2025-09-29
