Pair,OOS_PnL,Sharpe,MaxDD,MaxDD_pct,WinRate,N_Trades,Turnover,N_Days
MNST/AWK,11008.557492120326,1.7990289802366954,-2702.781122213689,-0.005405562244427378,0.5394736842105263,8,12449.0,156
AFL/ICE,7601.169982860534,1.250721812224574,-4537.260110710751,-0.009074520221421502,0.5245901639344263,10,13968.0,156
CINF/AWK,2026.7852823128105,0.8103536739683147,-3206.0663956192066,-0.006412132791238413,0.5,7,7501.0,156
FOX/AWK,1836.3990987701836,0.4088974133955707,-4810.769999999993,-0.009621539999999986,0.5333333333333333,8,17013.0,156
MAR/AME,1085.3036739851623,0.5941423333829583,-1191.1245537829682,-0.0023822491075659365,0.6,1,918.0,156
ACGL/YUM,0.0,0.0,0.0,0.0,,0,0.0,156
CSCO/ALL,-88.69802896613737,-0.015965548184194933,-5223.180146492629,-0.01044636029298526,0.5384615384615384,6,8013.0,156
AIG/PEP,-148.86298181153364,-0.19434681252339697,-879.1120983800532,-0.0017582241967601065,0.5555555555555556,2,1990.0,156
BK/ALL,-788.827505408552,-0.5938385178841387,-2248.5675054085564,-0.004497135010817113,0.26666666666666666,3,4174.0,156
AEE/CNP,-991.1999999999961,-1.2756844796879996,-1203.719999999996,-0.002407439999999992,0.2,1,3626.0,156
CSX/AIG,-2218.302699884114,-0.9857995200779315,-3539.7226998841174,-0.007079445399768235,0.3333333333333333,3,9835.0,156
HST/CSCO,-4707.680971769644,-1.7740895161228625,-4707.680971769644,-0.009415361943539289,0.26666666666666666,3,20674.0,156
HLT/AIG,-4924.512828358835,-0.9664863847649472,-5066.706900798146,-0.010133413801596292,0.36363636363636365,3,2400.0,156
ALL/ESS,-6221.560000000001,-4.3033063650294645,-6221.560000000001,-0.012443120000000002,0.16666666666666666,1,848.0,26
MSCI/NDSN,-8747.086810501813,-1.073127655442092,-13533.9501736343,-0.0270679003472686,0.4864864864864865,7,4628.0,156
