Pair,OOS_PnL,Sharpe,MaxDD,MaxDD_pct,WinRate,N_Trades,Turnover,N_Days
MNST/AWK,4735.76042700286,1.0218774056725168,-2642.3200000000074,-0.005284640000000015,0.5454545454545454,6,10970.0,156
WELL/AIG,4066.4951985565926,0.6294769659807832,-8757.565782155272,-0.017515131564310546,0.5588235294117647,5,5746.0,156
L/AWK,3856.458318724275,0.5386323828711476,-5845.354990854209,-0.011690709981708418,0.4915254237288136,9,18280.0,156
BK/ALL,2107.349525875492,0.33206841837409157,-6792.49449188887,-0.013584988983777739,0.47540983606557374,9,11377.0,156
MAR/AME,1085.303673985162,0.5941423333829583,-1191.1245537829682,-0.0023822491075659365,0.6,1,918.0,156
CSCO/ALL,307.80874553947706,0.05604738660808315,-6099.35030613203,-0.01219870061226406,0.5471698113207547,6,8028.0,156
ACGL/YUM,0.0,0.0,0.0,0.0,,0,0.0,156
CINF/AWK,-186.23719873630762,-0.041507942887199216,-9222.27997124257,-0.018444559942485138,0.5,8,7726.0,156
CSX/AIG,-266.58899768248307,-0.12139447428981559,-2457.598997682488,-0.004915197995364976,0.4166666666666667,4,11636.0,156
AEE/CNP,-990.2399999999959,-1.2737603502129522,-1203.5999999999956,-0.0024071999999999913,0.2,1,3628.0,156
PEP/AIG,-2928.058086314035,-1.494269873088606,-3177.884990451682,-0.006355769980903364,0.3888888888888889,3,5122.0,156
AFL/ICE,-4365.113690456632,-0.7927116122779837,-10737.090900002026,-0.02147418180000405,0.4727272727272727,12,18140.0,156
CSCO/HST,-4809.679229623198,-1.4074677070300505,-4809.679229623198,-0.009619358459246396,0.34782608695652173,5,34818.0,156
ALL/ESS,-5981.519999999997,-4.154694492520155,-6354.240000000006,-0.012708480000000012,0.14285714285714285,1,864.0,26
MSCI/NDSN,-8570.398165418706,-1.2048607284470385,-12307.79295155172,-0.02461558590310344,0.46153846153846156,4,2118.0,156
