Pair,OOS_PnL,Sharpe,MaxDD,MaxDD_pct,WinRate,N_Trades,Turnover,N_Days
CINF/AWK,3018.4166047493254,0.84600686215095,-5092.667499999998,-0.010185334999999995,0.5128205128205128,5,5637.0,156
AEE/CNP,2851.1528965721654,1.4402564181649427,-1764.7672697615917,-0.0035295345395231835,0.5,15,41381.0,156
MNST/AWK,2605.322458723078,0.5571613331954678,-3126.7086758845126,-0.006253417351769025,0.5135135135135135,5,8728.0,156
CSX/AIG,1786.480405562008,0.5264984733507854,-3308.459594437999,-0.006616919188875998,0.42857142857142855,4,14670.0,156
AME/MAR,180.39000000000715,0.16624448327989463,-881.2699999999935,-0.001762539999999987,0.5,1,970.0,156
VTRS/WMT,0.0,0.0,0.0,0.0,,0,0.0,156
YUM/ACGL,0.0,0.0,0.0,0.0,,0,0.0,156
AIG/PEP,-126.079003476244,-0.17684415052163516,-804.8790034762434,-0.0016097580069524867,0.625,2,1386.0,156
AME/WMT,-661.2115777477743,-0.09029950727278728,-7508.21775849567,-0.01501643551699134,0.4264705882352941,11,20246.0,156
HST/ALL,-805.6599999999917,-0.4192920902766517,-1938.7199999999937,-0.003877439999999987,0.36363636363636365,1,5888.0,156
VTRS/AME,-3540.795283237323,-0.861026585659042,-8536.749942328192,-0.017073499884656382,0.4722222222222222,8,76057.0,104
CSCO/ALL,-3972.008260869573,-1.4404928672388717,-4731.537883179631,-0.00946307576635926,0.5263157894736842,2,3938.0,156
AIG/GILD,-5964.839832901189,-1.3694895368830056,-9624.466764559067,-0.019248933529118134,0.37037037037037035,6,11922.0,156
CSCO/HST,-7414.620327138294,-1.9374237411649566,-9106.848401808515,-0.01821369680361703,0.35714285714285715,9,43421.0,156
F/AWK,-14234.209818691435,-2.052700438408261,-16506.519818691435,-0.03301303963738287,0.4444444444444444,16,112837.0,156
