Pair,OOS_PnL,Sharpe,MaxDD,MaxDD_pct,WinRate,N_Trades,Turnover,N_Days
LRCX/BSX,48819.92086234826,2.893530939023078,-11278.60524508675,-0.0225572104901735,0.5824175824175825,17,26918.0,156
LRCX/RMD,24677.68548872971,2.693895398698495,-4835.906876697198,-0.009671813753394395,0.6153846153846154,8,6393.0,156
CSCO/CAG,18868.124461172414,2.214550827683421,-3890.1699999999983,-0.007780339999999997,0.6304347826086957,9,60214.0,156
CSCO/REGN,13290.587456922429,1.200002851421413,-11018.529445187682,-0.022037058890375362,0.5581395348837209,11,11578.0,156
ORCL/LOW,12580.815905492582,2.2696637732047713,-2531.271348255277,-0.005062542696510555,0.6666666666666666,8,6471.0,156
NUE/INTU,9304.440000000006,1.8638528107907912,-5413.810000000001,-0.010827620000000003,0.6078431372549019,9,2587.0,156
NUE/MKTX,8729.633788876534,0.8539663059252625,-18153.35281717123,-0.03630670563434246,0.5531914893617021,19,19328.0,156
BWA/VLTO,7973.04780659022,0.7031036485867119,-14184.408888199574,-0.028368817776399147,0.46153846153846156,5,15909.0,130
STLD/ISRG,7476.2500000000055,0.7267581571821827,-11664.700000000003,-0.023329400000000004,0.5777777777777777,9,5188.0,156
FSLR/KR,7239.663869049213,0.37193947429423185,-17382.781094443344,-0.03476556218888669,0.4897959183673469,14,35994.0,156
BWA/CME,5815.159800611389,0.29293560740196306,-24467.491481465055,-0.04893498296293011,0.5194805194805194,15,45645.0,156
STLD/HII,4268.852153942036,0.5766566291929428,-6141.783264568392,-0.012283566529136784,0.5454545454545454,7,3550.0,156
KLAC/AWK,-7192.090261461104,-0.8538403834359736,-17518.520645587974,-0.03503704129117595,0.4473684210526316,7,6438.0,78
KLAC/ICE,-7772.502370340933,-0.9775417205050594,-16534.700957701534,-0.03306940191540307,0.4642857142857143,7,3759.0,156
ORCL/TAP,-10664.350612067845,-1.2679206578998423,-13946.036993630572,-0.027892073987261144,0.4375,6,14473.0,156
