Pair,OOS_PnL,Sharpe,MaxDD,MaxDD_pct,WinRate,N_Trades,Turnover,N_Days
AMAT/CSGP,37227.55191765385,2.3452724919652304,-8665.727472220242,-0.017331454944440484,0.5352112676056338,12,23876.0,156
PWR/GEHC,36525.17583650877,2.1470515253188247,-7151.889999999996,-0.014303779999999992,0.6153846153846154,5,5693.0,156
CAT/MKC,34055.08013455843,1.7006830544586287,-12924.104636587812,-0.025848209273175625,0.5619047619047619,15,32186.0,156
DVA/TYL,23231.469999999994,1.4625190327902162,-11607.359999999993,-0.023214719999999987,0.5576923076923077,9,6167.0,156
LRCX/LULU,22723.193680406133,1.2596508851131312,-18546.419078440547,-0.037092838156881094,0.5423728813559322,12,13729.0,156
GLW/CMCSA,19164.124734672867,0.6913815750507277,-24150.87315927746,-0.04830174631855492,0.5111111111111111,20,100153.0,156
GLW/FOXA,17002.317376308107,1.1740716454517275,-12712.933035413156,-0.025425866070826312,0.5333333333333333,11,20631.0,156
CAT/ISRG,16015.241918454654,1.3940069349010338,-9994.538081545357,-0.019989076163090716,0.5476190476190477,9,2686.0,156
AMAT/BSX,13573.787639446762,1.0095180884602142,-9098.93454190827,-0.01819786908381654,0.5079365079365079,12,14045.0,156
TER/FISV,13266.64768676131,1.2964718962316388,-8986.830000000016,-0.017973660000000034,0.5918367346938775,7,10470.0,130
DVA/JKHY,7287.869941741305,1.094798100754877,-7458.386173708939,-0.014916772347417877,0.5660377358490566,11,9407.0,156
LRCX/FIS,5393.19536444196,0.4565624977242469,-19959.064883773084,-0.03991812976754617,0.4864864864864865,8,17397.0,156
MRNA/EFX,4582.302672688753,0.3908015879663697,-10174.359934759332,-0.020348719869518663,0.37037037037037035,9,17621.0,156
TER/FOX,2923.5914739749765,0.14743388706936975,-18649.840000000004,-0.03729968000000001,0.5555555555555556,11,25516.0,156
MRNA/ULTA,-2202.8000000000047,-1.0684738454736324,-3343.5100000000043,-0.006687020000000009,0.3333333333333333,3,1434.0,156
