Date,OOS_Equity,OOS_DailyPnL,Window,n_pairs,OOS_Equity_Chained
2025-09-12,499931.5068493147,-68.49315068527358,1,14,499931.5068493147
2025-09-15,500640.1136986299,708.6068493151688,1,14,500640.1136986299
2025-09-16,501572.5705479449,932.4568493150291,1,14,501572.5705479449
2025-09-17,503111.8773972598,1539.3068493148894,1,14,503111.8773972598
2025-09-18,503833.8961497202,722.018752460368,1,14,503833.8961497202
2025-09-19,501744.5454421844,-2089.3507075358066,1,14,501744.5454421844
2025-09-22,502694.0922914995,949.5468493151129,1,14,502694.0922914995
2025-09-23,501320.8091408141,-1373.283150685369,1,14,501320.8091408141
2025-09-24,502085.1459901289,764.3368493148009,1,14,502085.1459901289
2025-09-25,501878.7108412009,-206.4351489280234,1,14,501878.7108412009
2025-09-26,503241.6393110692,1362.9284698683186,1,14,503241.6393110692
2025-09-29,500790.8695402807,-2450.7697707884945,1,14,500790.8695402807
2025-09-30,499686.3801094027,-1104.4894308780204,1,14,499686.3801094027
2025-10-01,499188.3997123407,-497.9803970620269,1,14,499188.3997123407
2025-10-02,500135.2368998199,946.8371874792501,1,14,500135.2368998199
2025-10-03,502466.713749135,2331.4768493150477,1,14,502466.713749135
2025-10-06,501639.7505984502,-826.96315068478,1,14,501639.7505984502
2025-10-07,496816.2474477651,-4823.503150685108,1,14,496816.2474477651
2025-10-08,495131.29429708,-1684.9531506850617,1,14,495131.29429708
2025-10-09,496493.8911463952,1362.5968493151595,1,14,496493.8911463952
2025-10-10,494827.4779957102,-1666.4131506849662,1,14,494827.4779957102
2025-10-13,495450.4248450253,622.946849315078,1,14,495450.4248450253
2025-10-14,493775.3716943401,-1675.053150685213,1,14,493775.3716943401
2025-10-15,493680.7785436551,-94.59315068495926,1,14,493680.7785436551
2025-10-16,493570.6853929701,-110.09315068501746,1,14,493570.6853929701
2025-10-17,493476.4422422851,-94.24315068498254,1,14,493476.4422422851
2025-10-21,499931.506849315,-68.49315068498254,2,15,493476.4422422851
2025-10-22,501489.818357721,1558.3115084059536,2,15,495034.7537506911
2025-10-23,499743.9158888542,-1745.902468866785,2,15,493288.8512818243
2025-10-24,500537.1622836236,793.246394769405,2,15,494082.0976765937
2025-10-27,501076.1391329389,538.9768493152806,2,15,494621.074525909
2025-10-28,502516.0515504355,1439.9124174966128,2,15,496060.9869434056
2025-10-29,502814.6030588414,298.55150840594433,2,15,496359.53845181153
2025-10-30,505652.0567173347,2837.453658493294,2,15,499196.9921103048
2025-10-31,505787.8222799472,135.76556261250516,2,15,499332.75767291733
2025-11-03,507260.6885408498,1472.8662609025487,2,15,500805.6239338199
2025-11-04,502649.0585451071,-4611.629995742696,2,15,496193.9939380772
2025-11-05,501045.0653944222,-1603.9931506848661,2,15,494590.0007873923
2025-11-06,499360.7572412391,-1684.3081531831413,2,15,492905.6926342092
2025-11-07,500741.164786505,1380.4075452659163,2,15,494286.1001794751
2025-11-10,502215.3100256396,1474.1452391346102,2,15,495760.2454186097
2025-11-11,501506.7353438663,-708.5746817733161,2,15,495051.6707368364
2025-11-12,501864.4170182378,357.6816743715317,2,15,495409.3524112079
2025-11-13,501850.5959535001,-13.821064737741835,2,15,495395.5313464702
2025-11-14,499856.8349960399,-1993.760957460152,2,15,493401.77038901
2025-11-17,497836.3423823685,-2020.4926136714057,2,15,491381.2777753386
2025-11-18,498914.1112868907,1077.7689045221778,2,15,492459.0466798608
2025-11-19,499963.4132127424,1049.3019258517306,2,15,493508.3486057125
2025-11-20,499136.6200620576,-826.7931506847963,2,15,492681.55545502773
2025-11-21,495837.6869113727,-3298.9331506849267,2,15,489382.6223043428
2025-11-24,496783.6437606877,945.9568493149709,2,15,490328.5791536578
2025-11-25,499243.9506100029,2460.3068493152387,2,15,492788.886002973
2025-11-28,499931.5068493147,-68.49315068527358,3,15,492788.886002973
2025-12-01,498870.8523872334,-1060.654462081322,3,15,491728.2315408917
2025-12-02,496835.1174796028,-2035.7349076305982,3,15,489692.4966332611
2025-12-03,496540.3825085394,-294.7349710633862,3,15,489397.7616621977
2025-12-04,498941.3280260996,2400.945517560176,3,15,491798.7071797579
2025-12-05,497821.8972751654,-1119.4307509341743,3,15,490679.2764288237
2025-12-08,496793.1679609,-1028.7293142654235,3,15,489650.5471145583
2025-12-09,496318.7499911475,-474.41796975251054,3,15,489176.1291448058
2025-12-10,491715.8761951543,-4602.8737959931605,3,15,484573.2553488126
2025-12-11,488479.4069568287,-3236.4692383256042,3,15,481336.786110487
2025-12-12,489111.1253268571,631.718370028364,3,15,481968.5044805154
2025-12-15,486977.4821761721,-2133.643150685006,3,15,479834.86132983037
2025-12-16,487143.2590254871,165.7768493150361,3,15,480000.6381791454
2025-12-17,486154.1858748021,-989.0731506849988,3,15,479011.5650284604
2025-12-18,485245.8927241171,-908.2931506850291,3,15,478103.2718777754
2025-12-19,485748.9495734321,503.0568493150058,3,15,478606.3287270904
2025-12-22,487213.1052068421,1464.1556334100314,3,15,480070.4843605004
2025-12-23,486904.4959697315,-308.6092371106497,3,15,479761.87512338976
2025-12-24,487713.6328190464,809.1368493149057,3,15,480571.01197270467
2025-12-26,488028.4896683614,314.8568493149942,3,15,480885.86882201966
2025-12-29,487822.8765176764,-205.61315068497788,3,15,480680.2556713347
2025-12-30,489105.1207809122,1282.2442632358288,3,15,481962.4999345705
2025-12-31,488810.3264812015,-294.7942997107166,3,15,481667.7056348598
2026-01-02,487322.4333305162,-1487.8931506852969,3,15,480179.8124841745
2026-01-05,488740.7901798317,1418.3568493154598,3,15,481598.16933348996
2026-01-06,488397.5370291464,-343.2531506852829,3,15,481254.9161828047
2026-01-08,499931.506849315,-68.49315068498254,4,14,481254.9161828047
2026-01-09,500219.9032828397,288.396433524671,4,14,481543.31261632935
2026-01-12,495719.551995935,-4500.351286904712,4,14,477042.96132942464
2026-01-13,494407.3847236123,-1312.1672723226948,4,14,475730.79405710194
2026-01-14,492424.8351851682,-1982.5495384440874,4,14,473748.24451865786
2026-01-15,493777.3962307154,1352.5610455471906,4,14,475100.80556420505
2026-01-16,494811.0243022756,1033.6280715602334,4,14,476134.4336357653
2026-01-20,496933.2358225951,2122.2115203194553,4,14,478256.64515608473
2026-01-21,498312.7363662977,1379.5005437026266,4,14,479636.14569978736
2026-01-22,499672.182911424,1359.446545126324,4,14,480995.5922449137
2026-01-23,500807.4858760299,1135.3029646058567,4,14,482130.89520951954
2026-01-26,497078.0368341294,-3729.449041900458,4,14,478401.4461676191
2026-01-27,497736.4993505853,658.4625164558529,4,14,479059.90868407494
2026-01-28,497377.9715410956,-358.527809489693,4,14,478701.38087458524
2026-01-29,497139.4100526721,-238.56148842349648,4,14,478462.81938616175
2026-01-30,494681.0299394587,-2458.3801132133813,4,14,476004.43927294837
2026-02-02,495661.7073036168,980.6773641580949,4,14,476985.11663710646
2026-02-03,496234.5626602232,572.855356606422,4,14,477557.9719937129
2026-02-04,496055.2496116698,-179.31304855342023,4,14,477378.65894515946
2026-02-05,496527.3979356844,472.148324014619,4,14,477850.8072691741
2026-02-06,498583.8896156506,2056.4916799661587,4,14,479907.29894914024
2026-02-09,498909.0021331236,325.11251747299684,4,14,480232.41146661324
2026-02-10,497638.26291101,-1270.739222113567,4,14,478961.67224449967
2026-02-11,499088.2297603249,1449.9668493148638,4,14,480411.63909381453
2026-02-12,497733.4308953542,-1354.7988649706822,4,14,479056.84022884385
2026-02-13,496641.3677446693,-1092.063150684873,4,14,477964.777078159
2026-02-18,499931.5068493149,-68.49315068509895,5,15,477964.777078159
2026-02-19,499501.6784393463,-429.8284099685843,5,15,477534.9486681904
2026-02-20,498772.112764277,-729.5656750693452,5,15,476805.38299312105
2026-02-23,498388.8387483492,-383.2740159277455,5,15,476422.1089771933
2026-02-24,497441.3902981151,-947.4484502341365,5,15,475474.66052695917
2026-02-25,496863.2312313055,-578.1590668095741,5,15,474896.5014601496
2026-02-26,495087.0745002644,-1776.15673104109,5,15,473120.3447291085
2026-02-27,495018.5813495794,-68.49315068504075,5,15,473051.85157842346
2026-03-02,494950.0881988944,-68.49315068498254,5,15,472983.3584277385
2026-03-03,494881.5950482094,-68.49315068498254,5,15,472914.8652770535
2026-03-04,494813.1018975248,-68.49315068463329,5,15,472846.37212636886
2026-03-05,491858.1799562417,-2954.9219412831008,5,15,469891.45018508576
2026-03-06,490837.3427249814,-1020.8372312602587,5,15,468870.6129538255
2026-03-09,490779.1488546131,-58.19387036835542,5,15,468812.41908345715
2026-03-10,490381.6157039281,-397.5331506849616,5,15,468414.8859327722
2026-03-11,490520.2625532432,138.64684931508964,5,15,468553.5327820873
2026-03-12,490658.2694025581,138.00684931490105,5,15,468691.5396314022
2026-03-13,490392.2362518732,-266.0331506849034,5,15,468425.5064807173
2026-03-16,490122.9231011883,-269.3131506848731,5,15,468156.1933300324
2026-03-17,489808.0699505031,-314.8531506852014,5,15,467841.3401793472
2026-03-18,490333.906799818,525.8368493148591,5,15,468367.17702866206
2026-03-19,489789.9236491332,-543.9831506847986,5,15,467823.19387797726
2026-03-20,486521.8604984481,-3268.063150685106,5,15,464555.13072729215
2026-03-23,485212.3173477632,-1309.5431506848545,5,15,463245.5875766073
2026-03-24,485233.0241970781,20.70684931485448,5,15,463266.29442592215
2026-03-25,484323.7610463932,-909.2631506848847,5,15,462357.03127523727
2026-03-27,499931.506849315,-68.49315068498254,6,15,462357.03127523727
2026-03-30,500452.2436986301,520.736849315057,6,15,462877.7681245523
2026-03-31,499397.070547945,-1055.173150685092,6,15,461822.59497386724
2026-04-01,499769.05739726,371.98684931499884,6,15,462194.58182318223
2026-04-02,499769.0542465749,-0.003150685108266771,6,15,462194.5786724971
2026-04-06,498804.83109589,-964.2231506848475,6,15,461230.3555218123
2026-04-07,497362.9779452049,-1441.8531506851432,6,15,459788.50237112714
2026-04-08,494940.27479452,-2422.703150684887,6,15,457365.79922044225
2026-04-09,495771.5116438352,831.2368493152317,6,15,458197.0360697575
2026-04-10,496291.64849315,520.1368493147893,6,15,458717.17291907227
2026-04-13,496230.6353424652,-61.01315068482654,6,15,458656.15976838744
2026-04-14,495425.1221917802,-805.5131506850012,6,15,457850.64661770244
2026-04-15,495356.6290410953,-68.49315068486612,6,15,457782.1534670176
2026-04-16,494010.0858904102,-1346.5431506851455,6,15,456435.61031633243
2026-04-17,495598.5527397253,1588.4668493150966,6,15,458024.0771656475
2026-04-20,494670.7595890403,-927.7931506849709,6,15,457096.28401496256
2026-04-21,494700.6064383553,29.846849314984865,6,15,457126.13086427754
2026-04-22,494411.5332876703,-289.07315068499884,6,15,456837.05771359254
2026-04-23,497382.0401369854,2970.506849315134,6,15,459807.5645629077
2026-04-24,497591.1869863005,209.14684931508964,6,15,460016.71141222276
2026-04-27,497617.4338356155,26.24684931500815,6,15,460042.9582615378
2026-04-28,499293.7306849305,1676.2968493149965,6,15,461719.25511085277
2026-04-29,499647.8675342455,354.1368493149639,6,15,462073.39196016773
2026-04-30,498702.3343835607,-945.533150684787,6,15,461127.85880948295
2026-05-01,500593.3712328756,1891.036849314929,6,15,463018.8956587979
2026-05-04,500954.3480821903,360.9768493146985,6,15,463379.8725081126
