Pair,OOS_PnL,Sharpe,MaxDD,MaxDD_pct,WinRate,N_Trades,Turnover,N_Days
TJX/AVB,3083.8072140125782,0.7651602070916877,-2688.34204054056,-0.00537668408108112,0.5142857142857142,11,11720.0,156
CTRA/ACGL,2628.6799999999994,1.4127274512945807,-949.8600000000062,-0.0018997200000000123,0.6923076923076923,1,2854.0,156
C/STT,2554.8400000000042,3.0012262763709607,-2043.1499999999917,-0.004086299999999984,0.5625,1,2632.0,26
EVRG/AIG,139.21378198177922,0.03098529746324852,-5208.074933899138,-0.010416149867798275,0.39473684210526316,7,19582.0,156
ALL/SPG,0.0,0.0,0.0,0.0,,0,0.0,156
D/NSC,0.0,0.0,0.0,0.0,,0,0.0,0
XEL/CPT,-1200.6117446176609,-0.687526734015782,-2433.580244988867,-0.004867160489977734,0.5882352941176471,6,12516.0,156
ALL/BK,-2569.268281767788,-0.2615848267870605,-10005.96551838907,-0.02001193103677814,0.37209302325581395,7,12290.0,156
HST/AIG,-4632.091102044937,-1.5958909664051435,-5888.543598016097,-0.011777087196032194,0.4117647058823529,4,23018.0,156
C/GS,-4655.921965986465,-1.448246938108338,-7594.630870435214,-0.015189261740870428,0.59375,7,12546.0,156
RSG/AFL,-5180.41590058421,-1.4784401077318519,-9317.706761378806,-0.01863541352275761,0.4576271186440678,11,12599.0,156
ALL/GS,-5435.630340443732,-1.7151420888613353,-5435.630340443732,-0.010871260680887465,0.0,2,1340.0,156
ETR/AIG,-6762.2112616601935,-1.0308935194927473,-10881.861637397427,-0.021763723274794856,0.5238095238095238,11,36035.0,156
ETR/AVB,-7264.898892776699,-1.468956334913774,-8940.568892776702,-0.017881137785553405,0.46296296296296297,15,19617.0,156
MCD/ACGL,-11018.035878732615,-1.7025692035090076,-12885.545878732628,-0.025771091757465257,0.46938775510204084,12,24171.0,156
