Date,OOS_Equity,OOS_DailyPnL,Window,n_pairs,OOS_Equity_Chained
2025-11-14,499931.5068493146,-68.49315068538999,1,9,499931.5068493146
2025-11-17,499483.4033400456,-448.10350926901447,1,9,499483.4033400456
2025-11-18,501927.138374051,2443.7350340054254,1,9,501927.138374051
2025-11-19,499387.5585122486,-2539.579861802398,1,9,499387.5585122486
2025-11-20,502948.0939449169,3560.5354326682864,1,9,502948.0939449169
2025-11-21,493597.7628529406,-9350.331091976317,1,9,493597.7628529406
2025-11-24,494201.151483541,603.3886306004133,1,9,494201.151483541
2025-11-25,498027.0380790487,3825.8865955076762,1,9,498027.0380790487
2025-11-26,503054.969320231,5027.931241182319,1,9,503054.969320231
2025-11-28,498920.40310993,-4134.566210301011,1,9,498920.40310993
2025-12-01,495361.8892258904,-3558.5138840395957,1,9,495361.8892258904
2025-12-02,488236.4230471411,-7125.4661787492805,1,9,488236.4230471411
2025-12-03,489914.6403076097,1678.2172604685766,1,9,489914.6403076097
2025-12-04,488034.153246072,-1880.4870615376858,1,9,488034.153246072
2025-12-05,487720.0695258189,-314.083720253082,1,9,487720.0695258189
2025-12-08,487065.507648184,-654.5618776349002,1,9,487065.507648184
2025-12-09,490015.0671268527,2949.5594786686706,1,9,490015.0671268527
2025-12-10,493819.5064031124,3804.4392762596835,1,9,493819.5064031124
2025-12-11,493426.7886983657,-392.71770474669756,1,9,493426.7886983657
2025-12-12,491000.3415100898,-2426.447188275866,1,9,491000.3415100898
2025-12-15,490838.6904776653,-161.65103242453188,1,9,490838.6904776653
2025-12-16,489488.0373269804,-1350.6531506848987,1,9,489488.0373269804
2025-12-17,490937.7341762952,1449.6968493148452,1,9,490937.7341762952
2025-12-18,493246.8810256101,2309.146849314857,1,9,493246.8810256101
2025-12-19,495958.7678749256,2711.886849315488,1,9,495958.7678749256
2025-12-22,491442.0347242402,-4516.733150685381,1,9,491442.0347242402
2025-12-23,491599.6115735557,157.5768493154901,1,9,491599.6115735557
2025-12-24,499931.5068493153,-68.4931506846915,2,9,491599.6115735557
2025-12-26,498374.0827826801,-1557.424066635198,2,9,490042.1875069205
2025-12-29,499391.5086567512,1017.4258740710793,2,9,491059.61338099156
2025-12-30,499684.6414160875,293.13275933632394,2,9,491352.7461403279
2025-12-31,500522.9701659367,838.32874984917,2,9,492191.07489017706
2026-01-02,497399.0989488428,-3123.871217093896,2,9,489067.20367308316
2026-01-05,500596.9068352138,3197.80788637104,2,9,492265.0115594542
2026-01-06,503879.84151198,3282.9346767661627,2,9,495547.94623622036
2026-01-07,511045.5800203537,7165.738508373732,2,9,502713.6847445941
2026-01-08,511080.2427897642,34.66276941046817,2,9,502748.34751400456
2026-01-09,512217.0776487129,1136.834858948714,2,9,503885.1823729533
2026-01-12,513277.4046521904,1060.3270034774905,2,9,504945.50937643077
2026-01-13,512768.5011346217,-508.9035175687168,2,9,504436.60585886205
2026-01-14,517918.589132023,5150.087997401308,2,9,509586.69385626336
2026-01-15,518903.2953873555,984.7062553325086,2,9,510571.40011159587
2026-01-16,518853.6992947778,-49.596092577674426,2,9,510521.8040190182
2026-01-20,527297.3072210272,8443.607926249388,2,9,518965.4119452676
2026-01-21,527280.3556564644,-16.95156456285622,2,9,518948.4603807047
2026-01-22,525670.8648062547,-1609.4908502096077,2,9,517338.9695304951
2026-01-23,531057.732001255,5386.86719500029,2,9,522725.8367254954
2026-01-26,529709.2963747333,-1348.4356265217066,2,9,521377.4010989737
2026-01-27,530103.9905185945,394.69414386118297,2,9,521772.0952428349
2026-01-28,529389.7008588688,-714.289659725735,2,9,521057.80558310915
2026-01-29,528822.7077081839,-566.9931506848661,2,9,520490.8124324243
2026-01-30,524130.084557499,-4692.623150684929,2,9,515798.18928173935
2026-02-02,524583.221406814,453.1368493149639,2,9,516251.3261310543
2026-02-03,522356.268256129,-2226.9531506849453,2,9,514024.3729803694
2026-02-04,499931.5068493149,-68.49315068509895,3,9,514024.3729803694
2026-02-05,507662.1516128246,7730.644763509685,3,9,521755.01774387906
2026-02-06,511540.8492226958,3878.6976098712184,3,9,525633.7153537503
2026-02-09,511326.5195002623,-214.3297224335256,3,9,525419.3856313168
2026-02-10,509686.2679485556,-1640.2515517066931,3,9,523779.13407961006
2026-02-11,515966.1948838773,6279.92693532171,3,9,530059.0610149318
2026-02-12,512238.4417331923,-3727.753150684992,3,9,526331.3078642468
2026-02-13,512296.5585825073,58.11684931500349,3,9,526389.4247135618
2026-02-17,515370.2808381794,3073.7222556720953,3,9,529463.1469692339
2026-02-18,513510.454146508,-1859.826691671391,3,9,527603.3202775625
2026-02-19,510214.0530598715,-3296.401086636528,3,9,524306.919190926
2026-02-20,510353.2826583305,139.22959845903097,3,9,524446.148789385
2026-02-23,516707.5013135883,6354.218655257777,3,9,530800.3674446428
2026-02-24,515940.2768819344,-767.2244316539145,3,9,530033.1430129888
2026-02-25,518106.0237312495,2165.7468493151246,3,9,532198.889862304
2026-02-26,515734.2105805645,-2371.8131506849895,3,9,529827.076711619
2026-02-27,520020.1974298796,4285.986849315115,3,9,534113.063560934
2026-03-02,519259.4742791945,-760.7231506851385,3,9,533352.340410249
2026-03-03,512741.1711285096,-6518.303150684864,3,9,526834.037259564
2026-03-04,512938.7979778246,197.6268493149546,3,9,527031.664108879
2026-03-05,510570.4948271397,-2368.303150684864,3,9,524663.3609581941
2026-03-06,510504.4316764548,-66.06315068493132,3,9,524597.2978075093
2026-03-09,507583.5085257697,-2920.923150685092,3,9,521676.37465682416
2026-03-10,507807.9653750849,224.45684931520373,3,9,521900.83150613937
2026-03-11,512789.4322244,4981.466849315097,3,9,526882.2983554545
2026-03-12,516795.9590737147,4006.526849314687,3,9,530888.8252047691
2026-03-13,515257.7059230297,-1538.2531506849919,3,9,529350.5720540842
2026-03-16,499931.5068493148,-68.49315068521537,4,9,529350.5720540842
2026-03-17,500451.1936986297,519.6868493148941,4,9,529870.2589033991
2026-03-18,504148.7705479451,3697.576849315432,4,9,533567.8357527144
2026-03-19,503350.1373972601,-798.6331506849965,4,9,532769.2026020295
2026-03-20,498878.4842465749,-4471.65315068519,4,9,528297.5494513443
2026-03-23,499029.1010958899,150.6168493150035,4,9,528448.1663006593
2026-03-24,499627.827945205,598.7268493150477,4,9,529046.8931499743
2026-03-25,495985.16479452,-3642.6631506849662,4,9,525404.2299992894
2026-03-26,486298.0816438351,-9687.083150684892,4,9,515717.1468486045
2026-03-27,486244.5984931501,-53.48315068503143,4,9,515663.66369791946
2026-03-30,478970.535342465,-7274.063150685106,4,9,508389.60054723435
2026-03-31,472990.63219178,-5979.903150684957,4,9,502409.6973965494
2026-04-01,469094.1290410949,-3896.5031506851083,4,9,498513.1942458643
2026-04-02,463884.78589041,-5209.343150684901,4,9,493303.8510951794
2026-04-06,462628.7627397251,-1256.023150684894,4,9,492047.8279444945
2026-04-07,462058.5195890402,-570.2431506849243,4,9,491477.58479380957
2026-04-08,460352.2564383552,-1706.2631506850012,4,9,489771.32164312457
2026-04-09,460465.1432876701,112.8868493149057,4,9,489884.2084924395
2026-04-10,457745.6701369853,-2719.4731506847893,4,9,487164.7353417547
2026-04-13,449543.8169863003,-8201.853150685027,4,9,478962.88219106966
2026-04-14,447675.2838356154,-1868.5331506849034,4,9,477094.34904038475
2026-04-15,447241.7306849302,-433.55315068515483,4,9,476660.7958896996
2026-04-16,449744.6975342452,2502.96684931498,4,9,479163.7627390146
2026-04-17,449503.2943835602,-241.40315068501513,4,9,478922.35958832956
2026-04-20,450677.3912328752,1174.0968493149849,4,9,480096.45643764455
2026-04-21,454843.9380821902,4166.5468493149965,4,9,484263.00328695955
2026-04-22,459442.3849315053,4598.446849315136,4,9,488861.4501362747
2026-04-23,499931.5068493149,-68.49315068509895,5,8,488861.4501362747
2026-04-24,506885.2686749075,6953.761825592606,5,8,495815.2119618673
2026-04-27,505491.9495473433,-1393.319127564202,5,8,494421.8928343031
2026-04-28,500420.3381254064,-5071.61142193689,5,8,489350.2814123662
2026-04-29,508421.9337833542,8001.595657947764,5,8,497351.87707031396
2026-04-30,499642.599723011,-8779.334060343157,5,8,488572.5430099708
2026-05-01,504257.1797591292,4614.580036118161,5,8,493187.12304608896
2026-05-04,515787.0927592302,11529.91300010099,5,8,504717.03604618995
2026-05-05,512000.8628907438,-3786.229868486349,5,8,500930.8061777036
2026-05-06,468869.9118670247,-43130.9510237191,5,8,457799.8551539845
2026-05-07,468556.1495166245,-313.7623504002113,5,8,457486.0928035843
2026-05-08,469824.3463088798,1268.1967922552722,5,8,458754.28959583957
2026-05-11,473275.9333349681,3451.587026088324,5,8,462205.8766219279
2026-05-12,473124.1360381496,-151.7972968185204,5,8,462054.0793251094
2026-05-13,478011.7583125061,4887.622274356487,5,8,466941.70159946586
2026-05-14,472821.1988639932,-5190.559448512853,5,8,461751.142150953
2026-05-15,477886.2748168488,5065.075952855579,5,8,466816.2181038086
2026-05-18,476942.6471284281,-943.6276884207036,5,8,465872.5904153879
2026-05-19,475197.1152367771,-1745.531891650986,5,8,464127.0585237369
2026-05-20,468986.7730501142,-6210.342186662892,5,8,457916.716337074
2026-05-21,463755.8498994292,-5230.923150685034,5,8,452685.79318638897
2026-05-22,463687.3567487443,-68.49315068486612,5,8,452617.3000357041
2026-05-26,463618.8635980595,-68.49315068480792,5,8,452548.8068850193
2026-05-27,456881.8371173275,-6737.02648073202,5,8,445811.7804042873
2026-05-28,462046.1610433002,5164.323925972683,5,8,450976.10433025996
2026-05-29,468665.6678926152,6619.5068493150175,5,8,457595.611179575
2026-06-01,485075.2547419302,16409.586849315034,5,8,474005.19802889
2026-06-02,499931.5068493151,-68.49315068492433,6,8,474005.19802889
2026-06-03,501275.3454780075,1343.838628692436,6,8,475349.03665758244
2026-06-04,490467.9319258217,-10807.413552185812,6,8,464541.62310539663
2026-06-05,479789.5537462411,-10678.378179580614,6,8,453863.244925816
2026-06-08,482998.6805955563,3209.1268493151874,6,8,457072.3717751312
2026-06-09,479821.7674448711,-3176.913150685199,6,8,453895.458624446
2026-06-10,480829.6342941861,1007.8668493150035,6,8,454903.325473761
2026-06-11,481151.9411435011,322.3068493150058,6,8,455225.632323076
2026-06-12,482060.6879928161,908.7468493150081,6,8,456134.379172391
2026-06-15,481673.9148421311,-386.7731506850105,6,8,455747.606021706
2026-06-16,481454.3416914461,-219.57315068499884,6,8,455528.032871021
2026-06-17,483515.5685407612,2061.226849315106,6,8,457589.2597203361
2026-06-18,484373.8353900763,858.266849315085,6,8,458447.5265696512
2026-06-22,489300.7822393911,4926.946849314845,6,8,463374.47341896605
2026-06-23,484657.7390887063,-4643.043150684796,6,8,458731.43026828126
2026-06-24,481538.2759380211,-3119.4631506852456,6,8,455611.967117596
2026-06-25,488828.9327873363,7290.656849315215,6,8,462902.6239669112
2026-06-26,489789.2596366513,960.3268493150244,6,8,463862.95081622625
2026-06-29,497349.9064859663,7560.646849314973,6,8,471423.5976655412
2026-06-30,493003.8233352813,-4346.083150685008,6,8,467077.5145148562
2026-07-01,495545.8601845966,2542.0368493153364,6,8,469619.55136417155
2026-07-02,482305.7270339112,-13240.133150685404,6,8,456379.41821348615
2026-07-06,497904.9838832265,15599.256849315309,6,8,471978.67506280146
2026-07-07,493656.4007325412,-4248.583150685299,6,8,467730.09191211616
2026-07-08,502653.3375818562,8996.936849314952,6,8,476727.0287614311
2026-07-09,508474.8544311713,5821.516849315143,6,8,482548.54561074625
2026-07-10,512499.6112804862,4024.756849314901,6,8,486573.30246006115
