Date,OOS_Equity,OOS_DailyPnL,Window,n_pairs,OOS_Equity_Chained
2025-08-25,499931.506849315,-68.49315068498254,1,13,499931.506849315
2025-08-26,499863.0136986302,-68.49315068480792,1,13,499863.0136986302
2025-08-27,499753.5937394345,-109.41995919571491,1,13,499753.5937394345
2025-08-28,499598.3729291752,-155.22081025928492,1,13,499598.3729291752
2025-08-29,499707.4933955112,109.12046633596765,1,13,499707.4933955112
2025-09-02,499639.0002448262,-68.49315068498254,1,13,499639.0002448262
2025-09-03,499570.5070941412,-68.49315068498254,1,13,499570.5070941412
2025-09-04,499502.0139434562,-68.49315068504075,1,13,499502.0139434562
2025-09-05,499433.5207927712,-68.49315068498254,1,13,499433.5207927712
2025-09-08,500156.5920403727,723.0712476015324,1,13,500156.5920403727
2025-09-09,499169.3681614001,-987.2238789726398,1,13,499169.3681614001
2025-09-10,498592.0896673425,-577.2784940575948,1,13,498592.0896673425
2025-09-11,499853.8245317164,1261.7348643739242,1,13,499853.8245317164
2025-09-12,498604.8812187569,-1248.9433129595127,1,13,498604.8812187569
2025-09-15,498790.6419172217,185.7606984648155,1,13,498790.6419172217
2025-09-16,499674.3287665367,883.6868493150105,1,13,499674.3287665367
2025-09-17,496930.6156158515,-2743.7131506852456,1,13,496930.6156158515
2025-09-18,499615.3922518555,2684.7766360040405,1,13,499615.3922518555
2025-09-19,500459.0090057249,843.616753869399,1,13,500459.0090057249
2025-09-22,501167.5158550401,708.5068493151921,1,13,501167.5158550401
2025-09-23,498214.782704355,-2952.7331506850896,1,13,498214.782704355
2025-09-24,495800.4195536699,-2414.3631506850943,1,13,495800.4195536699
2025-09-25,496744.3464029849,943.9268493150012,1,13,496744.3464029849
2025-09-26,497785.0232522998,1040.6768493148847,1,13,497785.0232522998
2025-09-29,497803.4463494637,18.42309716390446,1,13,497803.4463494637
2025-09-30,495935.9931987786,-1867.45315068512,1,13,495935.9931987786
2025-10-02,499931.5068493154,-68.49315068457508,2,14,495935.9931987786
2025-10-03,498566.7336986299,-1364.7731506855343,2,14,494571.22004809306
2025-10-06,498605.0605479451,38.32684931519907,2,14,494609.54689740826
2025-10-07,494227.3373972599,-4377.723150685197,2,14,490231.82374672306
2025-10-08,496241.724246575,2014.3868493150803,2,14,492246.21059603815
2025-10-09,492992.8510958902,-3248.8731506847544,2,14,488997.3374453534
2025-10-10,491104.2679452051,-1888.5831506851246,2,14,487108.75429466827
2025-10-13,491987.57479452,883.3068493148894,2,14,487992.06114398316
2025-10-14,493123.491643835,1135.9168493149919,2,14,489127.97799329815
2025-10-15,487841.8284931501,-5281.66315068485,2,14,483846.3148426133
2025-10-16,488015.7253424651,173.89684931497322,2,14,484020.21169192827
2025-10-17,489728.28219178,1712.5568493148894,2,14,485732.76854124316
2025-10-20,489871.009041095,142.72684931498952,2,14,485875.49539055815
2025-10-21,490103.7458904102,232.73684931523167,2,14,486108.2322398734
2025-10-22,492173.5427397251,2069.79684931488,2,14,488178.02908918826
2025-10-23,490951.9995890401,-1221.543150684971,2,14,486956.4859385033
2025-10-24,489616.1864383554,-1335.8131506846985,2,14,485620.6727878186
2025-10-27,489827.9232876702,211.736849314766,2,14,485832.40963713336
2025-10-28,487308.500136985,-2519.4231506852084,2,14,483312.98648644815
2025-10-29,488209.6869862999,901.1868493148941,2,14,484214.17333576304
2025-10-30,488552.143835615,342.4568493151455,2,14,484556.6301850782
2025-10-31,487262.2906849302,-1289.853150684794,2,14,483266.7770343934
2025-11-03,488676.647534245,1414.3568493147613,2,14,484681.13388370816
2025-11-04,488237.1543835602,-439.4931506848079,2,14,484241.64073302335
2025-11-05,480902.0112328754,-7335.143150684773,2,14,476906.4975823386
2025-11-06,484405.5080821898,3503.496849314368,2,14,480409.99443165294
2025-11-10,499931.506849315,-68.49315068498254,3,13,480409.99443165294
2025-11-11,498045.6598112981,-1885.8470380169456,3,13,478524.147393636
2025-11-12,498522.1554346028,476.49562330474146,3,13,479000.64301694074
2025-11-13,493509.8981897939,-5012.25724480889,3,13,473988.38577213185
2025-11-14,490102.7001212465,-3407.198068547412,3,13,470581.18770358444
2025-11-17,488271.0861547597,-1831.6139664868242,3,13,468749.5737370976
2025-11-18,489566.4376970063,1295.3515422465862,3,13,470044.9252793442
2025-11-19,490086.6880805043,520.2503834980307,3,13,470565.17566284223
2025-11-20,491649.5088000395,1562.8207195351715,3,13,472127.9963823774
2025-11-21,490419.4956493546,-1230.0131506848847,3,13,470897.9832316925
2025-11-24,490736.8124986695,317.3168493148987,3,13,471215.3000810074
2025-11-25,491673.6493479847,936.8368493152084,3,13,472152.1369303226
2025-11-26,491712.1035727344,38.4542247497011,3,13,472190.5911550723
2025-11-28,491523.5958218175,-188.50775091687683,3,13,472002.08340415545
2025-12-01,489702.8729202637,-1820.722901553847,3,13,470181.3605026016
2025-12-02,488543.9884022553,-1158.884518008388,3,13,469022.4759845932
2025-12-03,487876.9806513387,-667.0077509165858,3,13,468355.4682336766
2025-12-04,487808.4875006538,-68.49315068492433,3,13,468286.9750829917
2025-12-05,487950.4743499688,141.98684931499884,3,13,468428.9619323067
2025-12-08,488248.8211992837,298.34684931492666,3,13,468727.3087816216
2025-12-09,486980.2601285526,-1268.5610707310843,3,13,467458.74771089054
2025-12-10,492541.780546813,5561.520418260363,3,13,473020.2681291509
2025-12-11,488093.8290354455,-4447.951511367457,3,13,468572.31661778345
2025-12-12,482535.0958847606,-5558.733150684915,3,13,463013.58346709854
2025-12-15,482396.4027340757,-138.69315068493597,3,13,462874.8903164136
2025-12-16,482216.0695833905,-180.33315068518277,3,13,462694.5571657284
2025-12-18,499931.506849315,-68.49315068498254,4,13,462694.5571657284
2025-12-19,499763.4136986301,-168.09315068490105,4,13,462526.4640150435
2025-12-22,500139.5605479451,376.1468493149732,4,13,462902.6108643585
2025-12-23,499796.2973972601,-343.26315068500116,4,13,462559.3477136735
2025-12-24,499821.6342465749,25.33684931480093,4,13,462584.6845629883
2025-12-26,500683.7710958901,862.1368493151967,4,13,463446.8214123035
2025-12-29,499188.3179452051,-1495.4531506850035,4,13,461951.3682616185
2025-12-30,499520.7647945201,332.4468493150198,4,13,462283.8151109335
2025-12-31,498991.7016438351,-529.0631506849895,4,13,461754.7519602485
2026-01-02,500664.85849315,1673.1568493148661,4,13,463427.9088095634
2026-01-05,505554.095342465,4889.236849314999,4,13,468317.1456588784
2026-01-06,505781.1021917801,227.00684931513388,4,13,468544.1525081935
2026-01-07,505724.5390410951,-56.56315068498952,4,13,468487.5893575085
2026-01-08,505422.2658904101,-302.2731506850105,4,13,468185.3162068235
2026-01-09,506694.5827397251,1272.3168493150151,4,13,469457.6330561385
2026-01-12,506756.8395890404,62.25684931525029,4,13,469519.8899054538
2026-01-13,506955.2864383552,198.44684931484517,4,13,469718.3367547686
2026-01-14,506703.8732876703,-251.41315068490803,4,13,469466.9236040837
2026-01-15,507244.8201369853,540.9468493149616,4,13,470007.8704533987
2026-01-16,506825.7469863004,-419.0731506848824,4,13,469588.7973027138
2026-01-20,502870.6938356153,-3955.0531506850966,4,13,465633.7441520287
2026-01-21,502802.2006849304,-68.49315068492433,4,13,465565.2510013438
2026-01-22,502691.7075342454,-110.49315068498254,4,13,465454.7578506588
2026-01-23,502234.7843835605,-456.92315068491735,4,13,464997.8346999739
2026-01-26,501568.7912328755,-665.9931506849825,4,13,464331.8415492889
2026-01-27,501729.6980821906,160.90684931509895,4,13,464492.748398604
2026-01-29,499931.5068493149,-68.49315068509895,5,13,464492.748398604
2026-01-30,497397.5460014401,-2533.9608478748123,5,13,461958.7875507292
2026-02-02,504740.9369885036,7343.390987063525,5,13,469302.1785377927
2026-02-03,507224.7866118995,2483.8496233958867,5,13,471786.0281611886
2026-02-04,504984.1724428792,-2240.614169020322,5,13,469545.41399216827
2026-02-05,490926.6902714847,-14057.482171394455,5,13,455487.9318207738
2026-02-06,496056.5579417897,5129.867670304957,5,13,460617.79949107877
2026-02-09,502106.4512642119,6049.893322422227,5,13,466667.692813501
2026-02-10,502279.2607972326,172.8095330207143,5,13,466840.5023465217
2026-02-11,500422.100746893,-1857.1600503396476,5,13,464983.34229618206
2026-02-12,499163.8247789785,-1258.2759679144947,5,13,463725.06632826757
2026-02-13,497633.3736992122,-1530.451079766266,5,13,462194.6152485013
2026-02-17,497201.2927833697,-432.0809158424963,5,13,461762.5343326588
2026-02-18,496185.7068403114,-1015.5859430583077,5,13,460746.9483896005
2026-02-19,496117.2136896264,-68.49315068498254,5,13,460678.4552389155
2026-02-20,495968.5387681833,-148.6749214431038,5,13,460529.7803174724
2026-02-23,495296.4901891248,-672.0485790585517,5,13,459857.73173841386
2026-02-24,495621.2781730087,324.787983883929,5,13,460182.5197222978
2026-02-25,495385.7958863074,-235.48228670132812,5,13,459947.03743559646
2026-02-26,496265.9193507942,880.1234644868528,5,13,460827.1609000833
2026-02-27,494539.5862001091,-1726.3331506851246,5,13,459100.8277493982
2026-03-02,492040.3030494242,-2499.2831506849034,5,13,456601.5445987133
2026-03-03,489892.6998987392,-2147.6031506849686,5,13,454453.9414480283
2026-03-04,489824.2067480542,-68.49315068504075,5,13,454385.4482973433
