Pair,OOS_PnL,Sharpe,MaxDD,MaxDD_pct,WinRate,N_Trades,Turnover,N_Days
INCY/AWK,9938.115474250588,1.7539223871823961,-3963.4100000000008,-0.007926820000000001,0.6,9,12434.0,156
CSX/AIG,1818.290312862121,0.4610346462892783,-4090.6996871378824,-0.008181399374275766,0.4117647058823529,4,14987.0,156
CINF/AWK,1727.9946535882407,0.6605601374697887,-2255.069853381995,-0.00451013970676399,0.5172413793103449,5,8050.0,78
AIG/JNJ,837.2299999999979,1.0683791222668881,-751.290000000004,-0.0015025800000000081,0.625,1,1966.0,78
CNP/AEE,680.5735784148967,0.28275079256133956,-1954.8099999999927,-0.003909619999999985,0.4647887323943662,17,55054.0,156
AFL/SPG,0.0,0.0,0.0,0.0,,0,0.0,156
DE/CME,0.0,0.0,0.0,0.0,,1,336.0,156
INCY/CINF,-330.4416424246124,-0.10449237586540394,-3842.4801348398714,-0.007684960269679743,0.5,2,3578.0,104
AME/MAR,-517.939999999991,-0.4657797929196277,-1017.489999999993,-0.0020349799999999857,0.3333333333333333,1,1118.0,156
F/AWK,-1551.7320263027855,-1.0520757718812435,-3317.452026302792,-0.0066349040526055844,0.375,2,13102.0,78
AME/SNA,-3729.2867285188413,-0.5578703278904348,-8278.036728518826,-0.016556073457037652,0.47368421052631576,9,10179.0,156
MDLZ/CINF,-3978.949999999986,-1.2653927860206808,-6193.799999999985,-0.012387599999999969,0.42857142857142855,4,9374.0,130
CSCO/HST,-5372.7127697262395,-1.159192066464668,-9127.270000000008,-0.018254540000000017,0.3157894736842105,3,15102.0,156
AIG/GILD,-6274.706702848818,-3.397288191775339,-8110.046702848825,-0.01622009340569765,0.3076923076923077,4,12144.0,78
ACGL/YUM,-6667.390000000004,-1.1623333856920979,-11761.76000000001,-0.02352352000000002,0.5454545454545454,2,6272.0,156
