pair_key,s1,s2,param_set,pair_pnl,pair_sharpe,run_sharpe,dsr_pvalue,n_trades,window_idx,train_end
AMCR/INTU,AMCR,INTU,no_skip_month,-475.5889786328717,-0.25608951104591615,-1.1807262826233582,1.454842078852647e-12,14,1,2025-10-01
AMCR/UHS,AMCR,UHS,no_skip_month,-538.7204217326441,-0.45664482108510235,-1.1807262826233582,4.180199225695842e-09,12,1,2025-10-01
LRCX/TRMB,LRCX,TRMB,no_skip_month,3513.450172646869,1.3542326456046638,-1.1807262826233582,0.9997816694921746,6,1,2025-10-01
LRCX/HCA,LRCX,HCA,no_skip_month,-321.8394923863243,-0.1323600905008608,-1.1807262826233582,1.728077690174413e-05,4,1,2025-10-01
CSCO/REGN,CSCO,REGN,no_skip_month,4992.431161356253,1.2639412143804865,-1.1807262826233582,0.9999961900721851,20,1,2025-10-01
CSCO/LVS,CSCO,LVS,no_skip_month,1665.687885260312,1.2014441025692677,-1.1807262826233582,0.9999999945292304,6,1,2025-10-01
DVA/TYL,DVA,TYL,no_skip_month,-1527.459999999995,-1.392994806520307,-1.1807262826233582,7.798034078063385e-05,8,1,2025-10-01
DVA/MKTX,DVA,MKTX,no_skip_month,-2295.873529098624,-0.7408897406506798,-1.1807262826233582,1.760475541149328e-05,10,1,2025-10-01
AKAM/JKHY,AKAM,JKHY,no_skip_month,103.3500862018109,0.0932205882263103,-1.1807262826233582,0.4071712507212941,4,1,2025-10-01
AKAM/XYL,AKAM,XYL,no_skip_month,-2336.125959620864,-1.2116303370948047,-1.1807262826233582,0.0008933833029128716,8,1,2025-10-01
BWA/CDW,BWA,CDW,no_skip_month,802.8202843524093,0.5925307427838368,-1.1807262826233582,0.999999998474975,14,1,2025-10-01
BWA/FMC,BWA,FMC,no_skip_month,-2132.622006539447,-0.5361507101401021,-1.1807262826233582,0.0004015489562635359,10,1,2025-10-01
TRGP/IR,TRGP,IR,no_skip_month,-790.608176474085,-0.9483580633994062,-1.1807262826233582,7.552411838683943e-12,8,1,2025-10-01
TRGP/IQV,TRGP,IQV,no_skip_month,12295.53875538265,2.0320115713655187,-1.1807262826233582,0.9999700147134698,10,1,2025-10-01
ODFL/WYNN,ODFL,WYNN,no_skip_month,324.749417772045,0.23823754163720373,-1.1807262826233582,0.9920959356552981,8,1,2025-10-01
