Pair,OOS_PnL,Sharpe,MaxDD,MaxDD_pct,WinRate,N_Trades,Turnover,N_Days
LYFT/UBER,10030.330000000013,0.4967530534658778,-18480.500000000007,-0.036961000000000015,0.6101694915254238,8,85798.0,156
ALGN/UAL,6744.379999999997,1.1480986627215737,-3650.360000000003,-0.007300720000000005,0.4666666666666667,3,9604.0,156
GS/ALLY,3939.1348354125425,0.32056468296169005,-9050.99795025423,-0.01810199590050846,0.5277777777777778,13,59841.0,156
AAPL/META,2366.152228849078,0.4053476498598828,-4990.220584268225,-0.00998044116853645,0.5416666666666666,4,3753.0,156
YUM/MCD,1904.5100000000145,0.7941028950994782,-2689.349999999982,-0.005378699999999965,0.45454545454545453,2,3334.0,156
ACGL/UHS,282.0500000000017,0.6479235345067712,-517.3400000000047,-0.0010346800000000094,0.6666666666666666,1,1125.0,78
AMG/BEN,215.77000000000794,0.2203492045102959,-600.7499999999948,-0.0012014999999999895,0.625,1,7832.0,156
MSCI/LII,0.0,0.0,0.0,0.0,,0,0.0,0
DG/MOS,0.0,0.0,0.0,0.0,,0,0.0,52
TW/CME,0.0,0.0,0.0,0.0,,1,826.0,156
CL/USO,-4668.239999999992,-0.9171657254774691,-7318.790000000003,-0.014637580000000006,0.2857142857142857,2,8166.0,156
D/MCHP,-8560.220014442888,-0.5538537611064523,-12341.119143721615,-0.02468223828744323,0.5277777777777778,10,64296.0,156
ESS/EXPD,-11290.51087814839,-2.43587233894139,-12373.03087814839,-0.02474606175629678,0.22727272727272727,4,4956.0,156
ARES/CG,-13217.835423530743,-1.4301550701940366,-17853.255088422713,-0.035706510176845424,0.42857142857142855,6,30370.0,156
CART/DASH,-20053.42999999995,-1.1104837407219081,-33396.93999999996,-0.06679387999999992,0.4,6,39198.0,156
