pair_key,s1,s2,param_set,pair_pnl,pair_sharpe,run_sharpe,dsr_pvalue,n_trades,window_idx,train_end
ALL/CFG,ALL,CFG,kalman_aggressive,3161.600353374341,0.44820923334231544,-1.865205065772652,0.9999999990597473,50,1,2025-08-07
ALL/DGX,ALL,DGX,kalman_aggressive,-3110.403934954967,-0.884739710878459,-1.865205065772652,3.465464005863864e-14,32,1,2025-08-07
ALL/EQR,ALL,EQR,kalman_aggressive,-673.0084970825768,-0.19897601334685272,-1.865205065772652,6.318099860828094e-06,40,1,2025-08-07
AWK/PLD,AWK,PLD,kalman_aggressive,-5887.434565935515,-1.3784178564530718,-1.865205065772652,4.0149846586290007e-19,28,1,2025-08-07
WFC/MMM,WFC,MMM,kalman_aggressive,-2503.785983025874,-0.6630701215432282,-1.865205065772652,1.1979565573905135e-19,38,1,2025-08-07
CSX/AIG,CSX,AIG,kalman_aggressive,483.833314906002,0.13941348662974173,-1.865205065772652,0.7127652917200751,34,1,2025-08-07
HLT/AIG,HLT,AIG,kalman_aggressive,6010.275446684202,1.7751176249373883,-1.865205065772652,1.0,34,1,2025-08-07
ACGL/MCD,ACGL,MCD,kalman_aggressive,1263.068220352416,0.33859272945059266,-1.865205065772652,0.9999452927259501,22,1,2025-08-07
AFL/AVB,AFL,AVB,kalman_aggressive,110.3268093277324,0.06978307007031158,-1.865205065772652,0.23031199114454026,16,1,2025-08-07
AFL/RSG,AFL,RSG,kalman_aggressive,-52.18414055959079,-0.02311340618392145,-1.865205065772652,0.006350984276455062,20,1,2025-08-07
AIG/AVB,AIG,AVB,kalman_aggressive,1148.007913032973,0.5416244934205092,-1.865205065772652,0.999999927902266,12,1,2025-08-07
ETR/AVB,ETR,AVB,kalman_aggressive,-205.6886041818478,-0.10410955643225743,-1.865205065772652,0.0008069773990810629,10,1,2025-08-07
AWK/AXP,AWK,AXP,kalman_aggressive,-1078.438700692469,-0.5384184875756682,-1.865205065772652,9.768200030997998e-13,10,1,2025-08-07
AWK/BK,AWK,BK,kalman_aggressive,1448.639484028387,0.712250824057018,-1.865205065772652,0.9999999990738763,10,1,2025-08-07
RJF/BLK,RJF,BLK,kalman_aggressive,-131.3129960064261,-0.11775467597039561,-1.865205065772652,4.192164775879288e-05,6,1,2025-08-07
ALL/CFG,ALL,CFG,weekly_aligned_windows,749.8042345049313,0.15769526391885932,-1.9030558902730257,0.8661288522882096,60,1,2025-08-07
ALL/DGX,ALL,DGX,weekly_aligned_windows,-539.6821903691977,-0.21725348259735275,-1.9030558902730257,1.5589884270653381e-07,52,1,2025-08-07
ALL/EQR,ALL,EQR,weekly_aligned_windows,-1983.335407057642,-1.1226067726553228,-1.9030558902730257,1.3220026028468302e-46,50,1,2025-08-07
AWK/PLD,AWK,PLD,weekly_aligned_windows,-245.6213552954177,-0.0925975423931816,-1.9030558902730257,4.4593434552889805e-05,60,1,2025-08-07
WFC/MMM,WFC,MMM,weekly_aligned_windows,2764.761964923354,0.7797566020778389,-1.9030558902730257,0.9999917381252513,50,1,2025-08-07
CSX/AIG,CSX,AIG,weekly_aligned_windows,1766.304211205392,0.8000492830042409,-1.9030558902730257,0.9999999999999153,54,1,2025-08-07
HLT/AIG,HLT,AIG,weekly_aligned_windows,1225.290240013823,0.579481664304294,-1.9030558902730257,0.9999999999892234,46,1,2025-08-07
ACGL/MCD,ACGL,MCD,weekly_aligned_windows,890.4548162534426,0.3995729412919001,-1.9030558902730257,0.9999999996197525,36,1,2025-08-07
AFL/AVB,AFL,AVB,weekly_aligned_windows,-844.3683185786309,-1.1742138830988025,-1.9030558902730257,2.058321035598662e-26,20,1,2025-08-07
AFL/RSG,AFL,RSG,weekly_aligned_windows,101.3226314176574,0.073666231815684,-1.9030558902730257,0.24334744339034553,26,1,2025-08-07
AIG/AVB,AIG,AVB,weekly_aligned_windows,-122.8603867886028,-0.10843116006611635,-1.9030558902730257,1.0216597900066322e-06,16,1,2025-08-07
ETR/AVB,ETR,AVB,weekly_aligned_windows,1268.333063036958,0.822533539298986,-1.9030558902730257,0.9999999981644885,20,1,2025-08-07
AWK/AXP,AWK,AXP,weekly_aligned_windows,-265.2963884233944,-0.0962693318160667,-1.9030558902730257,8.605159010332082e-06,14,1,2025-08-07
AWK/BK,AWK,BK,weekly_aligned_windows,349.9103968805526,0.23859962067962479,-1.9030558902730257,0.9640339895264866,10,1,2025-08-07
RJF/BLK,RJF,BLK,weekly_aligned_windows,-883.2888805740349,-1.6819123729640209,-1.9030558902730257,1.8432906312606667e-10,8,1,2025-08-07
ALL/CFG,ALL,CFG,aggressive,-4893.410491508867,-0.7197264036726861,-2.175096300650735,1.3067705902409667e-15,44,1,2025-08-07
