pair_key,s1,s2,param_set,pair_pnl,pair_sharpe,run_sharpe,dsr_pvalue,n_trades,window_idx,train_end
AMAT/BSX,AMAT,BSX,monthly_aligned_windows,-2697.524195494221,-0.8916383329385216,0.2394622948800225,2.0892063224703767e-14,24,1,2025-10-24
AMAT/LULU,AMAT,LULU,monthly_aligned_windows,4126.505314170194,0.6342075016535841,0.2394622948800225,0.999999714708435,22,1,2025-10-24
LRCX/CSGP,LRCX,CSGP,monthly_aligned_windows,520.7736457781493,0.18084530487979014,0.2394622948800225,0.8932496636197722,22,1,2025-10-24
LRCX/TRMB,LRCX,TRMB,monthly_aligned_windows,3691.64073563349,1.1055635789615368,0.2394622948800225,0.999999676474467,22,1,2025-10-24
TER/FIS,TER,FIS,monthly_aligned_windows,-2020.456023346468,-0.35570381056207273,0.2394622948800225,2.0015807530607724e-11,24,1,2025-10-24
TER/FISV,TER,FISV,monthly_aligned_windows,9571.3314268099,1.3723919928288644,0.2394622948800225,1.0,22,1,2025-10-24
DVA/KLAC,DVA,KLAC,monthly_aligned_windows,-7970.274625297741,-1.1512687745344812,0.2394622948800225,0.00020777877125133462,24,1,2025-10-24
DVA/EPAM,DVA,EPAM,monthly_aligned_windows,-5104.410000000007,-0.9651032428737311,0.2394622948800225,0.0008432609821444492,22,1,2025-10-24
MRNA/INTU,MRNA,INTU,monthly_aligned_windows,11534.24851283013,0.8769791640315879,0.2394622948800225,0.9999982563822677,24,1,2025-10-24
MRNA/CTSH,MRNA,CTSH,monthly_aligned_windows,12830.73408001949,1.1804150003188465,0.2394622948800225,0.9999999999127392,24,1,2025-10-24
CAT/ADBE,CAT,ADBE,monthly_aligned_windows,3667.042838163544,0.9096703824182372,0.2394622948800225,0.9999801886350759,24,1,2025-10-24
CAT/TYL,CAT,TYL,monthly_aligned_windows,-12.32792929794414,-0.0020496211241216576,0.2394622948800225,0.01577354412845631,22,1,2025-10-24
KEYS/BR,KEYS,BR,monthly_aligned_windows,-1842.162352931314,-0.917905126344892,0.2394622948800225,1.3724399293536643e-15,24,1,2025-10-24
KEYS/CMCSA,KEYS,CMCSA,monthly_aligned_windows,58.15879250498915,0.026648726069407474,0.2394622948800225,0.052543635483008944,24,1,2025-10-24
ADI/FOXA,ADI,FOXA,monthly_aligned_windows,6199.920959556428,0.9682527342601268,0.2394622948800225,0.9999999999997811,24,1,2025-10-24
AMAT/BSX,AMAT,BSX,crash_tolerant,-2669.520069001716,-0.7101172142761709,-0.5078539478668758,1.6585139539889194e-10,10,1,2025-10-24
AMAT/LULU,AMAT,LULU,crash_tolerant,-1566.630342950626,-0.34841832619000906,-0.5078539478668758,5.14155752457047e-19,10,1,2025-10-24
LRCX/CSGP,LRCX,CSGP,crash_tolerant,9179.536364669955,1.9371216696002824,-0.5078539478668758,0.9999999999978583,12,1,2025-10-24
LRCX/TRMB,LRCX,TRMB,crash_tolerant,3003.744813158493,1.1371838031373322,-0.5078539478668758,0.9999999752017805,6,1,2025-10-24
TER/FIS,TER,FIS,crash_tolerant,-913.1890612174296,-0.4050102440879368,-0.5078539478668758,1.964560381810294e-11,10,1,2025-10-24
TER/FISV,TER,FISV,crash_tolerant,2159.100900151354,0.40790811056377474,-0.5078539478668758,0.9999910323677784,20,1,2025-10-24
DVA/KLAC,DVA,KLAC,crash_tolerant,2903.985407159345,0.7359814461377648,-0.5078539478668758,0.9999015360804019,12,1,2025-10-24
DVA/EPAM,DVA,EPAM,crash_tolerant,-305.6399999999978,-0.46719763467659425,-0.5078539478668758,8.308803390545244e-07,2,1,2025-10-24
MRNA/INTU,MRNA,INTU,crash_tolerant,1091.332910682798,0.2826293585553893,-0.5078539478668758,0.9982226673158406,6,1,2025-10-24
MRNA/CTSH,MRNA,CTSH,crash_tolerant,-1263.947236654843,-0.31265633019651473,-0.5078539478668758,2.170238207602141e-13,6,1,2025-10-24
CAT/ADBE,CAT,ADBE,crash_tolerant,-141.6238250906052,-0.055500125427545455,-0.5078539478668758,0.0008894171056160694,8,1,2025-10-24
CAT/TYL,CAT,TYL,crash_tolerant,2263.806099468722,0.6334911190449624,-0.5078539478668758,0.9999999877632226,10,1,2025-10-24
KEYS/BR,KEYS,BR,crash_tolerant,-476.6800000000005,-0.4433234980999845,-0.5078539478668758,2.627104386530007e-07,2,1,2025-10-24
KEYS/CMCSA,KEYS,CMCSA,crash_tolerant,1199.652407872937,0.3438393217363812,-0.5078539478668758,0.9999358427855211,14,1,2025-10-24
ADI/FOXA,ADI,FOXA,crash_tolerant,-280.8554291433793,-0.08311669087686598,-0.5078539478668758,1.0568703562341361e-05,6,1,2025-10-24
AMAT/BSX,AMAT,BSX,short_term_beta_neutral,2273.499801427919,0.47482968414009846,-0.6176194442582505,0.9999983098924756,14,1,2025-10-24
AMAT/LULU,AMAT,LULU,short_term_beta_neutral,1318.770704306994,0.3697986182182892,-0.6176194442582505,0.9999247868529269,18,1,2025-10-24
LRCX/CSGP,LRCX,CSGP,short_term_beta_neutral,4286.887730945777,1.5032948953705771,-0.6176194442582505,1.0,17,1,2025-10-24
LRCX/TRMB,LRCX,TRMB,short_term_beta_neutral,2010.265260365347,1.0647126363397332,-0.6176194442582505,0.9999509900489826,8,1,2025-10-24
TER/FIS,TER,FIS,short_term_beta_neutral,1212.793524803915,0.22113542674447664,-0.6176194442582505,0.9659983240028238,20,1,2025-10-24
TER/FISV,TER,FISV,short_term_beta_neutral,-913.1528396370205,-0.32045345948482756,-0.6176194442582505,5.611492032016075e-07,26,1,2025-10-24
DVA/KLAC,DVA,KLAC,short_term_beta_neutral,226.5476323811902,0.12128303273095052,-0.6176194442582505,0.5977643581271281,16,1,2025-10-24
DVA/EPAM,DVA,EPAM,short_term_beta_neutral,-291.5600000000024,-0.3229022393176932,-0.6176194442582505,1.0910578290001368e-06,6,1,2025-10-24
MRNA/INTU,MRNA,INTU,short_term_beta_neutral,144.769649493664,0.0926498503273911,-0.6176194442582505,0.40698574487819644,4,1,2025-10-24
MRNA/CTSH,MRNA,CTSH,short_term_beta_neutral,-97.52018033920757,-0.0413952788033735,-0.6176194442582505,0.004135447011514587,14,1,2025-10-24
CAT/ADBE,CAT,ADBE,short_term_beta_neutral,3479.01692513037,1.6060650404902577,-0.6176194442582505,0.999999999996985,14,1,2025-10-24
CAT/TYL,CAT,TYL,short_term_beta_neutral,1041.90036253282,0.5248212677931765,-0.6176194442582505,0.9999993703205688,16,1,2025-10-24
KEYS/BR,KEYS,BR,short_term_beta_neutral,-409.2920069003636,-0.2729334481244786,-0.6176194442582505,1.6280734680847097e-05,8,1,2025-10-24
KEYS/CMCSA,KEYS,CMCSA,short_term_beta_neutral,1259.130880681236,0.4945981878799988,-0.6176194442582505,0.9999232586840622,12,1,2025-10-24
ADI/FOXA,ADI,FOXA,short_term_beta_neutral,-452.7887826658886,-0.2476720322450353,-0.6176194442582505,3.755220258495914e-07,6,1,2025-10-24
AMAT/BSX,AMAT,BSX,beta_neutral,15.8594361550584,0.00567628795588783,-0.746043407059776,0.023832399036802485,10,1,2025-10-24
AMAT/LULU,AMAT,LULU,beta_neutral,-2368.923323686932,-0.5297020652439864,-0.746043407059776,4.177663835651703e-06,10,1,2025-10-24
LRCX/CSGP,LRCX,CSGP,beta_neutral,4391.924463557179,1.4537976681293978,-0.746043407059776,0.9999999940666991,12,1,2025-10-24
LRCX/TRMB,LRCX,TRMB,beta_neutral,1964.627841279466,0.9938125571410176,-0.746043407059776,0.9999844855708353,6,1,2025-10-24
TER/FIS,TER,FIS,beta_neutral,405.3546607594548,0.25357644081216163,-0.746043407059776,0.9968068505806725,8,1,2025-10-24
TER/FISV,TER,FISV,beta_neutral,4137.395236752969,0.8779216825757883,-0.746043407059776,0.9999880440541362,24,1,2025-10-24
