Date,OOS_Equity,OOS_DailyPnL,Window,n_pairs,OOS_Equity_Chained
2025-10-15,499931.5068493153,-68.4931506846915,1,14,499931.5068493153
2025-10-16,506371.6291044273,6440.122255111986,1,14,506371.6291044273
2025-10-17,494150.7631544742,-12220.865949953091,1,14,494150.7631544742
2025-10-20,488908.1542882711,-5242.608866203111,1,14,488908.1542882711
2025-10-21,488537.2346011287,-370.919687142421,1,14,488537.2346011287
2025-10-22,485321.476142807,-3215.7584583216812,1,14,485321.476142807
2025-10-23,487740.8830338764,2419.406891069433,1,14,487740.8830338764
2025-10-24,488746.6435875981,1005.7605537216878,1,14,488746.6435875981
2025-10-27,489849.6708123574,1103.0272247592802,1,14,489849.6708123574
2025-10-28,489883.2821473344,33.61133497703122,1,14,489883.2821473344
2025-10-29,496012.3636480939,6129.081500759465,1,14,496012.3636480939
2025-10-30,489876.9790247447,-6135.384623349179,1,14,489876.9790247447
2025-10-31,492140.6892293384,2263.7102045936626,1,14,492140.6892293384
2025-11-03,491253.6586882975,-887.0305410408764,1,14,491253.6586882975
2025-11-04,483427.2765659955,-7826.38212230202,1,14,483427.2765659955
2025-11-05,480550.948047697,-2876.3285182984546,1,14,480550.948047697
2025-11-06,477657.1026853278,-2893.845362369204,1,14,477657.1026853278
2025-11-07,476707.9175035169,-949.185181810928,1,14,476707.9175035169
2025-11-10,479779.4229108134,3071.5054072965286,1,14,479779.4229108134
2025-11-11,475188.1531759906,-4591.269734822796,1,14,475188.1531759906
2025-11-12,471171.5100740581,-4016.643101932539,1,14,471171.5100740581
2025-11-13,467263.4224959055,-3908.0875781525974,1,14,467263.4224959055
2025-11-14,475093.2429127437,7829.820416838222,1,14,475093.2429127437
2025-11-17,471910.5937777868,-3182.6491349568823,1,14,471910.5937777868
2025-11-18,474289.4393154328,2378.845537645975,1,14,474289.4393154328
2025-11-19,476689.886164748,2400.4468493151944,1,14,476689.886164748
2025-11-21,499931.5068493151,-68.49315068492433,2,14,476689.886164748
2025-11-24,502584.2606133596,2652.7537640445516,2,14,479342.63992879255
2025-11-25,504603.0320808645,2018.7714675048483,2,14,481361.4113962974
2025-11-26,509041.3166947761,4438.284613911645,2,14,485799.69601020904
2025-11-28,510247.967543007,1206.650848230871,2,14,487006.3468584399
2025-12-01,510491.7509375616,243.78339455462992,2,14,487250.13025299454
2025-12-02,511636.4474150159,1144.696477454272,2,14,488394.8267304488
2025-12-03,515554.1507391714,3917.7033241555328,2,14,492312.53005460434
2025-12-04,510196.7294515671,-5357.421287604317,2,14,486955.108767
2025-12-05,504509.6654845048,-5687.063967062335,2,14,481268.0447999377
2025-12-08,506568.2392947105,2058.5738102057367,2,14,483326.6186101434
2025-12-09,508664.5509556028,2096.311660892272,2,14,485422.9302710357
2025-12-10,512466.8344610597,3802.2835054569296,2,14,489225.21377649263
2025-12-11,516392.912939329,3926.078478269279,2,14,493151.2922547619
2025-12-12,512628.3353537496,-3764.57758557942,2,14,489386.7146691825
2025-12-15,514203.6279786595,1575.2926249099546,2,14,490962.00729409244
2025-12-16,510797.3579491746,-3406.2700294849346,2,14,487555.7372646075
2025-12-17,509564.002848964,-1233.3551002105814,2,14,486322.3821643969
2025-12-18,507913.48685307,-1650.5159958940349,2,14,484671.8661685029
2025-12-19,508424.6687333947,511.1818803247297,2,14,485183.0480488276
2025-12-22,512441.3172176305,4016.648484235804,2,14,489199.6965330634
2025-12-23,511287.9577758681,-1153.3594417623826,2,14,488046.33709130104
2025-12-24,512165.3673194494,877.4095435812487,2,14,488923.7466348823
2025-12-26,514605.4474942393,2440.0801747899386,2,14,491363.82680967223
2025-12-29,513834.2434813101,-771.2040129292291,2,14,490592.622796743
2025-12-30,511853.5878116867,-1980.6556696234038,2,14,488611.9671271196
2026-01-02,499931.506849315,-68.49315068498254,3,14,488611.9671271196
2026-01-05,496603.4417614408,-3328.0650878742454,3,14,485283.90203924535
