Pair,OOS_PnL,Sharpe,MaxDD,MaxDD_pct,WinRate,N_Trades,Turnover,N_Days
CSX/AIG,1415.1854279015297,0.9746247602823548,-540.1738335287246,-0.0010803476670574492,0.46153846153846156,3,9256.0,156
AIG/WELL,993.7225096260436,0.3956242105302335,-3779.3460467805407,-0.007558692093561081,0.6071428571428571,5,6509.0,156
AFL/RSG,469.6247869094208,0.19471126466326164,-2747.8300000000054,-0.005495660000000011,0.47619047619047616,5,6938.0,156
ALL/DGX,0.0,0.0,0.0,0.0,,0,0.0,52
D/NSC,-518.5999999999999,-1.2709778186044853,-518.5999999999999,-0.0010371999999999998,0.0,1,900.0,156
MSCI/NDSN,-1022.0338139673395,-0.10654003668359953,-9919.281067819233,-0.019838562135638466,0.4666666666666667,9,5749.0,156
ACGL/YUM,-1312.9204347826128,-0.6025699806933642,-2624.4965217391327,-0.005248993043478266,0.6,2,2680.0,156
ACGL/MCD,-2362.422472448633,-0.6536082856401255,-5152.21582066577,-0.01030443164133154,0.4523809523809524,11,12324.0,156
WFC/MMM,-4966.780000000003,-2.242639280638668,-5483.429999999989,-0.01096685999999998,0.25,3,4382.0,130
ALL/EQR,-5212.423675212182,-1.439947926522412,-6879.015017968376,-0.013758030035936753,0.47058823529411764,9,17630.0,156
AWK/AIZ,-7160.659070243448,-0.9155375266306249,-14292.387760001437,-0.028584775520002874,0.4915254237288136,9,14218.0,156
AFL/AVB,-7431.780532197353,-3.188295587764247,-7657.960532197356,-0.015315921064394711,0.15384615384615385,4,5294.0,156
HLT/AIG,-9416.479083405158,-1.9044891509693915,-9558.20344793846,-0.01911640689587692,0.3125,6,6419.0,156
CSCO/HST,-9758.321307091692,-3.3878844309584863,-9758.321307091694,-0.01951664261418339,0.08333333333333333,4,29583.0,156
CFG/ALL,-9906.401062212777,-1.163359920046664,-13891.157782957302,-0.027782315565914602,0.4186046511627907,7,18514.0,156
