pair_key,s1,s2,param_set,pair_pnl,pair_sharpe,run_sharpe,dsr_pvalue,n_trades,window_idx,train_end
CFG/ALL,CFG,ALL,aggressive,1846.848890440384,0.28095785987554656,-1.4326496920056186,0.9997814930681574,30,1,2025-08-15
ALL/EQR,ALL,EQR,aggressive,-288.0551604699258,-0.07342018199505179,-1.4326496920056186,0.0008187413722747369,32,1,2025-08-15
CSX/AIG,CSX,AIG,aggressive,4830.714439724254,1.0564046060832872,-1.4326496920056186,0.9999999999999999,30,1,2025-08-15
HLT/AIG,HLT,AIG,aggressive,1019.390203560897,0.28136274298859976,-1.4326496920056186,0.9966428584319895,32,1,2025-08-15
AIG/WELL,AIG,WELL,aggressive,-883.3450987229689,-0.21133118953451172,-1.4326496920056186,6.604148267956122e-08,34,1,2025-08-15
ALL/DGX,ALL,DGX,aggressive,-3823.721708340253,-0.898469626315872,-1.4326496920056186,1.378911183369134e-19,26,1,2025-08-15
D/NSC,D,NSC,aggressive,2114.045244224095,0.4049608923191933,-1.4326496920056186,0.9964837781116652,26,1,2025-08-15
WFC/MMM,WFC,MMM,aggressive,-5316.292154073134,-0.9570058481648567,-1.4326496920056186,6.41919776449019e-14,28,1,2025-08-15
MSCI/NDSN,MSCI,NDSN,aggressive,2721.048771071801,0.6552487181192308,-1.4326496920056186,0.9999994934444091,28,1,2025-08-15
CSCO/HST,CSCO,HST,aggressive,5040.869423195089,1.1281210007502707,-1.4326496920056186,0.9999999999998973,36,1,2025-08-15
ACGL/MCD,ACGL,MCD,aggressive,-4074.642873041246,-0.821192595608956,-1.4326496920056186,8.82856776209279e-07,32,1,2025-08-15
ACGL/YUM,ACGL,YUM,aggressive,-2558.131531500032,-0.4614650977335998,-1.4326496920056186,2.0489937140475e-12,30,1,2025-08-15
AFL/AVB,AFL,AVB,aggressive,489.0826083278266,0.20896931538464375,-1.4326496920056186,0.9652137812703206,22,1,2025-08-15
AFL/RSG,AFL,RSG,aggressive,1765.070753535403,0.4072654664292489,-1.4326496920056186,0.9999962094127853,32,1,2025-08-15
AWK/AIZ,AWK,AIZ,aggressive,-4499.601604628873,-0.9894914563839411,-1.4326496920056186,1.1885728245006793e-23,28,1,2025-08-15
CFG/ALL,CFG,ALL,crash_tolerant,749.3717926606034,0.1838809460796123,-1.757106356458805,0.930295525941134,8,1,2025-08-15
