Date,Equity,DailyPnL,Window,Equity_Chained
2025-09-09,499931.5068493147,-68.49315068493152,1,499931.5068493147
2025-09-10,501914.9944426367,1983.487593322061,1,501914.9944426367
2025-09-11,501257.1913173333,-657.8031253034715,1,501257.1913173333
2025-09-12,502057.9599357963,800.7686184630729,1,502057.9599357963
2025-09-15,502919.7108538619,861.750918065547,1,502919.7108538619
2025-09-16,502232.3946283705,-687.3162254913477,1,502232.3946283705
2025-09-17,505151.4395956345,2919.044967263937,1,505151.4395956345
2025-09-18,504613.0333236669,-538.4062719675712,1,504613.0333236669
2025-09-19,504250.2323478074,-362.8009758595144,1,504250.2323478074
2025-09-22,504942.0383825372,691.806034729816,1,504942.0383825372
2025-09-23,508528.7885574281,3586.750174890854,1,508528.7885574281
2025-09-24,507066.4004519974,-1462.38810543064,1,507066.4004519974
2025-09-25,507096.0111601913,29.6107081938535,1,507096.0111601913
2025-09-26,514121.7524243874,7025.741264196113,1,514121.7524243874
2025-09-29,511937.8852951862,-2183.867129201186,1,511937.8852951862
2025-09-30,511521.6400203612,-416.2452748250216,1,511521.6400203612
2025-10-01,513334.5134397245,1812.873419363284,1,513334.5134397245
2025-10-02,513099.933123178,-234.5803165464895,1,513099.933123178
2025-10-03,512925.0699724931,-174.8631506848615,1,512925.0699724931
2025-10-06,515160.8068218082,2235.736849315115,1,515160.8068218082
2025-10-07,513696.7436711231,-1464.063150685164,1,513696.7436711231
2025-10-08,513210.9105204383,-485.8331506847171,1,513210.9105204383
2025-10-09,511257.0073697532,-1953.903150685132,1,511257.0073697532
2025-10-10,510482.8442190683,-774.163150684908,1,510482.8442190683
2025-10-13,507584.911068383,-2897.933150685276,1,507584.911068383
2025-10-14,509553.1679176983,1968.25684931525,1,509553.1679176983
2025-10-16,499931.5068493151,-68.49315068493152,2,509553.1679176983
2025-10-17,500571.0099370241,639.5030877089594,2,510192.6710054073
2025-10-20,499127.8807286228,-1443.129208401311,2,508749.541797006
2025-10-21,498039.642350836,-1088.238377786824,2,507661.3034192192
2025-10-22,496416.4524096865,-1623.189941149438,2,506038.1134780697
2025-10-23,495553.7201774459,-862.7322322406108,2,505175.3812458291
2025-10-24,496318.3970267609,764.676849314943,2,505940.0580951441
2025-10-27,496026.8538760761,-291.5431506847963,2,505648.5149444593
2025-10-28,497581.980725391,1555.126849314896,2,507203.6417937742
2025-10-29,495464.9238775501,-2117.056847840897,2,505086.5849459333
2025-10-30,498782.8854976184,3317.961620068294,2,508404.5465660016
2025-10-31,498892.3800902077,109.4945925893262,2,508514.0411585909
2025-11-03,500797.3923284544,1905.012238246738,2,510419.0533968376
2025-11-04,498025.5114640876,-2771.880864366773,2,507647.1725324708
2025-11-05,495985.5394373455,-2039.97202674218,2,505607.2005057287
2025-11-06,494501.2579730559,-1484.281464289525,2,504122.9190414391
2025-11-07,499879.6824701801,5378.424497124157,2,509501.3435385633
2025-11-10,504619.1447996498,4739.462329469738,2,514240.80586803297
2025-11-11,505719.6043071209,1100.459507471067,2,515341.2653755041
2025-11-12,505860.3829047679,140.778597646975,2,515482.04397315107
2025-11-13,504925.2819372697,-935.1009674981469,2,514546.9430056529
2025-11-14,504049.6197677641,-875.6621695056092,2,513671.2808361473
2025-11-17,506412.0163310065,2362.396563242422,2,516033.6773993897
2025-11-18,509622.8719098055,3210.855578798917,2,519244.5329781887
2025-11-19,510425.2870828346,802.4151730291778,2,520046.9481512178
2025-11-20,511287.2039321495,861.9168493148172,2,520908.8650005327
2025-11-24,499931.5068493148,-68.49315068493152,3,520908.8650005327
2025-11-25,501813.8869246847,1882.380075369962,3,522791.2450759026
2025-11-26,502423.3232496661,609.4363249813905,3,523400.681400884
2025-11-28,502254.770620418,-168.5526292481227,3,523232.12877163594
2025-12-01,499730.2169251211,-2524.553695296869,3,520707.575076339
2025-12-02,498161.2302518405,-1568.986673280597,3,519138.5884030584
2025-12-03,496402.0652142152,-1759.165037625353,3,517379.4233654331
2025-12-04,498136.7461964143,1734.680982199148,3,519114.1043476322
2025-12-05,498856.5909383995,719.8447419852018,3,519833.9490896174
2025-12-08,499102.5002746255,245.9093362259446,3,520079.8584258434
2025-12-09,498423.4844414374,-679.0158331880812,3,519400.84259265533
2025-12-10,496863.3740138118,-1560.110427625594,3,517840.73216502974
2025-12-11,493772.9708996468,-3090.403114165063,3,514750.32905086473
2025-12-12,491549.9799526634,-2222.990946983336,3,512527.33810388134
2025-12-15,490382.1868019784,-1167.793150685029,3,511359.5449531963
2025-12-16,490055.1636512936,-327.0231506847776,3,511032.52180251153
2025-12-17,490816.8805006084,761.7168493147474,3,511794.23865182634
2025-12-18,491227.2773499234,410.3968493150314,3,512204.6355011413
2025-12-19,492957.4941992386,1730.216849315213,3,513934.8523504565
2025-12-22,493329.5720606018,372.0778613631846,3,514306.9302118197
2025-12-23,492668.7604219159,-660.8116386858746,3,513646.11857313383
2025-12-24,491937.707271231,-731.053150684922,3,512915.0654224489
2025-12-26,490955.124120546,-982.5831506849499,3,511932.4822717639
2025-12-29,490591.2709698613,-363.8531506847357,3,511568.6291210792
2025-12-30,490948.3492680091,357.0782981477678,3,511925.707419227
2025-12-31,490271.2325941386,-677.1166738704778,3,511248.5907453565
2026-01-05,499931.506849315,-68.49315068493152,4,511248.5907453565
2026-01-06,496871.8760139444,-3059.630835370626,4,508188.9599099859
2026-01-07,498318.8698681522,1446.993854207802,4,509635.9537641937
2026-01-08,497664.4827063122,-654.3871618399862,4,508981.5666023537
2026-01-09,498962.2345241419,1297.751817829674,4,510279.3184201834
2026-01-12,496752.3614915826,-2209.873032559291,4,508069.4453876241
2026-01-13,496439.1310217137,-313.2304698688677,4,507756.2149177552
2026-01-14,495390.4523323951,-1048.678689318593,4,506707.5362284366
2026-01-15,495257.2386062728,-133.2137261222815,4,506574.3225023143
2026-01-16,496402.8773508706,1145.638744597789,4,507719.9612469121
2026-01-20,498857.8680944516,2454.990743580973,4,510174.9519904931
2026-01-21,500374.0810370974,1516.212942645769,4,511691.1649331389
2026-01-22,499421.7342278111,-952.346809286275,4,510738.8181238526
2026-01-23,500930.9217044136,1509.187476602499,4,512248.0056004551
2026-01-26,497791.7233396176,-3139.198364796001,4,509108.8072356591
2026-01-27,496600.3899898679,-1191.333349749679,4,507917.4738859094
2026-01-28,495383.98639754,-1216.403592327959,4,506701.0702935815
2026-01-29,494951.9336667411,-432.0527307988377,4,506269.0175627826
2026-01-30,494560.6858773819,-391.2477893591858,4,505877.7697734234
2026-02-02,495704.9879190513,1144.302041669376,4,507022.0718150928
2026-02-03,496322.5136475854,617.5257285340922,4,507639.5975436269
2026-02-04,497990.8408842533,1668.327236667858,4,509307.9247802948
2026-02-05,498319.7389068095,328.8980225562118,4,509636.822802851
2026-02-06,498891.6313539282,571.8924471187638,4,510208.7152499697
2026-02-09,497675.7854809987,-1215.845872929553,4,508992.8693770402
2026-02-10,497756.6173303134,80.83184931473807,4,509073.7012263549
2026-02-12,499931.506849315,-68.49315068493152,5,509073.7012263549
2026-02-13,495782.6616307579,-4148.845218557166,5,504924.8560077978
2026-02-17,496366.3464425658,583.6848118079361,5,505508.5408196057
2026-02-18,496388.1448098521,21.79836728633381,5,505530.33918689203
2026-02-19,496319.6516591671,-68.49315068498254,5,505461.846036207
2026-02-20,495512.2483926158,-807.4032665513223,5,504654.4427696557
2026-02-23,497560.4216943099,2048.1733016941,5,506702.6160713498
2026-02-24,498229.6095710001,669.1878766901791,5,507371.80394804
2026-02-25,497666.8998244954,-562.7097465046681,5,506809.09420153534
2026-02-26,496619.2681397484,-1047.631684747059,5,505761.46251678834
2026-02-27,497464.6836900641,845.4155503157526,5,506606.87806710403
2026-03-02,495557.1930395577,-1907.490650506457,5,504699.38741659763
2026-03-03,496413.3674294009,856.1743898432469,5,505555.5618064408
2026-03-04,496344.874278716,-68.49315068486612,5,505487.0686557559
2026-03-05,496428.9748811797,84.10060246370267,5,505571.1692582196
2026-03-06,496564.2550050539,135.2801238741959,5,505706.4493820938
2026-03-09,496507.6256830841,-56.62932196981274,5,505649.820060124
2026-03-10,494182.2062236494,-2325.419459434692,5,503324.4006006893
2026-03-11,493808.0494188684,-374.1568047810579,5,502950.2437959083
2026-03-12,494345.6574459651,537.6080270967213,5,503487.851823005
2026-03-13,494687.6887574758,342.0313115107128,5,503829.8831345157
2026-03-16,493584.4164854833,-1103.272271992522,5,502726.6108625232
2026-03-17,492982.8933347984,-601.5231506848941,5,502125.0877118383
2026-03-18,492507.7601841133,-475.1331506851129,5,501649.9545611532
2026-03-19,493238.6770334283,730.9168493150501,5,502380.8714104682
2026-03-20,493655.7838827433,417.1068493149942,5,502797.9782597832
2026-03-24,499931.506849315,-68.49315068493152,6,502797.9782597832
2026-03-25,498719.8536986299,-1211.653150685132,6,501586.32510909805
2026-03-26,500684.210547945,1964.356849315111,6,503550.68195841316
2026-03-27,503233.7973972603,2549.586849315325,6,506100.2688077285
2026-03-30,504108.264246575,874.466849314631,6,506974.7356570432
2026-03-31,500514.4410958904,-3593.823150684591,6,503380.9125063586
2026-04-01,500902.967945205,388.5268493146868,6,503769.43935567315
2026-04-02,500914.5847945201,11.61684931500349,6,503781.0562049883
2026-04-06,499809.4616438352,-1105.123150684871,6,502675.93305430334
2026-04-07,498725.6184931501,-1083.843150685076,6,501592.08990361827
2026-04-08,498609.8053424651,-115.8131506850477,6,501476.2767529333
2026-04-09,499790.3421917802,1180.536849315162,6,502656.8136022484
2026-04-10,500215.5390410953,425.196849315078,6,503082.01045156346
2026-04-13,500155.5358904102,-60.00315068510827,6,503022.00730087835
2026-04-14,500087.0427397252,-68.49315068498254,6,502953.51415019337
2026-04-15,500018.5495890401,-68.49315068509895,6,502885.02099950827
2026-04-16,499773.5864383554,-244.9631506847218,6,502640.05784882355
2026-04-17,500180.1432876703,406.5568493149476,6,503046.61469813844
2026-04-20,499791.9101369852,-388.2331506850896,6,502658.38154745335
2026-04-21,499723.4169863003,-68.49315068498254,6,502589.8883967685
2026-04-22,498698.4138356155,-1025.003150684759,6,501564.88524608366
2026-04-23,503767.9206849306,5069.506849315134,6,506634.39209539874
2026-04-24,504094.5075342453,326.5868493146263,6,506960.9789447135
2026-04-27,505965.6443835604,1871.136849315139,6,508832.11579402856
2026-04-28,507654.1712328752,1688.526849314803,6,510520.64264334337
2026-04-29,505796.2980821906,-1857.873150684638,6,508662.7694926588
