Date,OOS_Equity,OOS_DailyPnL,Window,n_pairs,OOS_Equity_Chained
2025-10-27,499931.506849315,-68.49315068498254,1,15,499931.506849315
2025-10-28,500020.6424954273,89.1356461122632,1,15,500020.6424954273
2025-10-29,530579.4544610676,30558.811965640285,1,15,530579.4544610676
2025-10-30,543210.001445775,12630.546984707471,1,15,543210.001445775
2025-10-31,541309.3950437307,-1900.606402044301,1,15,541309.3950437307
2025-11-03,546670.6237380336,5361.228694302845,1,15,546670.6237380336
2025-11-04,541400.5257393179,-5270.097998715704,1,15,541400.5257393179
2025-11-05,550148.5768644429,8748.051125125028,1,15,550148.5768644429
2025-11-06,551758.5470835222,1609.9702190792887,1,15,551758.5470835222
2025-11-07,540027.0645546421,-11731.482528880122,1,15,540027.0645546421
2025-11-10,548800.4012270349,8773.33667239279,1,15,548800.4012270349
2025-11-11,529931.4576189088,-18868.94360812602,1,15,529931.4576189088
2025-11-12,530590.7705890094,659.3129701005528,1,15,530590.7705890094
2025-11-13,524179.3825983213,-6411.38799068809,1,15,524179.3825983213
2025-11-14,524764.5433771551,585.160778833786,1,15,524764.5433771551
2025-11-17,524207.3883393918,-557.1550377632957,1,15,524207.3883393918
2025-11-18,524009.7677313364,-197.62060805538204,1,15,524009.7677313364
2025-11-19,526344.117312747,2334.3495814106427,1,15,526344.117312747
2025-11-20,523196.1950222366,-3147.92229051044,1,15,523196.1950222366
2025-11-21,519552.086426307,-3644.1085959296324,1,15,519552.086426307
2025-11-24,522700.3732756221,3148.2868493151036,1,15,522700.3732756221
2025-11-25,522352.8701249373,-347.503150684759,1,15,522352.8701249373
2025-11-26,527663.7969742524,5310.926849315118,1,15,527663.7969742524
2025-11-28,527684.4638235674,20.666849314933643,1,15,527684.4638235674
2025-12-01,525200.8386728824,-2483.625150684966,1,15,525200.8386728824
2025-12-02,535861.1495221974,10660.310849315021,1,15,535861.1495221974
2025-12-04,499931.506849315,-68.49315068498254,2,15,535861.1495221974
2025-12-05,497357.8026986297,-2573.704150685342,2,15,533287.4453715121
2025-12-08,502876.1705479447,5518.367849315051,2,15,538805.8132208271
