Pair,OOS_PnL,Sharpe,MaxDD,MaxDD_pct,WinRate,N_Trades,Turnover,N_Days
FSLR/RSG,17295.980001439213,1.6337986253358996,-5481.123725050718,-0.010962247450101437,0.6046511627906976,21,19005.0,144
CSCO/PAYC,9173.53563069418,1.4951331550362366,-5790.920000000007,-0.011581840000000015,0.6666666666666666,13,24847.0,144
AON/MCK,8740.133191826277,2.6726229789013822,-1206.8600000000024,-0.0024137200000000046,0.7727272727272727,14,5486.0,144
CI/MTD,7657.875701859405,2.7873765291859933,-1228.3138247262436,-0.0024566276494524873,0.5853658536585366,29,5988.0,144
CHD/HON,5885.737284706112,1.5288332540898175,-4527.730000000007,-0.009055460000000013,0.5714285714285714,20,29272.0,144
EFX/MMM,1024.2977233227257,0.2581818625083545,-5351.542276677269,-0.010703084553354537,0.5416666666666666,9,7492.0,144
TXT/YUM,0.0,0.0,0.0,0.0,,0,0.0,0
CINF/FMC,-258.36501910372954,-0.05895917010839453,-5545.832091376506,-0.011091664182753012,0.45,30,109145.0,144
DLR/PRU,-1737.1312216805031,-0.6750531219495856,-4407.144769142535,-0.008814289538285069,0.5,5,10710.0,144
HAS/PFE,-3076.0063875574783,-0.6098589525008418,-8477.730000000018,-0.016955460000000037,0.39285714285714285,14,66030.0,144
PFG/YUM,-4198.015978289233,-1.155845851694319,-6504.0259782892335,-0.013008051956578467,0.5277777777777778,19,33375.0,144
AON/GEN,-5781.574984275369,-2.1018482570597707,-5781.574984275369,-0.01156314996855074,0.3,12,35189.0,144
CI/LVS,-7118.140495374162,-1.912044140384565,-10907.73598044667,-0.02181547196089334,0.38095238095238093,17,23801.0,120
HRL/MKC,-7983.069634524673,-1.6813930673763877,-8844.409634524662,-0.017688819269049322,0.46511627906976744,17,99660.0,144
AKAM/YUM,-25314.93876111785,-1.8927960452703583,-31682.119999999984,-0.06336423999999997,0.4827586206896552,17,29966.0,144
