Pair,OOS_PnL,Sharpe,MaxDD,MaxDD_pct,WinRate,N_Trades,Turnover,N_Days
AON/KKR,13047.268883454182,2.380612368415777,-2962.212833109761,-0.005924425666219522,0.6410256410256411,20,22963.0,144
BSX/PFE,12388.717839080477,1.8050094605657567,-1042.33,-0.00208466,0.5,5,25264.0,144
EXR/WY,6011.440000000004,2.1081035981041265,-1988.5300000000043,-0.003977060000000009,0.6086956521739131,10,37318.0,144
HAS/YUM,4541.35203243267,0.9548780187768453,-3837.017370236315,-0.00767403474047263,0.5,10,21897.0,144
HWM/ROP,3413.1797511469867,0.7820669290220155,-3996.530616643911,-0.007993061233287822,0.5116279069767442,32,10229.0,144
AON/BR,1918.390676274861,0.46718125515614595,-7260.565467348011,-0.014521130934696022,0.625,20,15374.0,144
CME/DE,1280.1877977261952,0.4861156561952595,-3371.609999999993,-0.0067432199999999855,0.5384615384615384,8,3746.0,144
CL/PM,936.1344741057642,0.35972624233325023,-1796.8381729425919,-0.003593676345885184,0.5416666666666666,27,22833.0,144
AIG/NTRS,315.3667359803451,0.1483556981355561,-3471.7428157589875,-0.006943485631517975,0.5172413793103449,16,19559.0,120
AAPL/CINF,-144.17837553770073,-0.059786434834957054,-2115.649800533463,-0.004231299601066925,0.4166666666666667,4,3660.0,144
DUK/PPL,-1745.0278958029423,-0.6555284959697958,-3813.7646665129787,-0.007627529333025958,0.49206349206349204,18,54901.0,144
AIG/CFG,-5315.497883711314,-1.2503568180559028,-7722.968812282731,-0.015445937624565462,0.4375,16,44742.0,144
APO/MCO,-7991.417838926693,-1.7462514422986573,-8397.576623231642,-0.016795153246463284,0.5,14,13125.0,144
AKAM/MSFT,-8108.115529529514,-1.1899679127022118,-10359.475529529514,-0.020718951059059028,0.5294117647058824,9,9831.0,144
CINF/FISV,-9313.109151861088,-1.4736349833626579,-12333.252728883035,-0.02466650545776607,0.4528301886792453,22,43124.0,144
