Date,OOS_Equity,OOS_DailyPnL,Window,n_pairs,OOS_Equity_Chained
2025-12-03,499931.5068493151,-68.49315068492433,1,14,499931.5068493151
2025-12-04,500100.5633044,169.05645508493762,1,14,500100.5633044
2025-12-05,498082.5953557729,-2017.9679486271343,1,14,498082.5953557729
2025-12-08,497504.4044313312,-578.1909244416747,1,14,497504.4044313312
2025-12-09,495251.4176963244,-2252.9867350067943,1,14,495251.4176963244
2025-12-10,494682.9763230628,-568.4413732616231,1,14,494682.9763230628
2025-12-11,494570.9001717212,-112.07615134160733,1,14,494570.9001717212
2025-12-12,497922.8696571891,3351.96948546794,1,14,497922.8696571891
2025-12-15,497608.4906187862,-314.3790384029271,1,14,497608.4906187862
2025-12-16,497231.8472290697,-376.6433897165116,1,14,497231.8472290697
2025-12-17,497337.5540783847,105.7068493150291,1,14,497337.5540783847
2025-12-18,499036.1299756034,1698.5758972187177,1,14,499036.1299756034
2025-12-19,499300.8868249187,264.7568493152503,1,14,499300.8868249187
2025-12-22,498966.1641017426,-334.7227231760626,1,14,498966.1641017426
2025-12-23,497623.075714139,-1343.0883876036387,1,14,497623.075714139
2025-12-24,496976.245185247,-646.8305288919946,1,14,496976.245185247
2025-12-26,496528.2500602939,-447.99512495310046,1,14,496528.2500602939
2025-12-29,496163.5037022292,-364.7463580647018,1,14,496163.5037022292
2025-12-30,496403.6283554115,240.12465318234172,1,14,496403.6283554115
2025-12-31,496422.8752047266,19.246849315066356,1,14,496422.8752047266
2026-01-02,496971.1820540413,548.3068493147148,1,14,496971.1820540413
2026-01-05,496523.1089033562,-448.07315068511525,1,14,496523.1089033562
2026-01-06,496465.4857526715,-57.62315068469616,1,14,496465.4857526715
2026-01-07,499112.5126019869,2647.0268493153853,1,14,499112.5126019869
2026-01-08,500575.9294513016,1463.4168493147008,1,14,500575.9294513016
2026-01-09,499931.5068493149,-68.49315068509895,2,14,500575.9294513016
2026-01-12,500926.1112557325,994.6044064175803,2,14,501570.53385771916
2026-01-13,500791.0096849091,-135.10157082340447,2,14,501435.43228689575
2026-01-14,500254.9966906904,-536.0129942186759,2,14,500899.4192926771
2026-01-15,498317.563540005,-1937.4331506853923,2,14,498961.9861419917
2026-01-16,496051.7485403778,-2265.8149996271823,2,14,496696.1711423645
2026-01-20,496876.6953896928,824.9468493149616,2,14,497521.11799167946
2026-01-21,496083.7344241737,-792.9609655190725,2,14,496728.1570261604
2026-01-22,496005.5165570552,-78.21786711853929,2,14,496649.93915904185
2026-01-23,497535.7227028816,1530.206145826436,2,14,498180.1453048683
2026-01-26,497749.9934005886,214.27069770696107,2,14,498394.41600257525
2026-01-27,502116.9166659412,4366.923265352612,2,14,502761.33926792786
2026-01-28,501257.8601357478,-859.0565301933675,2,14,501902.2827377345
2026-01-29,498666.7486205865,-2591.1115151612903,2,14,499311.1712225732
2026-01-30,496893.2713473008,-1773.4772732857382,2,14,497537.69394928747
2026-02-02,496049.2827412898,-843.9886060109711,2,14,496693.7053432765
2026-02-03,491982.259590605,-4067.023150684836,2,14,492626.68219259166
2026-02-04,489202.1826010657,-2780.0769895392586,2,14,489846.6052030524
2026-02-05,489660.2719185386,458.08931747288443,2,14,490304.6945205253
2026-02-06,495338.2187678538,5677.946849315194,2,14,495982.6413698405
2026-02-09,496586.055617169,1247.8368493152084,2,14,497230.4782191557
2026-02-10,504959.7824664838,8373.726849314815,2,14,505604.2050684705
2026-02-11,505296.0693157986,336.28684931475436,2,14,505940.49191778526
2026-02-12,501957.5361651138,-3338.533150684787,2,14,502601.95876710047
2026-02-13,497686.0130144288,-4271.5231506850105,2,14,498330.43561641546
2026-02-17,499931.506849315,-68.49315068498254,3,14,498330.43561641546
2026-02-18,499692.9881564262,-238.51869288884336,3,14,498091.9169235266
2026-02-19,499624.4950057412,-68.49315068498254,3,14,498023.42377284163
2026-02-20,500200.578611241,576.0836054998217,3,14,498599.50737834146
2026-02-23,500132.0854605559,-68.49315068509895,3,14,498531.01422765636
2026-02-24,499873.6533027587,-258.43215779721504,3,14,498272.58206985914
2026-02-25,499805.1601520737,-68.49315068498254,3,14,498204.08891917416
2026-02-26,499736.6670013887,-68.49315068504075,3,14,498135.5957684891
2026-02-27,499668.1738507039,-68.49315068474971,3,14,498067.10261780437
2026-03-02,499201.2422386485,-466.93161205539946,3,14,497600.17100574897
2026-03-03,498926.5868829893,-274.6553556592553,3,14,497325.5156500897
2026-03-04,498493.4151792404,-433.17170374887064,3,14,496892.34394634084
2026-03-05,499364.6744157464,871.2592365060118,3,14,497763.60318284685
2026-03-06,500088.4355627649,723.7611470184638,3,14,498487.3643298653
2026-03-09,503829.4037881779,3740.968225413002,3,14,502228.3325552783
2026-03-10,503477.0383147593,-352.36547341855476,3,14,501875.96708185977
2026-03-11,503860.8257566998,383.7874419404543,3,14,502259.7545238002
2026-03-12,503628.3881884827,-232.43756821705028,3,14,502027.31695558317
2026-03-13,501036.0193821889,-2592.3688062938163,3,14,499434.94814928935
2026-03-16,500494.5962315036,-541.4231506853248,3,14,498893.524998604
2026-03-17,501981.5030808186,1486.9068493150407,3,14,500380.43184791907
2026-03-18,501231.0299301337,-750.4731506849057,3,14,499629.95869723416
2026-03-19,500625.0267794487,-606.0031506850501,3,14,499023.9555465491
2026-03-20,500638.3236287634,13.296849314705469,3,14,499037.2523958638
2026-03-23,499324.3204780787,-1314.0031506847008,3,14,497723.2492451791
2026-03-24,499931.506849315,-68.49315068498254,4,14,497723.2492451791
2026-03-25,500822.2510756835,890.7442263684934,4,14,498613.9934715476
