Pair,OOS_PnL,Sharpe,MaxDD,MaxDD_pct,WinRate,N_Trades,Turnover,N_Days
CL/WST,10503.002623069755,1.7539336238711631,-4481.659999999992,-0.008963319999999983,0.5833333333333334,18,25532.0,144
AON/MCK,10067.360323497829,3.2830593536685675,-972.7700000000021,-0.0019455400000000043,0.85,14,5410.0,144
CHD/HON,4977.578306000016,1.3902992840690693,-3823.280000000009,-0.0076465600000000175,0.575,22,29889.0,144
BAX/IDXX,4438.2999999999965,1.0129991563598624,-5434.75,-0.0108695,0.5416666666666666,15,85190.0,144
EFX/MMM,3256.2782790881665,0.7714089469307871,-5257.5017209118305,-0.010515003441823661,0.5238095238095238,9,8367.0,144
FSLR/RSG,2261.9378910489595,0.33420510962864364,-6547.312108951057,-0.013094624217902114,0.574468085106383,23,16617.0,144
CI/MTD,1875.033348835591,0.4691081834174772,-4804.11999999999,-0.00960823999999998,0.5,28,7031.0,144
TXT/YUM,0.0,0.0,0.0,0.0,,0,0.0,0
ALB/YUM,-33.278574137485066,-0.0038237320563843324,-10395.959999999994,-0.020791919999999988,0.5454545454545454,8,9201.0,144
HAS/PFE,-824.1065724347272,-0.2087722390525199,-6570.342289934468,-0.013140684579868936,0.4074074074074074,13,62371.0,144
HRL/MKC,-1669.8900536758367,-0.3282069252943637,-8919.472912613157,-0.017838945825226313,0.5652173913043478,18,104530.0,144
PFG/YUM,-4174.741227458764,-1.0571989662690116,-5007.7900000000045,-0.010015580000000008,0.5106382978723404,23,39801.0,144
DLR/PRU,-4552.14980021027,-1.5540978837057495,-7199.762644106666,-0.014399525288213331,0.5333333333333333,8,15151.0,120
AON/GEN,-8525.184323521116,-2.1718388370550166,-8929.147839505546,-0.01785829567901109,0.3333333333333333,16,66559.0,144
CI/LVS,-8722.79422768013,-1.5400717682065095,-12804.44193907418,-0.025608883878148362,0.3684210526315789,16,30873.0,144
