pair_key,s1,s2,param_set,pair_pnl,pair_sharpe,run_sharpe,dsr_pvalue,n_trades,window_idx,train_end
MSCI/LII,MSCI,LII,patient_hold,1112.509953741307,0.3112680277022734,0.8275434551818096,0.9956792606762329,20,1,2025-07-31
D/MCHP,D,MCHP,patient_hold,6262.49416230195,0.4166618813320782,0.8275434551818096,0.9999965786669368,32,1,2025-07-31
DG/MOS,DG,MOS,patient_hold,18641.27826575389,1.072014528199849,0.8275434551818096,0.9999999999865571,24,1,2025-07-31
ESS/EXPD,ESS,EXPD,patient_hold,10716.14489012173,1.1860084286227146,0.8275434551818096,0.9999997212252353,28,1,2025-07-31
ACGL/UHS,ACGL,UHS,patient_hold,-6928.567489780193,-0.6576303112987619,0.8275434551818096,3.3431028862210027e-13,22,1,2025-07-31
AAPL/META,AAPL,META,patient_hold,-2814.050503251581,-0.35905378498156515,0.8275434551818096,7.316365545370158e-12,22,1,2025-07-31
YUM/MCD,YUM,MCD,patient_hold,-5814.172511760455,-0.7963919370261553,0.8275434551818096,1.6668143232170025e-10,34,1,2025-07-31
GS/ALLY,GS,ALLY,patient_hold,14719.73879416962,1.342303720052899,0.8275434551818096,0.9999999999999938,34,1,2025-07-31
CL/USO,CL,USO,patient_hold,13318.41415173717,0.9502497135907736,0.8275434551818096,0.9999999915766691,22,1,2025-07-31
ALGN/UAL,ALGN,UAL,patient_hold,20781.4,1.2220186169522382,0.8275434551818096,0.9999999862656399,36,1,2025-07-31
ARES/CG,ARES,CG,patient_hold,-3262.850319871094,-0.32659996208900743,0.8275434551818096,1.8504737847906785e-17,30,1,2025-07-31
AMG/BEN,AMG,BEN,patient_hold,-6409.337256345204,-0.6852038047458573,0.8275434551818096,4.779324090925242e-14,22,1,2025-07-31
LYFT/UBER,LYFT,UBER,patient_hold,20027.91999999998,1.749304980918948,0.8275434551818096,0.9999999999999667,24,1,2025-07-31
TW/CME,TW,CME,patient_hold,-7254.333192101823,-0.7080754469758388,0.8275434551818096,1.3648914850752135e-10,36,1,2025-07-31
CART/DASH,CART,DASH,patient_hold,-13908.04000000001,-0.780027953199469,0.8275434551818096,1.4658847597516707e-12,34,1,2025-07-31
MSCI/LII,MSCI,LII,deep_dislocation,2866.34388621878,0.7122628822693334,0.3924929903770904,0.9996954803151837,14,1,2025-07-31
D/MCHP,D,MCHP,deep_dislocation,-8402.884121913956,-0.3512583242550671,0.3924929903770904,2.83882476860286e-09,18,1,2025-07-31
DG/MOS,DG,MOS,deep_dislocation,37971.85068804146,1.378408824955153,0.3924929903770904,0.9999999999999752,22,1,2025-07-31
ESS/EXPD,ESS,EXPD,deep_dislocation,18621.62715567245,1.252790402636579,0.3924929903770904,0.9999999980867682,22,1,2025-07-31
ACGL/UHS,ACGL,UHS,deep_dislocation,-4269.036705699229,-0.2621824746832074,0.3924929903770904,1.1177392089863764e-10,24,1,2025-07-31
AAPL/META,AAPL,META,deep_dislocation,-8870.91759462568,-0.9236833200810324,0.3924929903770904,9.23577641655552e-12,12,1,2025-07-31
YUM/MCD,YUM,MCD,deep_dislocation,-9133.348099530522,-0.7138976690725761,0.3924929903770904,7.981868035622546e-06,24,1,2025-07-31
GS/ALLY,GS,ALLY,deep_dislocation,16137.18528385326,1.3234665270380732,0.3924929903770904,0.9999998686730761,16,1,2025-07-31
CL/USO,CL,USO,deep_dislocation,360.4320870717524,0.02207768086079626,0.3924929903770904,0.049037497795827265,10,1,2025-07-31
ALGN/UAL,ALGN,UAL,deep_dislocation,4551.429999999969,0.20422436380557474,0.3924929903770904,0.9628196690980356,26,1,2025-07-31
ARES/CG,ARES,CG,deep_dislocation,-16228.22290361426,-1.2162087550972172,0.3924929903770904,1.571037389817579e-12,20,1,2025-07-31
AMG/BEN,AMG,BEN,deep_dislocation,-5882.556905810717,-0.4236686136738942,0.3924929903770904,9.525003324522803e-08,18,1,2025-07-31
LYFT/UBER,LYFT,UBER,deep_dislocation,22746.94000000004,1.4732563874240252,0.3924929903770904,0.9999999985524102,20,1,2025-07-31
TW/CME,TW,CME,deep_dislocation,-3790.596708074833,-0.3928314390510559,0.3924929903770904,3.5474041524327975e-11,16,1,2025-07-31
CART/DASH,CART,DASH,deep_dislocation,-499.4950000000144,-0.03317081391004016,0.3924929903770904,0.0034113025342716982,12,1,2025-07-31
MSCI/LII,MSCI,LII,high_leverage,13940.64827748347,1.0591169207784805,0.2027586191396615,0.9999999999844903,50,1,2025-07-31
D/MCHP,D,MCHP,high_leverage,-18113.57852936854,-0.6216746360382187,0.2027586191396615,2.669962941859128e-15,36,1,2025-07-31
DG/MOS,DG,MOS,high_leverage,13845.84850890707,0.44168158328257234,0.2027586191396615,0.9999999888601769,42,1,2025-07-31
ESS/EXPD,ESS,EXPD,high_leverage,24194.25055668799,1.5748995467632394,0.2027586191396615,0.9999999999245881,38,1,2025-07-31
ACGL/UHS,ACGL,UHS,high_leverage,6183.382111335872,0.3602862450517324,0.2027586191396615,0.9999435309776157,32,1,2025-07-31
AAPL/META,AAPL,META,high_leverage,-22474.78768975499,-1.5029238869533512,0.2027586191396615,1.1392443043922462e-19,38,1,2025-07-31
YUM/MCD,YUM,MCD,high_leverage,-21690.12105732167,-1.3434964011949162,0.2027586191396615,5.324756852045194e-08,48,1,2025-07-31
GS/ALLY,GS,ALLY,high_leverage,23099.99938500721,1.2470760467518551,0.2027586191396615,1.0,52,1,2025-07-31
CL/USO,CL,USO,high_leverage,-10512.42819728637,-0.46906799834928264,0.2027586191396615,2.8433715016785646e-14,32,1,2025-07-31
ALGN/UAL,ALGN,UAL,high_leverage,41069.99000000008,1.5095808648937978,0.2027586191396615,0.9999999999872984,46,1,2025-07-31
ARES/CG,ARES,CG,high_leverage,-9392.674026342771,-0.5983192205521107,0.2027586191396615,6.336264452781241e-22,50,1,2025-07-31
AMG/BEN,AMG,BEN,high_leverage,-758.750495660599,-0.04990745339720272,0.2027586191396615,0.0012766461684240817,38,1,2025-07-31
LYFT/UBER,LYFT,UBER,high_leverage,7748.419999999982,0.4458643785126847,0.2027586191396615,0.9999972273219458,38,1,2025-07-31
TW/CME,TW,CME,high_leverage,5946.413700711973,0.362647119747449,0.2027586191396615,0.9996810327041874,50,1,2025-07-31
CART/DASH,CART,DASH,high_leverage,-16233.86499999999,-0.6460602867752049,0.2027586191396615,2.2248282369434004e-20,48,1,2025-07-31
MSCI/LII,MSCI,LII,static_threshold,12187.1328644552,0.9901297085752259,0.1984676865585515,0.9999999999989438,98,1,2025-07-31
