Pair,OOS_PnL,Sharpe,MaxDD,MaxDD_pct,WinRate,N_Trades,Turnover,N_Days
EXR/WY,5341.096094447372,1.8148630114880073,-1861.3470791730765,-0.003722694158346153,0.5555555555555556,12,51550.0,150
AON/KKR,3724.4272772339414,0.7681170635653531,-4838.04330822539,-0.009676086616450781,0.5909090909090909,14,16668.0,150
AIG/CFG,1318.931916484812,0.30083109111374984,-4426.531250977319,-0.00885306250195464,0.4230769230769231,15,35195.0,150
AON/BR,401.3492092920733,0.09848588249240678,-5750.416898122903,-0.011500833796245806,0.59375,23,17566.0,150
CL/PM,122.41403680636154,0.0550812637621644,-2507.108389465104,-0.005014216778930209,0.509090909090909,33,25884.0,150
HAS/YUM,-247.14917526219608,-0.04850571698772563,-6456.489999999982,-0.012912979999999963,0.45,14,29513.0,150
SBUX/WYNN,-727.3499999999897,-0.265833961477666,-3368.1999999999853,-0.0067363999999999705,0.47368421052631576,7,12019.0,150
CINF/FISV,-1386.1508625462511,-0.1917600745880924,-13008.22667401136,-0.026016453348022717,0.4772727272727273,22,45385.0,150
AIG/PFG,-2779.4569114698634,-0.7424236114189243,-7720.5465254440005,-0.015441093050888002,0.4,13,27501.0,150
DUK/PPL,-3023.3693383933264,-1.2019366302358576,-4507.469338393331,-0.009014938676786662,0.5,14,48239.0,150
HWM/VLTO,-3678.941563210863,-1.2235901691138187,-5375.352659190505,-0.01075070531838101,0.3157894736842105,9,11917.0,150
CME/DE,-4022.535501923763,-1.6371054715906825,-5040.349437304666,-0.010080698874609332,0.3333333333333333,8,3236.0,150
AKAM/MSFT,-5205.305003003013,-0.5874798093923018,-16345.675003003013,-0.03269135000600602,0.5652173913043478,14,17426.0,150
BKR/WMB,-6858.232245391112,-1.5591486142325002,-8006.921004419338,-0.016013842008838677,0.35714285714285715,12,34440.0,150
APO/MCO,-12391.03816534546,-1.9290303769374193,-13535.688165345462,-0.027071376330690924,0.4418604651162791,21,19458.0,150
