Date,Equity,DailyPnL,Window,Equity_Chained
2025-08-26,499931.5068493151,-68.49315068493152,1,499931.5068493151
2025-08-27,498964.8736986299,-966.6331506852293,1,498964.8736986299
2025-08-28,498222.3800801988,-742.4936184311518,1,498222.3800801988
2025-08-29,498655.1139765455,432.7338963467628,1,498655.1139765455
2025-09-02,496878.5056802295,-1776.608296316001,1,496878.5056802295
2025-09-03,496143.7291602306,-734.776519998908,1,496143.7291602306
2025-09-04,495969.7560095456,-173.9731506849639,1,495969.7560095456
2025-09-05,496587.3728588606,617.6168493150035,1,496587.3728588606
2025-09-08,495060.2297081759,-1527.143150684773,1,495060.2297081759
2025-09-09,496198.5491824307,1138.319474254851,1,496198.5491824307
2025-09-10,497658.4182380189,1459.869055588148,1,497658.4182380189
2025-09-11,498140.8750873338,482.4568493149709,1,498140.8750873338
2025-09-12,499725.4298558941,1584.554768560221,1,499725.4298558941
2025-09-15,501190.1328116086,1464.702955714543,1,501190.1328116086
2025-09-16,500597.1896609236,-592.9431506850524,1,500597.1896609236
2025-09-17,501665.8935649801,1068.703904056572,1,501665.8935649801
2025-09-18,502638.1211133442,972.2275483640842,1,502638.1211133442
2025-09-19,502378.914097329,-259.2070160151925,1,502378.914097329
2025-09-22,503730.3037556907,1351.389658361673,1,503730.3037556907
2025-09-23,503624.7315482077,-105.5722074829973,1,503624.7315482077
2025-09-24,505568.5513196507,1943.819771443028,1,505568.5513196507
2025-09-25,506149.470258403,580.9189387522638,1,506149.470258403
2025-09-26,506439.6993770577,290.2291186547372,1,506439.6993770577
2025-09-29,505806.7162263725,-632.983150685206,1,505806.7162263725
2025-10-01,499931.5068493149,-68.49315068493152,2,505806.7162263725
2025-10-02,497760.0848735688,-2171.421975746052,2,503635.2942506264
2025-10-03,497792.4091419068,32.32426833792124,2,503667.61851896445
2025-10-06,498928.7342755611,1136.325133654289,2,504803.94365261873
2025-10-07,498328.8811248762,-599.8531506848522,2,504204.0905019338
2025-10-08,501613.3176862735,3284.436561397277,2,507488.5270633311
2025-10-09,501172.7006332751,-440.6170529983938,2,507047.9100103327
2025-10-10,501056.7037550835,-115.9968781915959,2,506931.9131321411
2025-10-13,506609.7720799772,5553.068324893713,2,512484.9814570348
2025-10-14,504984.7167997817,-1625.055280195549,2,510859.92617683933
2025-10-15,507130.3245749251,2145.607775143464,2,513005.53395198274
2025-10-16,506243.5214242403,-886.8031506848056,2,512118.73080129793
2025-10-17,506049.2382735555,-194.283150684787,2,511924.4476506131
2025-10-20,508109.2180756324,2059.979802076821,2,513984.42745269
