pair_key,s1,s2,param_set,pair_pnl,pair_sharpe,run_sharpe,dsr_pvalue,n_trades,window_idx,train_end
TXT/YUM,TXT,YUM,vol_agnostic,-4762.309548308033,-0.45133718271291295,0.9960792445372167,1.7638204272697773e-18,72,1,2025-10-17
HAS/PFE,HAS,PFE,vol_agnostic,-2160.306974784597,-0.15113774632052326,0.9960792445372167,1.3554752114729178e-10,70,1,2025-10-17
AME/WMT,AME,WMT,vol_agnostic,-11166.4790275554,-1.0058126997682095,0.9960792445372167,1.7755094339784655e-28,72,1,2025-10-17
DLR/PRU,DLR,PRU,vol_agnostic,-7034.7528521659,-0.5492368008484321,0.9960792445372167,1.402822770506853e-12,60,1,2025-10-17
HRL/MKC,HRL,MKC,vol_agnostic,450.0247566470057,0.0639862750113989,0.9960792445372167,0.19649892058192064,62,1,2025-10-17
AON/GEN,AON,GEN,vol_agnostic,20947.23296074683,1.6637636670309284,0.9960792445372167,0.9999999999998798,60,1,2025-10-17
CINF/FMC,CINF,FMC,vol_agnostic,1618.189074641301,0.10310829253247075,0.9960792445372167,0.4573316749598827,54,1,2025-10-17
BSX/WMB,BSX,WMB,vol_agnostic,2151.53163346704,0.19748873349805832,0.9960792445372167,0.9229023874321738,74,1,2025-10-17
FSLR/RSG,FSLR,RSG,vol_agnostic,21912.66941850758,0.9713073656026127,0.9960792445372167,0.9999999999999603,76,1,2025-10-17
CSCO/PAYC,CSCO,PAYC,vol_agnostic,8867.218328674313,0.7732872647952194,0.9960792445372167,0.9999999994185389,70,1,2025-10-17
GPN/PTC,GPN,PTC,vol_agnostic,7190.531285012645,0.7355404621330303,0.9960792445372167,0.9999999999968261,62,1,2025-10-17
PFE/YUM,PFE,YUM,vol_agnostic,12479.4868644809,1.0680146791192329,0.9960792445372167,0.9999999999517367,64,1,2025-10-17
VTRS/YUM,VTRS,YUM,vol_agnostic,12773.19205153358,0.820277629957098,0.9960792445372167,0.9999998612021568,66,1,2025-10-17
DXCM/UDR,DXCM,UDR,vol_agnostic,6372.998473288955,0.3740067638583096,0.9960792445372167,0.999949882818991,66,1,2025-10-17
AON/BG,AON,BG,vol_agnostic,15919.46214281403,0.939369220096326,0.9960792445372167,0.9999998661976213,80,1,2025-10-17
TXT/YUM,TXT,YUM,low_vol_specialist,312.9996703035258,0.030163902767122008,0.919677868541832,0.07148365227223229,88,1,2025-10-17
HAS/PFE,HAS,PFE,low_vol_specialist,21164.26355956889,1.7099072752710422,0.919677868541832,0.9999996621494959,90,1,2025-10-17
AME/WMT,AME,WMT,low_vol_specialist,-2870.601699999633,-0.3402284912911332,0.919677868541832,1.0650194671251351e-20,90,1,2025-10-17
DLR/PRU,DLR,PRU,low_vol_specialist,518.782882184551,0.05558304033296823,0.919677868541832,0.157986741224089,94,1,2025-10-17
HRL/MKC,HRL,MKC,low_vol_specialist,12261.88920326769,1.336047764877474,0.919677868541832,0.9997778903900437,82,1,2025-10-17
AON/GEN,AON,GEN,low_vol_specialist,1897.936533701402,0.17293837733126927,0.919677868541832,0.8742053315922718,84,1,2025-10-17
CINF/FMC,CINF,FMC,low_vol_specialist,-4303.691930789946,-0.3068263649561754,0.919677868541832,1.2409769664552587e-09,96,1,2025-10-17
BSX/WMB,BSX,WMB,low_vol_specialist,8600.6563872317,0.9307855906193128,0.919677868541832,1.0,92,1,2025-10-17
FSLR/RSG,FSLR,RSG,low_vol_specialist,22362.97715199981,0.8932291395296921,0.919677868541832,0.9999912061794429,82,1,2025-10-17
CSCO/PAYC,CSCO,PAYC,low_vol_specialist,-9203.202696963575,-0.8936478598441442,0.919677868541832,7.62888322328836e-22,88,1,2025-10-17
