Pair,OOS_PnL,Sharpe,MaxDD,MaxDD_pct,WinRate,N_Trades,Turnover,N_Days
CSCO/PAYC,11784.915042987262,2.1826727626248648,-3806.8300000000213,-0.007613660000000043,0.7083333333333334,15,27403.0,144
FSLR/RSG,10865.77907957797,1.0769088718274535,-6169.330000000016,-0.012338660000000033,0.5714285714285714,23,19853.0,144
CHD/HON,8095.041956935254,2.080832198324052,-4587.81000000001,-0.009175620000000021,0.5952380952380952,23,31662.0,144
AON/MCK,7823.159481263557,2.436334374430548,-1909.720000000002,-0.0038194400000000042,0.7083333333333334,14,5651.0,144
DXCM/UDR,3614.503577023562,0.7953506492650078,-4771.120000000015,-0.00954224000000003,0.47058823529411764,17,66237.0,144
TXT/YUM,2906.456970183185,1.2714220574844255,-5314.279824489084,-0.010628559648978167,0.55,8,14092.0,96
AME/WMT,1047.848200460818,0.673093183303021,-1654.6300000000017,-0.0033092600000000035,0.5,10,6255.0,144
HAS/PFE,-97.43536250580564,-0.018944279808309566,-8485.260000000024,-0.016970520000000048,0.45161290322580644,14,66870.0,144
CINF/FMC,-2749.2674856707426,-0.452809194522939,-7251.746781115894,-0.014503493562231788,0.42857142857142855,30,112920.0,144
HRL/MKC,-3001.0250992755273,-0.5702960484982228,-9991.392778734393,-0.019982785557468786,0.54,23,129442.0,144
DLR/PRU,-3747.767373100053,-0.8904209430530943,-5587.207373100056,-0.011174414746200113,0.38461538461538464,20,30045.0,144
PFG/YUM,-4525.6531190724245,-1.2541633078158654,-6914.843119072431,-0.013829686238144862,0.5,18,31992.0,144
DVN/YUM,-5591.467345241033,-3.9475299552510466,-6213.113753364358,-0.012426227506728716,0.2857142857142857,4,12054.0,48
CI/LVS,-9864.327134407604,-2.3059080800603757,-11428.359730366183,-0.022856719460732366,0.391304347826087,17,29582.0,144
AON/GEN,-20158.315856538302,-2.973147439910044,-20593.015856538306,-0.04118603171307661,0.3333333333333333,16,68650.0,144
