Pair,OOS_PnL,Sharpe,MaxDD,MaxDD_pct,WinRate,N_Trades,Turnover,N_Days
HAS/PFE,8773.852947264151,1.156545929678989,-5920.010000000006,-0.011840020000000012,0.4807692307692308,31,144231.0,144
EXR/WY,8132.914585869209,1.8881089082713909,-3241.035259528253,-0.006482070519056506,0.5454545454545454,14,64755.0,144
CSCO/PAYC,6729.223232906954,1.489434894248632,-3775.6500000000037,-0.007551300000000007,0.65,11,19712.0,144
TXT/YUM,4491.066758693792,1.5793592550398303,-3720.4564684014854,-0.007440912936802971,0.5806451612903226,13,21218.0,144
BSX/WMB,3797.465004080527,0.7913403601857152,-5506.659999999998,-0.011013319999999997,0.48148148148148145,12,30149.0,144
AON/BR,1320.907498445512,0.3097818138024146,-5901.234418097227,-0.011802468836194454,0.5588235294117647,20,16307.0,144
RTX/SNA,781.2451267580159,1.097648129117655,-507.1000000000015,-0.001014200000000003,0.8,5,2016.0,144
HAS/YUM,755.1332428741821,0.19896276730856444,-2828.544898827381,-0.005657089797654762,0.4375,7,14296.0,144
ORLY/YUM,0.0,0.0,0.0,0.0,,0,0.0,0
CDNS/PTC,-716.7199999999968,-0.3021178894131891,-3428.149999999987,-0.006856299999999974,0.5454545454545454,6,5172.0,144
ATO/PCG,-2009.3028732481214,-0.5386857800146738,-6099.222260945143,-0.012198444521890285,0.43333333333333335,17,102882.0,144
CINF/FMC,-2248.704229333821,-0.30843891325615563,-9237.33200387039,-0.01847466400774078,0.47692307692307695,30,115625.0,144
HRL/MKC,-6952.383356046607,-1.4593460208591258,-9763.223284263046,-0.01952644656852609,0.5,19,110688.0,144
EVRG/PCG,-8280.481337064673,-3.7646749888661617,-9024.421691542288,-0.018048843383084576,0.3076923076923077,12,77312.0,120
AKAM/KEYS,-13350.099999999962,-1.4006573117275254,-14881.879999999977,-0.029763759999999955,0.2857142857142857,15,20982.0,144
