Pair,OOS_PnL,Sharpe,MaxDD,MaxDD_pct,WinRate,N_Trades,Turnover,N_Days
CSCO/PAYC,14790.75632869536,1.8477641506940732,-5762.640000000014,-0.011525280000000028,0.6,17,32205.0,144
FSLR/RSG,11851.962510763637,1.3014010746705544,-7201.850000000022,-0.014403700000000044,0.5882352941176471,24,17891.0,144
BSX/WMB,9825.197147078119,2.3840294128286703,-1219.180000000001,-0.002438360000000002,0.6923076923076923,6,12877.0,144
HAS/PFE,9501.228637539367,1.3058511643167583,-4575.030000000021,-0.009150060000000041,0.4666666666666667,23,114070.0,144
AON/MCK,8664.46415738187,2.563197397041556,-2482.709999999999,-0.004965419999999998,0.7142857142857143,15,6384.0,144
DXCM/UDR,6865.876444866904,1.4267602779243969,-5011.950000000017,-0.010023900000000033,0.5121951219512195,19,75758.0,144
CINF/FMC,4775.376508770601,0.7158109655268254,-4862.997307327235,-0.00972599461465447,0.5151515151515151,41,146550.0,144
DLR/PRU,1852.5307895994556,0.42959232839453615,-4333.939999999999,-0.008667879999999998,0.45454545454545453,21,32318.0,120
AME/WMT,1502.2364308755596,0.9895693076134078,-996.1600000000058,-0.0019923200000000114,0.5714285714285714,10,5947.0,144
TXT/YUM,1350.8136827827543,0.5990829825690424,-5999.701264381386,-0.011999402528762772,0.5,9,15255.0,96
DVN/YUM,418.7417965500422,0.29166377944139277,-2727.6422626620997,-0.005455284525324199,0.4444444444444444,3,7480.0,48
PFG/YUM,-4401.213703816984,-1.109736634917614,-7392.713703816992,-0.014785427407633984,0.5128205128205128,19,32948.0,144
HRL/MKC,-6408.8820081043095,-1.2176557810688033,-7243.2951357995735,-0.014486590271599147,0.4772727272727273,19,112054.0,144
CI/LVS,-6707.307246907196,-1.6038316649956499,-10606.53673214137,-0.02121307346428274,0.45454545454545453,16,26158.0,144
AON/GEN,-19571.677656970343,-2.5909152243704683,-21029.227656970343,-0.04205845531394069,0.4418604651162791,20,86525.0,144
