Pair,OOS_PnL,Sharpe,MaxDD,MaxDD_pct,WinRate,N_Trades,Turnover,N_Days
BSX/PFE,15194.108000000007,2.051081769949115,-1038.8,-0.0020775999999999998,0.5833333333333334,6,32390.0,144
AKAM/MSFT,5959.773286286269,0.9162825325105008,-3654.1167137137336,-0.0073082334274274675,0.5789473684210527,9,10614.0,144
HWM/ROP,5953.023538586609,1.3415350770765408,-2942.0215854476396,-0.005884043170895279,0.525,29,9802.0,144
HAS/YUM,5867.8440701143245,1.103777210296156,-4125.3199421440695,-0.00825063988428814,0.5,10,23132.0,144
EXR/WY,5329.6299999999965,1.9182357141989652,-1982.0400000000113,-0.003964080000000023,0.5882352941176471,9,33911.0,144
AON/KKR,3729.26642873908,1.1795276027316899,-3165.779999999999,-0.006331559999999997,0.5909090909090909,12,13851.0,96
CME/DE,570.8336904625189,0.31932588939661366,-2326.506724993056,-0.004653013449986113,0.5555555555555556,7,3180.0,144
AON/BX,458.0430090391502,0.18659992942405704,-5996.806990960836,-0.011993613981921671,0.38461538461538464,6,6474.0,72
AAPL/CINF,-629.3180628340883,-0.24528541004609095,-2283.7328296416617,-0.004567465659283324,0.36363636363636365,4,3437.0,144
AON/BR,-709.9349072478744,-0.18506955821941373,-7086.5406428239185,-0.014173081285647838,0.5666666666666667,17,14834.0,120
DUK/PPL,-1039.122521543176,-0.33140555102987523,-4507.44663904528,-0.00901489327809056,0.5147058823529411,19,64507.0,144
AIG/CFG,-4487.435843121715,-0.9981389059443172,-7062.075057407417,-0.014124150114814835,0.4222222222222222,16,47324.0,144
PFE/PODD,-7226.223162942313,-1.1744447367315343,-11289.306021663131,-0.02257861204332626,0.4482758620689655,18,76378.0,144
CINF/FISV,-9142.097175741404,-1.3609358292104503,-12334.577175741397,-0.024669154351482793,0.4489795918367347,21,44868.0,144
APO/MCO,-13203.381745626417,-2.581945879610235,-13788.081745626427,-0.027576163491252855,0.43333333333333335,15,14589.0,144
