Pair,OOS_PnL,Sharpe,MaxDD,MaxDD_pct,WinRate,N_Trades,Turnover,N_Days
HAS/PFE,8899.08121765397,1.2775465986114263,-6934.2400000000125,-0.013868480000000025,0.42105263157894735,30,132275.0,144
CINF/FMC,8479.714669455043,0.7838652775976299,-6314.799999999982,-0.012629599999999965,0.48148148148148145,11,65759.0,144
BSX/WMB,5397.176664307432,1.0573851953629796,-5142.079999999999,-0.010284159999999999,0.48148148148148145,14,32013.0,144
CSCO/PAYC,4808.88742544084,1.1466662690299323,-3518.2800000000034,-0.007036560000000007,0.5833333333333334,11,18449.0,144
TXT/YUM,3800.921935740856,1.47523976617753,-2995.420706319701,-0.005990841412639402,0.5555555555555556,12,18228.0,144
AME/WMT,1980.4699337415932,0.5626173217961601,-3470.1799999999957,-0.006940359999999992,0.6153846153846154,6,7330.0,144
EXR/WY,1340.4767767424905,0.48177074856062074,-2648.826458075339,-0.005297652916150678,0.48,7,28992.0,144
AON/BR,1299.3958783771668,0.3252447628471852,-6753.698101716671,-0.013507396203433341,0.6060606060606061,21,15249.0,144
HAS/YUM,708.1328423838609,0.2005494635868752,-2620.60141755228,-0.0052412028351045605,0.4375,7,13302.0,144
RTX/SNA,591.318297182758,0.9035087761613602,-475.7000000000014,-0.0009514000000000029,0.75,5,1689.0,144
CDNS/PTC,325.9100000000001,0.16309603493898162,-2182.3100000000004,-0.0043646200000000005,0.5555555555555556,6,4366.0,144
ATO/PCG,-2026.796698276249,-0.6886057852553432,-5727.504031116388,-0.011455008062232777,0.5,16,94072.0,144
EVRG/PCG,-4053.5620255998565,-1.643605308090165,-6075.918311289662,-0.012151836622579324,0.42857142857142855,13,82038.0,120
HRL/MKC,-7205.165433129102,-1.5966382332230966,-9262.528078076632,-0.018525056156153262,0.49019607843137253,19,102454.0,144
AKAM/KEYS,-11695.599999999964,-1.3118581957610176,-12777.229999999987,-0.025554459999999973,0.3181818181818182,15,19637.0,144
