Pair,OOS_PnL,Sharpe,MaxDD,MaxDD_pct,WinRate,N_Trades,Turnover,N_Days
HII/PG,11317.199511309842,2.408030740248514,-1556.562129510792,-0.003113124259021584,0.8888888888888888,5,6479.0,144
MTCH/NVR,9136.416495585941,2.314721863470928,-2214.5499999999956,-0.004429099999999991,0.6666666666666666,34,95312.0,144
F/PG,9039.859564544979,2.9600538492358752,-1469.8499999999967,-0.0029396999999999934,0.6521739130434783,12,76468.0,144
AMT/TJX,7416.543126098399,2.1096851275098065,-2219.919999999998,-0.004439839999999995,0.5434782608695652,22,24526.0,144
AWK/STLD,5815.079336506656,1.4610031292166994,-2844.4151382798455,-0.005688830276559691,0.55,10,10719.0,144
GIS/HUBB,4627.769999999987,2.3077736021880013,0.0,0.0,1.0,3,7980.0,144
MSCI/MTB,3270.5427065221484,1.038053602926904,-1716.251554134271,-0.0034325031082685416,0.5789473684210527,9,5468.0,144
ETR/MKTX,2911.731510984063,2.2624321038813613,-183.65999999999985,-0.0003673199999999997,0.7142857142857143,5,4689.0,144
CL/WST,1686.8080759538261,0.26215728856113424,-7554.170939081793,-0.015108341878163586,0.4090909090909091,20,29913.0,144
PFG/WMT,-1500.935530508687,-0.7349698152289905,-3698.938748268718,-0.007397877496537436,0.4444444444444444,9,17092.0,96
CL/GD,-3277.8599999999906,-0.8076375341855575,-6341.189999999995,-0.01268237999999999,0.43333333333333335,13,19053.0,144
AWK/EXPD,-3587.2898292848586,-0.5186506734673897,-9237.679829284867,-0.018475359658569734,0.5416666666666666,15,17831.0,144
MKTX/WST,-5191.701004975428,-1.1168143806373974,-9222.751004975422,-0.018445502009950845,0.43333333333333335,17,14972.0,144
AWK/FOX,-5685.595588881811,-0.9216656593254781,-11388.26045333389,-0.02277652090666778,0.48148148148148145,27,60356.0,144
GRMN/KO,-11917.10616203268,-2.371095174055239,-16584.781044857755,-0.03316956208971551,0.425,19,33406.0,144
