Pair,OOS_PnL,Sharpe,MaxDD,MaxDD_pct,WinRate,N_Trades,Turnover,N_Days
AMT/TJX,11308.016814612172,2.670742222345331,-1707.6900000000023,-0.0034153800000000047,0.5531914893617021,25,31838.0,144
MTCH/NVR,7806.7063863839785,1.8830908378690734,-2850.9700000000275,-0.0057019400000000555,0.6122448979591837,34,99324.0,144
CL/WST,4120.749555243434,0.6206918894665233,-8055.200444756554,-0.01611040088951311,0.4444444444444444,22,32824.0,144
GIS/HUBB,3527.8677054121517,1.9721596032080915,0.0,0.0,1.0,3,6821.0,144
MSCI/MTB,3478.7208220575285,1.0852928702232023,-1724.7523219469726,-0.0034495046438939455,0.5789473684210527,9,5620.0,144
PFE/PSX,1225.0207619069306,0.199502354385321,-6231.465873596725,-0.01246293174719345,0.5142857142857142,20,85122.0,144
PFG/WMT,1116.4384039754377,0.33817962421796216,-6021.009900340075,-0.01204201980068015,0.5,13,22019.0,96
F/PG,787.0556978527858,0.3094250228263673,-2227.974302147236,-0.004455948604294472,0.45454545454545453,11,83137.0,144
MKTX/WST,31.200000000002774,0.007703092652625523,-7385.339999999995,-0.01477067999999999,0.5,18,15045.0,144
LNT/MKTX,0.0,0.0,0.0,0.0,,0,0.0,0
CI/LVS,0.0,0.0,0.0,0.0,,0,0.0,0
BALL/SBUX,-422.57834305919096,-0.13623645409683802,-5839.060393014621,-0.011678120786029242,0.5925925925925926,34,44914.0,144
ETR/MKTX,-4447.371920783993,-1.6129300990478157,-6789.159999999998,-0.013578319999999996,0.3333333333333333,6,6884.0,144
PFG/YUM,-7575.340740136017,-2.3661407243781247,-7575.340740136018,-0.015150681480272037,0.39473684210526316,16,27237.0,144
GRMN/KO,-13382.782036049995,-2.3709959512262153,-16178.039060389434,-0.03235607812077887,0.4358974358974359,15,26424.0,144
