Pair,OOS_PnL,Sharpe,MaxDD,MaxDD_pct,WinRate,N_Trades,Turnover,N_Days
FSLR/RSG,11728.951210986725,1.0472835399466034,-6069.960000000017,-0.012139920000000035,0.5681818181818182,22,19620.0,144
AON/MCK,9137.10368403589,2.704706803710758,-1810.5000000000018,-0.0036210000000000036,0.75,14,5751.0,144
CHD/HON,6867.739590420146,1.78964759579129,-4563.560000000003,-0.009127120000000006,0.5853658536585366,22,31729.0,144
AKAM/YUM,4940.3023879081875,0.5501430334905426,-10333.399999999998,-0.020666799999999996,0.5128205128205128,21,30672.0,144
CINF/FMC,4867.311137417308,0.774016548562522,-5479.222057191089,-0.010958444114382179,0.5365853658536586,30,114999.0,144
EFX/MMM,3128.309754309569,0.7358224727720862,-4114.180245690414,-0.008228360491380829,0.5517241379310345,12,12788.0,144
DLR/PRU,244.93187926584937,0.0799423022682309,-4927.925170633793,-0.009855850341267585,0.5294117647058824,7,14482.0,144
CI/MTD,187.75565479893976,0.04374369262820654,-6950.809999999991,-0.013901619999999983,0.5,29,7282.0,144
TXT/YUM,0.0,0.0,0.0,0.0,,0,0.0,0
EPAM/MSCI,-1835.8420060511344,-0.37107559352678504,-6680.500000000015,-0.013361000000000029,0.5,18,12980.0,120
HAS/PFE,-2050.3493886132483,-0.40056931856733524,-8486.330000000016,-0.016972660000000032,0.41379310344827586,14,66288.0,144
HRL/MKC,-2409.1397981988034,-0.4176713412173631,-8100.014620356305,-0.01620002924071261,0.5576923076923077,20,120679.0,144
CI/LVS,-4598.266402143803,-1.302202167123751,-6223.42246428605,-0.0124468449285721,0.46875,16,21947.0,120
PFG/YUM,-5075.709373357195,-1.3720897536212482,-7002.409373357197,-0.014004818746714394,0.4857142857142857,18,32386.0,144
AON/GEN,-13886.356555893477,-2.2883922745061422,-14334.728699782829,-0.028669457399565657,0.39285714285714285,17,71168.0,144
