Date,OOS_Equity,OOS_DailyPnL,Window,n_pairs,OOS_Equity_Chained
2025-10-02,499931.506849315,-68.49315068498254,1,14,499931.506849315
2025-10-03,500429.0636986298,497.556849314773,1,14,500429.0636986298
2025-10-06,504356.3497250461,3927.286026416288,1,14,504356.3497250461
2025-10-07,502324.3273872894,-2032.0223377567017,1,14,502324.3273872894
2025-10-08,505440.8678470574,3116.5404597680317,1,14,505440.8678470574
2025-10-09,505221.6160074263,-219.25183963112067,1,14,505221.6160074263
2025-10-10,505483.5517770495,261.93576962320367,1,14,505483.5517770495
2025-10-13,506921.6557986015,1438.1040215520188,1,14,506921.6557986015
2025-10-14,506908.7226479163,-12.933150685217697,1,14,506908.7226479163
2025-10-15,510088.8194972314,3180.0968493151013,1,14,510088.8194972314
2025-10-16,510074.6163465462,-14.203150685178116,1,14,510074.6163465462
2025-10-17,509029.5931958612,-1045.0231506850105,1,14,509029.5931958612
2025-10-20,510537.9800451761,1508.3868493149057,1,14,510537.9800451761
2025-10-21,510887.6868944913,349.7068493152037,1,14,510887.6868944913
2025-10-22,510308.2537438065,-579.4331506848102,1,14,510308.2537438065
2025-10-23,517301.8105931213,6993.556849314773,1,14,517301.8105931213
2025-10-24,516503.063026831,-798.747566290258,1,14,516503.063026831
2025-10-27,521097.3598761458,4594.296849314764,1,14,521097.3598761458
2025-10-28,524095.8685880145,2998.5087118687225,1,14,524095.8685880145
2025-10-29,520101.2066240743,-3994.6619639401906,1,14,520101.2066240743
2025-10-30,519166.7034733893,-934.5031506849919,1,14,519166.7034733893
2025-10-31,515467.6003227045,-3699.103150684852,1,14,515467.6003227045
2025-11-03,514283.5000221665,-1184.1003005379462,1,14,514283.5000221665
2025-11-04,513859.1368714812,-424.3631506853271,1,14,513859.1368714812
2025-11-06,499931.506849315,-68.49315068498254,2,14,513859.1368714812
2025-11-07,499863.01369863,-68.49315068504075,2,14,513790.64372079616
2025-11-10,497648.7508354678,-2214.2628631621483,2,14,511576.380857634
2025-11-11,497937.9719852767,289.2211498088436,2,14,511865.60200744285
2025-11-12,498240.6388345917,302.66684931505006,2,14,512168.2688567579
2025-11-13,497569.4056839065,-671.233150685206,2,14,511497.0357060727
2025-11-14,495414.8325332216,-2154.5731506849406,2,14,509342.46255538776
2025-11-17,495346.3393825367,-68.49315068486612,2,14,509273.9694047029
2025-11-18,494581.633235403,-764.706147133722,2,14,508509.26325756917
2025-11-19,494371.7667553303,-209.86648007266922,2,14,508299.3967774965
2025-11-20,494525.6847162913,153.91796096100006,2,14,508453.3147384575
2025-11-21,495175.8415656061,650.1568493148079,2,14,509103.4715877723
2025-11-24,495663.1184149211,487.2768493149779,2,14,509590.7484370873
2025-11-25,495636.2466537005,-26.87176122062374,2,14,509563.87667586666
2025-11-26,495128.6535030155,-507.59315068495926,2,14,509056.2835251817
2025-11-28,495335.2803523309,206.62684931536205,2,14,509262.91037449706
2025-12-01,494979.5461654662,-355.73418686469086,2,14,508907.1761876324
2025-12-02,494525.6788770927,-453.8672883734689,2,14,508453.3088992589
2025-12-03,493079.1839159608,-1446.4949611319462,2,14,507006.81393812696
2025-12-04,491116.1907652759,-1962.9931506848661,2,14,505043.8207874421
2025-12-05,490995.6776145909,-120.51315068500116,2,14,504923.3076367571
2025-12-08,492558.2844639058,1562.6068493148778,2,14,506485.91448607197
2025-12-09,492049.1313132209,-509.1531506848987,2,14,505976.76133538707
2025-12-10,492522.0981625357,472.9668493148056,2,14,506449.7281847019
2025-12-12,499931.5068493149,-68.49315068509895,3,14,506449.7281847019
2025-12-15,499585.8779070951,-345.6289422197733,3,14,506104.0992424821
2025-12-16,499419.6321640447,-166.2457430504146,3,14,505937.8534994317
2025-12-17,499357.6490133596,-61.98315068508964,3,14,505875.8703487466
2025-12-18,498626.1158626747,-731.5331506849034,3,14,505144.3371980617
2025-12-19,497169.2716522056,-1456.8442104691057,3,14,503687.4929875926
2025-12-22,494548.1890229193,-2621.082629286335,3,14,501066.41035830625
2025-12-23,494779.3158722344,231.12684931512922,3,14,501297.5372076214
2025-12-24,494694.1127215495,-85.20315068488708,3,14,501212.3340569365
2025-12-26,494243.3695708645,-450.74315068504075,3,14,500761.59090625145
2025-12-29,493857.5764201795,-385.7931506849709,3,14,500375.7977555665
2025-12-30,492624.63819626,-1232.938223919482,3,14,499142.859531647
2025-12-31,492466.4359495783,-158.20224668172887,3,14,498984.6572849653
2026-01-02,491672.8712997547,-793.5646498235874,3,14,498191.0926351417
2026-01-05,490510.7570373607,-1162.114262394025,3,14,497028.97837274766
2026-01-06,488983.3217418198,-1527.4352955408976,3,14,495501.54307720676
2026-01-07,489407.5385911345,424.21684931468917,3,14,495925.75992652145
2026-01-08,490531.0335129856,1123.4949218511465,3,14,497049.2548483726
2026-01-09,489280.8211285511,-1250.2123844345333,3,14,495799.04246393807
2026-01-12,488116.0354778663,-1164.7856506847893,3,14,494634.2568132533
2026-01-13,487163.3123271812,-952.7231506850803,3,14,493681.5336625682
2026-01-14,490061.2191764963,2897.906849315099,3,14,496579.4405118833
2026-01-15,490937.1460258112,875.9268493148847,3,14,497455.3673611982
2026-01-16,491529.922875126,592.7768493148033,3,14,498048.144210513
2026-01-21,499931.506849315,-68.49315068498254,4,14,498048.144210513
2026-01-22,500713.9909323562,782.4840830411995,4,14,498830.6282935542
2026-01-23,499375.1277816711,-1338.8631506850943,4,14,497491.7651428691
2026-01-26,501361.2415332439,1986.1137515727896,4,14,499477.8788944419
2026-01-27,501019.2174310016,-342.02410224231426,4,14,499135.85479219956
2026-01-28,502410.2603535636,1391.0429225619882,4,14,500526.89771476155
2026-01-29,509064.333682307,6654.073328743398,4,14,507180.97104350495
2026-01-30,508084.3340790542,-979.9996032527997,4,14,506200.97144025215
2026-02-02,505771.6280935736,-2312.7059854805702,4,14,503888.2654547716
2026-02-03,505042.2238988713,-729.4041947023361,4,14,503158.86126006924
2026-02-04,504689.5289709123,-352.6949279590044,4,14,502806.16633211024
2026-02-05,504394.1641083367,-295.364862575545,4,14,502510.8014695347
2026-02-06,508979.4672062133,4585.3030978765455,4,14,507096.10456741124
2026-02-09,510698.1552864569,1718.68808024365,4,14,508814.7926476549
2026-02-10,515363.6207389049,4665.465452447999,4,14,513480.2581001029
2026-02-11,515939.0741260079,575.4533871029853,4,14,514055.7114872059
2026-02-12,515870.5809753229,-68.49315068498254,4,14,513987.2183365209
2026-02-13,519341.3793664417,3470.798391118762,4,14,517458.01672763965
2026-02-17,522325.147885686,2983.7685192443314,4,14,520441.785246884
2026-02-18,523817.9147350008,1492.766849314794,4,14,521934.5520961988
2026-02-19,523438.1615843158,-379.75315068499185,4,14,521554.7989455138
2026-02-20,525278.1784336308,1840.0168493150268,4,14,523394.8157948288
2026-02-23,525209.6852829457,-68.49315068509895,4,14,523326.3226441437
2026-02-24,525344.3421322608,134.65684931504074,4,14,523460.97949345876
2026-02-26,499931.5068493148,-68.49315068521537,5,13,523460.97949345876
2026-02-27,497168.1258061824,-2763.3810431323946,5,13,520697.59845032636
2026-03-02,495590.5433965018,-1577.5824096805882,5,13,519120.0160406458
2026-03-03,494362.5977736039,-1227.9456228978815,5,13,517892.0704177479
2026-03-04,495058.7574423668,696.1596687628771,5,13,518588.23008651077
2026-03-05,493737.5556456727,-1321.2017966940766,5,13,517267.0282898167
2026-03-06,491159.0708378641,-2578.4848078085924,5,13,514688.5434820081
2026-03-09,491592.0276871792,432.9568493150873,5,13,515121.5003313232
2026-03-10,495072.5213803598,3480.493693180557,5,13,518601.99402450374
2026-03-11,492649.2982296742,-2423.223150685546,5,13,516178.7708738182
2026-03-12,494798.2150789894,2148.9168493151665,5,13,518327.68772313336
2026-03-13,494369.7419283044,-428.4731506850221,5,13,517899.21457244834
2026-03-16,488966.5587776195,-5403.183150684868,5,13,512496.0314217635
2026-03-17,488408.7856269344,-557.7731506851269,5,13,511938.25827107835
2026-03-18,487991.3924762498,-417.39315068459837,5,13,511520.86512039375
2026-03-19,487329.8993255647,-661.493150685099,5,13,510859.37196970865
2026-03-20,487436.7461748794,106.84684931469383,5,13,510966.21881902334
2026-03-23,489032.4130241944,1595.66684931505,5,13,512561.8856683384
2026-03-24,486832.6398735098,-2199.773150684603,5,13,510362.1125176538
2026-03-25,485036.2667228244,-1796.3731506853946,5,13,508565.7393669684
2026-03-26,484317.3935721396,-718.8731506848126,5,13,507846.8662162836
2026-03-27,486523.2604214547,2205.8668493150617,5,13,510052.73306559864
2026-03-30,485079.6072707694,-1443.653150685248,5,13,508609.0799149134
2026-03-31,485733.7541200843,654.1468493148568,5,13,509263.22676422825
2026-04-02,499931.5068493151,-68.49315068492433,6,14,509263.22676422825
2026-04-06,500283.69369863,352.18684931495227,6,14,509615.4136135432
2026-04-07,500495.7305479449,212.03684931487078,6,14,509827.4504628581
2026-04-08,501444.9407673378,949.2102193929022,6,14,510776.660682251
2026-04-09,498701.4359935449,-2743.504773792927,6,14,508033.15590845805
2026-04-10,496487.2040888094,-2214.2319047354977,6,14,505818.92400372255
