Pair,OOS_PnL,Sharpe,MaxDD,MaxDD_pct,WinRate,N_Trades,Turnover,N_Days
FSLR/WST,23112.317938400818,2.704930116773756,-5187.790000000004,-0.010375580000000008,0.68,26,10086.0,144
CL/WST,11350.695306351852,2.1895703468398855,-2652.1279439057853,-0.005304255887811571,0.5909090909090909,53,39732.0,144
MKTX/WST,10265.273233785052,1.8806613538255135,-3106.436188773735,-0.00621287237754747,0.5535714285714286,15,6483.0,144
MTCH/NVR,8476.109859033339,2.124848316701182,-2643.0800000000218,-0.005286160000000043,0.5777777777777777,32,89804.0,144
CL/GD,5591.429298570025,1.4993453775777588,-2200.6399999999994,-0.004401279999999999,0.6041666666666666,18,3653.0,144
ED/NTAP,3983.933420533069,0.678502790891668,-8797.177842848163,-0.017594355685696325,0.5306122448979592,21,34530.0,144
MSCI/MTB,1830.050000000005,0.6399895297657997,-1729.679999999999,-0.0034593599999999977,0.4166666666666667,7,3634.0,144
ETR/MKTX,1786.2952953842462,0.5596781577517782,-3623.411222292588,-0.007246822444585176,0.5,6,2643.0,144
F/PG,353.14131134967903,0.22627251487360314,-1705.700000000008,-0.003411400000000016,0.5416666666666666,13,27989.0,144
CL/SRE,202.2773679510442,0.05935306438589873,-3515.0360767790357,-0.007030072153558072,0.5094339622641509,10,9880.0,144
HII/PG,140.1899999999955,0.09583237317179107,-2139.829999999994,-0.004279659999999988,0.4782608695652174,7,2095.0,144
AWK/STLD,-142.0351587107482,-0.027363749940571648,-5949.789999999992,-0.011899579999999984,0.5636363636363636,12,6559.0,144
AWK/EXPD,-4668.926391429644,-1.1189122660972544,-7134.206391429648,-0.014268412782859296,0.42857142857142855,14,8831.0,144
AWK/FOX,-9357.035901581356,-1.672963227829969,-13374.839922199917,-0.026749679844399833,0.38333333333333336,39,56365.0,144
GRMN/KO,-15697.676650348614,-2.824018008822017,-17670.136919027605,-0.035340273838055214,0.35714285714285715,16,24541.0,144
