Pair,OOS_PnL,Sharpe,MaxDD,MaxDD_pct,WinRate,N_Trades,Turnover,N_Days
FSLR/WST,19244.17055304552,2.2522860547357597,-5187.790000000004,-0.010375580000000008,0.6956521739130435,27,19513.0,144
F/PG,10153.754608895702,3.2237403068369774,-1627.390000000004,-0.003254780000000008,0.7142857142857143,10,65974.0,144
HII/PG,9605.040000000003,2.3476417709677855,-760.3600000000006,-0.0015207200000000012,0.9,5,5503.0,144
MTCH/NVR,5819.541337744498,1.4257245284976003,-3699.919999999997,-0.0073998399999999935,0.5681818181818182,32,86578.0,144
CL/WST,3023.2347094022084,0.42585623598433664,-10925.39662928455,-0.0218507932585691,0.5142857142857142,21,30772.0,144
MSCI/MTB,2517.729999999996,0.8830121355345374,-1729.3799999999983,-0.0034587599999999965,0.625,7,4240.0,144
AWK/EXPD,1298.2989938509074,0.33852470416828406,-5299.096699077613,-0.010598193398155226,0.48,13,18364.0,144
ETR/MKTX,1195.3782233836878,0.9343685708796532,-1172.9083585136796,-0.002345816717027359,0.5384615384615384,6,4514.0,144
CL/GD,960.254342496964,0.23329542912981185,-2828.070000000007,-0.005656140000000014,0.45161290322580644,11,18240.0,144
AWK/FOX,-1952.3804931463442,-0.321496803076353,-8671.368300878186,-0.01734273660175637,0.5192307692307693,24,54179.0,144
AWK/STLD,-2304.419025537873,-0.6990293170431912,-3776.119025537871,-0.007552238051075742,0.4117647058823529,7,6878.0,144
PG/RTX,-2601.4755579632747,-1.1553191316114009,-4431.95555796328,-0.008863911115926559,0.4,9,9862.0,144
MKTX/WST,-2849.583326312857,-0.6370852680984346,-9027.469547872774,-0.018054939095745546,0.5217391304347826,17,13706.0,144
CL/SRE,-2893.7562879177385,-1.2022817909462493,-4457.449999999992,-0.008914899999999983,0.38095238095238093,11,22651.0,144
GRMN/KO,-14539.082387312741,-2.5957943888601367,-16774.650136964716,-0.03354930027392943,0.4722222222222222,17,26066.0,144
