Pair,OOS_PnL,Sharpe,MaxDD,MaxDD_pct,WinRate,N_Trades,Turnover,N_Days
HAS/PFE,15383.35322855864,2.344471091889601,-4312.249999999998,-0.008624499999999997,0.5,20,93216.0,144
FSLR/RSG,9632.77449240881,1.1952683697652713,-6179.990000000016,-0.012359980000000033,0.5918367346938775,25,15862.0,144
AON/MCK,7207.201731442261,2.19047735649864,-2487.2700000000004,-0.004974540000000001,0.6923076923076923,15,5921.0,144
DXCM/UDR,6430.696444866912,1.3394786236086966,-5007.110000000015,-0.01001422000000003,0.5,17,71311.0,144
CINF/FMC,5188.200148813872,0.7819646754612737,-5896.7258624059305,-0.011793451724811862,0.4827586206896552,36,131781.0,144
TXT/YUM,2329.6236827827615,0.9930334613231679,-5669.0312643813895,-0.01133806252876278,0.5263157894736842,9,15231.0,96
AME/WMT,1670.1568870967565,1.1015796069921886,-888.7299999999997,-0.0017774599999999994,0.6,9,5950.0,144
BSX/WMB,654.208739842021,0.14836258518789402,-4653.5028529218525,-0.009307005705843705,0.4444444444444444,8,20832.0,144
DVN/YUM,49.44537741620525,0.034883169400925486,-2711.0708887937362,-0.005422141777587473,0.375,3,7417.0,48
PFG/YUM,-5315.068478137759,-1.4807495620480728,-6998.418478137764,-0.01399683695627553,0.5,19,31982.0,144
CSCO/PAYC,-5482.646132426567,-0.7385360483458645,-14503.074228153484,-0.029006148456306967,0.5555555555555556,21,39692.0,144
CI/LVS,-5564.366387760262,-1.1519220786364839,-10609.808484981624,-0.02121961696996325,0.44680851063829785,17,28328.0,144
DLR/PRU,-5579.5237004110195,-1.4095811557984679,-6892.593700411022,-0.013785187400822043,0.35714285714285715,22,33033.0,120
HRL/MKC,-5754.200716504258,-1.0990498624467682,-7205.725548799428,-0.014411451097598857,0.5,19,108497.0,144
AON/GEN,-15249.343564883075,-1.95077712533308,-19019.22609142236,-0.03803845218284472,0.4146341463414634,20,90791.0,144
