pair_key,s1,s2,param_set,pair_pnl,pair_sharpe,run_sharpe,dsr_pvalue,n_trades,window_idx,train_end
DUK/PPL,DUK,PPL,aggressive,12014.63875224472,1.7662997164689895,0.9835461985784144,1.0,64,1,2025-12-01
HAS/YUM,HAS,YUM,aggressive,33223.91121052242,1.8017803815067592,0.9835461985784144,0.999999864416571,74,1,2025-12-01
AON/BR,AON,BR,aggressive,3141.733074933678,0.37754044645324325,0.9835461985784144,0.9999998933264513,62,1,2025-12-01
APO/MCO,APO,MCO,aggressive,18373.47388034903,1.4669276833926626,0.9835461985784144,1.0,72,1,2025-12-01
EXR/WY,EXR,WY,aggressive,4392.075468132958,0.2877537768259937,0.9835461985784144,0.9996897512907281,64,1,2025-12-01
HWM/VLTO,HWM,VLTO,aggressive,25840.09426959515,1.521671010493383,0.9835461985784144,1.0,72,1,2025-12-01
CINF/FISV,CINF,FISV,aggressive,-34421.41310234876,-1.7529805684508557,0.9835461985784144,6.242995059070656e-08,78,1,2025-12-01
AKAM/MSFT,AKAM,MSFT,aggressive,19055.09433925659,1.7969542131037637,0.9835461985784144,1.0,70,1,2025-12-01
AON/KKR,AON,KKR,aggressive,-5692.150129960082,-0.26952721770441385,0.9835461985784144,1.235548395517747e-09,76,1,2025-12-01
AIG/CFG,AIG,CFG,aggressive,-6954.213616041154,-0.43374136161267535,0.9835461985784144,6.332522823004171e-18,94,1,2025-12-01
CME/DE,CME,DE,aggressive,13624.99378025573,0.9400405099683015,0.9835461985784144,0.9999999999999999,70,1,2025-12-01
HWM/ROP,HWM,ROP,aggressive,8139.227324677269,0.5220460557129043,0.9835461985784144,0.9999999982758176,78,1,2025-12-01
NSC/UNP,NSC,UNP,aggressive,-8792.939781588953,-1.0105994382440318,0.9835461985784144,1.1463138158640808e-16,98,1,2025-12-01
AIG/PFG,AIG,PFG,aggressive,-11844.46233347437,-0.9576760950907848,0.9835461985784144,1.5454055255927793e-33,78,1,2025-12-01
BSX/PFE,BSX,PFE,aggressive,20121.39527926413,0.9471260699674494,0.9835461985784144,1.0,80,1,2025-12-01
DUK/PPL,DUK,PPL,vol_gated,3284.150156378078,0.8923133815955671,0.937954501168214,0.9999999999875268,50,1,2025-12-01
HAS/YUM,HAS,YUM,vol_gated,11929.22044848748,1.157354127007711,0.937954501168214,0.9998908190307269,52,1,2025-12-01
AON/BR,AON,BR,vol_gated,-336.2978766721844,-0.08276681549939388,0.937954501168214,0.00017305788076543105,50,1,2025-12-01
APO/MCO,APO,MCO,vol_gated,5436.610620186799,0.7559832033755083,0.937954501168214,0.9999999999999941,48,1,2025-12-01
EXR/WY,EXR,WY,vol_gated,6275.553017742707,0.7060121042783375,0.937954501168214,0.9999999996268815,48,1,2025-12-01
HWM/VLTO,HWM,VLTO,vol_gated,12003.52564885716,1.4949590246056215,0.937954501168214,0.9999999999951094,40,1,2025-12-01
CINF/FISV,CINF,FISV,vol_gated,-11880.76194565306,-0.7384914890721708,0.937954501168214,4.533475028377579e-05,60,1,2025-12-01
AKAM/MSFT,AKAM,MSFT,vol_gated,13470.27731748691,2.200820381941578,0.937954501168214,1.0,46,1,2025-12-01
AON/KKR,AON,KKR,vol_gated,1605.626286610076,0.14290846971561116,0.937954501168214,0.7625399783352347,58,1,2025-12-01
AIG/CFG,AIG,CFG,vol_gated,-269.6759217791987,-0.036130389382465905,0.937954501168214,0.0025173688324457953,56,1,2025-12-01
CME/DE,CME,DE,vol_gated,5921.728750912953,0.7429093969382111,0.937954501168214,0.9999999999751267,52,1,2025-12-01
HWM/ROP,HWM,ROP,vol_gated,2759.364850797357,0.4401030024551111,0.937954501168214,0.9999719555596607,48,1,2025-12-01
NSC/UNP,NSC,UNP,vol_gated,-3451.448664090977,-0.7297432410259076,0.937954501168214,2.644121160550013e-14,66,1,2025-12-01
AIG/PFG,AIG,PFG,vol_gated,-590.9874564011311,-0.09847965419075884,0.937954501168214,5.063835887726272e-05,50,1,2025-12-01
BSX/PFE,BSX,PFE,vol_gated,10026.71556773247,0.9398683052714673,0.937954501168214,0.9999999999999366,52,1,2025-12-01
DUK/PPL,DUK,PPL,vol_adaptive,2984.963125252759,0.8099571740500188,0.8752998850082645,0.9999999999461946,52,1,2025-12-01
HAS/YUM,HAS,YUM,vol_adaptive,11168.69445998007,1.082165224720098,0.8752998850082645,0.9998965383548382,52,1,2025-12-01
AON/BR,AON,BR,vol_adaptive,-346.1511061535894,-0.08527584888211405,0.8752998850082645,0.000146918006492665,50,1,2025-12-01
APO/MCO,APO,MCO,vol_adaptive,6558.183566199521,0.8981226404031111,0.8752998850082645,0.9999999999999999,50,1,2025-12-01
EXR/WY,EXR,WY,vol_adaptive,6249.857266108907,0.7042330551625959,0.8752998850082645,0.9999999996534933,48,1,2025-12-01
